"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1563.8,1.3,0.9,0.5,0.4,2939.4,74.8,69.7,16,3,24,5.6,14.8,2.7,2.1,1.3,1.3,1.6,3.3,2,0.4,7.9,4,1,21.2,31.9,3.2,3.6,2.2,1.4,0.2,74,1.6,2.2,0.6,2.3,1.9,3.3,3.4,12.3,3.8,12.2,4.2,6.8,0,2669.2,5.6,120.7,284.5,188.2,3.8,3.1,297.9,-472.8
"TTL_A03",1.7,1.6,0,0,0,26.3,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0.3,0,0.2,0,0,0,3.1,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.1,0,80.1,0.2,1.1,0.9,0.8,0.3,0.2,1.1,-15.4
"TTL_B05_06",12,0.1,34.5,3.6,3.9,28.7,6.7,2.2,10.9,2842.9,151.3,2.6,5.7,35.5,56.8,3.3,1.1,2.3,4.9,2.1,0.9,2.8,500.5,1.5,13,9.7,7.4,3.8,2.6,1.8,0.2,2.3,0.4,0.6,0.1,0.5,1.2,1.4,1,3.7,1.6,3.9,0.9,2.8,0,4.8,0,0.4,31.3,128.4,0.3,0,193.5,-3667.7
"TTL_B07_08",4.7,0.1,0.4,5.1,0.7,3.3,0.5,0.2,1.8,1.8,30.1,0.5,0.6,76.8,23.8,1.5,0.3,0.9,2.2,0.7,0.1,2.1,1.7,0.5,65.1,0.6,0.3,0.1,0,0.2,0,0.2,0,0,0,0,0.2,0.1,0.1,0.8,0.1,0.2,0.1,0.2,0,2.2,0,0.3,6.9,4.5,0.1,0,74,-102
"TTL_B09",2,0,13,3.1,4.5,1.5,0.3,0.2,0.8,34.9,4.1,0.1,0.4,3.9,3.1,0.9,0.3,0.4,1.3,0.3,0.1,0.3,9.8,0.2,16.7,0.3,0.7,0.2,0.1,0.3,0,0.1,0,0.1,0,0,0.2,0.1,0.1,0.3,0,0.1,0.1,0.2,0,1.3,0,0.2,51.8,1.2,0,0,2.9,-39.6
"TTL_C10T12",960.7,6.7,0.5,0.4,0.2,2093.9,37.2,2,8.5,10.8,59.3,15.6,6.2,3.2,3.5,1.9,2.1,2.4,5.1,2.2,0.5,5,3.9,1.4,10.8,43.8,3.5,11.5,5.5,2.2,0.3,499.9,3.5,3.2,1.2,3,1.4,6.2,4.5,28.2,18.2,54.5,12.9,16.8,0,4925.2,12.5,68.1,37.2,277.8,13.1,8.6,1636.8,-1215.6
"TTL_C13T15",13.2,1.2,0.8,0.5,0.3,15.4,1150.6,3.8,10.6,2.6,8.2,2.2,16.7,5.1,3.1,3,3.1,4,8.4,16.3,1.5,49.5,2.2,2,21.6,21,4,3.6,2.2,1.4,0.7,7.9,2.3,2.4,0.5,1.8,0.9,4.1,3.9,20.9,3.7,18.5,6,21,0,1318.5,5,20.3,30,112.1,6.4,6.2,914.7,-409.1
"TTL_C16",9.8,0.2,0.2,0.3,0.1,9.7,3.2,164.9,15.4,0.6,4,0.6,3.5,5.9,2,2.9,1.3,2.9,5.1,5.4,1.7,90.6,1.9,0.4,141.5,5.6,0.9,0.4,0.2,0.7,0.1,1,0.7,0.5,0.2,0.3,2,1.4,0.9,1.6,1,1,0.8,4.4,0,40.9,0.6,1.7,28.3,15.8,0.8,0.3,362.8,-156.5
"TTL_C17_18",23.2,0.4,0.4,0.8,0.2,180.6,34,16.4,521.6,3.3,40.4,17.3,25.6,25.4,6.3,6.4,10.3,15.3,19.6,8.3,1.3,25.7,4.1,2.6,20.8,62.6,5.3,3.1,2.4,4.1,2.5,10.1,107,12.5,6.5,23.9,3.4,31.5,13.7,33.9,19.7,19.1,10.5,23.9,0,229,1.8,21.1,35.2,49.8,1.7,1,200.4,-309.5
"TTL_C19",183.2,5.5,10,9.1,4.5,71,36.2,13.2,21,646.4,187.4,10.2,37.5,57.9,59.8,9.9,9.4,14.8,21.1,13.2,2.7,22.1,118.2,10.9,111.3,60.3,215.5,187.4,166.5,14.4,3.1,12.1,4.2,8.3,2.2,8,3.8,12.1,10.1,32.6,8.5,18.1,5.2,20.5,0,287.3,0.9,15.4,53.9,118.8,5.4,1.9,7787,-1105.9
