"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",73714.9,10.7,83,72.4,55.9,201547.1,1703.4,7123.6,2822.4,111.8,13999.6,103.2,2160.1,5,6.3,7.1,2.3,1.9,9.6,16.7,4.5,522.5,13.2,2,2162.8,3163.1,38.2,50.8,3,8.5,1.7,602.1,192.1,10.9,16,28.3,105.7,937.4,837.6,3896,414.5,29.5,542.4,75.7,0,84022.6,1187.5,0.5,745.4,16853.3,1075.8,618.2,62065.1,-30183.8
"TTL_A03",31.6,145.9,0.5,0.2,0.3,5601.8,0.3,0.1,0.6,3.6,39.7,0.3,0.2,0.1,0.3,0.3,0.1,0.1,0.4,0.3,0.2,0.2,0.8,0.1,0.7,518.5,0.6,2.4,0.3,0.3,0.2,3668.1,0.2,0.4,0.2,0.7,8.3,77.8,0.4,336.6,72.1,2.9,124.5,108.8,0,2670.1,129.6,0,83.9,-36.9,83.5,23.1,2506.8,-10907.2
"TTL_B05_06",937.6,8.5,40790.5,637.6,577.4,1149.2,77.3,46.4,1153.4,506672.5,5687.8,43.7,156.2,1296.2,5189,66.1,19.2,64.3,104.3,58.7,27.8,53.1,35723,58.6,1327.1,459.6,2032.7,243.4,1179.9,172.6,306.7,503.8,28,38,52.5,403.5,693.7,308.8,209,28744,1339.2,351.2,57.5,134.6,0,9167.3,5.7,0.9,52080.2,21871.2,53.9,80,24077.7,-345652.4
"TTL_B07_08",1578,0.1,775.2,2196,97.2,195.9,43.3,15.1,448.4,135,6796.6,44.7,236.1,5580,19418,692,30.4,164.8,274.7,120.5,103.3,318.7,374.2,280,9630.2,85,104.1,0.8,3.2,19.2,5.2,101.5,102.4,176.2,336.2,28.9,511.9,843.3,486,1281.3,325,130.6,903.2,916.8,0,539.9,6.3,0.8,8187.8,2875.1,21.9,4.5,7486.5,-6563.7
"TTL_B09",27.2,0.2,8646.2,908.1,941.5,65.5,4.6,9.2,27.5,188.4,55.8,6.1,25,21.8,37.9,99.2,20.6,23.8,71.3,140.3,29.3,25.7,47.9,6.9,916.5,74.7,25.8,4.5,4.8,14.8,8.2,25.2,9.3,28.3,14.2,36,528.7,68.7,21.8,408.8,45.8,31.3,6,24.6,0,207.2,5.5,0.8,110275,61,17,1.1,2788.7,-1292.3
"TTL_C10T12",36912.2,3.5,93.7,25.5,30.4,152039.1,1099.5,96.4,2612.9,619.3,4079.5,1217.4,569.8,224.5,129.9,170.1,78.1,70.6,198.9,209.9,79,144.9,49.7,20.5,423.8,6783.4,69.8,289.4,489.4,25.1,16.8,46266.3,100.5,58.9,82.9,41.8,124.4,3869.1,131.3,24379.1,16275.2,17710.2,3965.5,1721.5,0,510181.6,1843.4,44.8,3855.6,36273.7,4272.2,3415.3,52581.2,-66398.7
"TTL_C13T15",441.4,21.7,50.1,13,14.9,259.3,7815.1,397.9,3258.7,109.1,906.5,59.1,1919.8,264.6,42.6,168.6,31.9,32.2,796,3595.9,801.2,3368.6,17.2,114.2,1502.8,5166.6,27.3,189.3,6.1,27.7,63.7,1059.7,113.6,222.3,33.7,14.4,137.9,284.8,403.3,3014.1,590.4,2455.3,297.4,1384.3,0,132630.1,409.8,3.5,3829.6,7493.2,2147.3,544.9,6125.8,-123822
"TTL_C16",249.9,36.6,56.3,35.4,112.7,387.9,39.7,14495.2,4220.4,16.1,249.6,13.4,888.3,281.8,350.3,524.9,168.1,160.1,833.1,2136.7,205.5,5255.1,10.7,16.9,26123.6,2903,1145.9,2.2,3.7,155.7,60.7,948.7,219.7,537,1075.4,83,3375.9,483.6,707.5,1084.4,1853.7,1208.7,109,324,0,5740.8,119.3,1.9,5137.9,3353.5,177.5,178,4961.1,-12181.8
"TTL_C17_18",399.5,0.6,188.4,141.7,106,20533.7,535.4,586.4,45657.9,160,5502,1342.2,3527.7,1350.4,1872.3,2127.2,760.4,986.7,2305.9,1978.7,655,2570.3,140.3,273.3,2507.3,22498,1108.8,121.3,71.8,2366.5,1245.8,6321.9,9695,1802.8,5360.3,6088.5,1482.6,11209.5,6665.2,13024.8,9883.8,10311.2,1210.5,2764.7,0,38302.4,261.7,4.2,1676.1,9312.3,511.9,576.8,22042.5,-20373.2
"TTL_C19",13483.7,261.8,8978.5,4081.8,4403.3,4379.7,775.7,1181.1,4619.9,21830.3,24493.2,992.6,4247.3,9107.7,4146.7,1641.4,435.4,1775.5,2066.1,877.8,501,1486.3,22165.6,1575.2,30747.8,10399.9,61032.5,7525.4,36516.9,4804.6,9212.9,4339.9,605.6,558.9,1279.5,11198.6,4912.6,4168.8,6112.3,98224.9,34054.1,7293.7,1125.4,3018.4,0,278855,30.8,10,1447.7,34866.5,1629.2,2478.8,92717.2,-79740.4
