"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",211.8,0,0,0.6,0.1,239.4,0.7,8.9,0.7,0,4.2,0.8,3.3,0.2,0,0,0,0,0,0,0,0.5,14,6.9,16.3,42.3,2.9,1.5,0.6,1,0.2,206.5,1.3,0.6,0,0.1,2.5,0.3,0.4,5.1,1.3,11.6,3.2,4.5,0,2091.8,4.3,0,27.3,5.8,2.3,27.2,1328.5,-73.9
"TTL_A03",128.9,139.2,0,0.2,0,89.6,0.3,3.2,0.2,0,1.4,0.4,1.2,0.1,0,0,0,0,0,0,0,0.1,4.8,2.2,0,15.3,0.8,0.6,0.4,0.2,0.1,74.9,0.9,0.2,0,0,0,0,0.2,0,0.7,4.8,1.3,1.7,0,1171.8,2.4,0,0,2.9,0.2,2,5.6,-1.2
"TTL_B05_06",0.5,0,0,0,0,0.4,0,0,0,2.9,0,0,0,1.3,0.9,0.9,0,0,0,0,0,0,7.6,1.3,0.6,0.1,0.1,0,0,0,0,0.5,0.2,0.1,0.1,0,1.7,0.2,0.1,0.4,0.1,0.1,0.4,0.5,0,14.6,0,0,0.1,0,0.1,0,0,-36
"TTL_B07_08",2.9,0,0,0.3,0,1.4,0.1,0,0.1,0.8,0.1,0,0.1,7.8,8,4.3,0,0,0,0,0,0,15.9,6.2,5.7,0.3,0.4,0,0.1,0.1,0.2,2.4,1,0.6,0.1,0.2,10,0.9,0.5,1.5,0.2,0.1,0.7,2,0,76.5,0,0,0,0.7,0,0,4.5,-9.4
"TTL_B09",2.1,0,0,0.2,0.1,0.6,0,0,0,0.2,0,0,0,0.8,2,1.8,0,0,0,0,0,0.1,8.8,2.9,1.1,0.1,0.1,0,0,0,0.2,0.5,0.6,0,0,0.1,6.5,0.5,0.1,1.2,0.1,0.2,0.2,0.6,0,0.1,0,0,0,0,0,0,1.1,-0.4
"TTL_C10T12",14.9,0.1,0,0.1,0,204.5,1,0,0.9,0,0.1,0,0.3,0.1,0.9,1.7,0,0,0,0.1,0.1,0.7,1.7,1.1,9.5,22,2.4,1.3,1.3,0.8,0.3,84.8,0.7,1,0.2,0.1,3.9,0.4,0.4,2,0.5,0.6,0.6,0.9,0,1161,3.6,0.1,8.8,3.4,9,81.9,318.3,-517.7
"TTL_C13T15",38,0.4,0,0,0,73.3,3300.9,0.1,35.5,0.1,0.7,0.1,121.5,0.2,3.2,8.8,0,0,0,0.5,0.3,11.9,2.2,3,59.4,55.3,14.9,3.8,4.8,4.8,0.9,104.3,8,1.9,20.7,0,0,38.6,27.1,30.1,7.9,0.3,0.8,4.7,0,404,0,0,2,23,5.2,63.4,4669,-2597.6
"TTL_C16",9.5,0.1,0,0,0,0.3,0.4,5.9,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0.5,0.2,1.2,2.3,0.1,0,0,0,0,1.5,0,0.1,0.9,0,0,2.5,1,0,0,0,0.1,0.1,0,22,0,0,0.6,0.3,0.4,1.9,18.9,-10.1
"TTL_C17_18",0.1,0,0,0,0,2.4,5.4,0.1,14.9,0.1,0.5,0.1,0.3,0.1,1.3,3.9,0,0,0,0.2,0.1,3.1,0.9,0.8,6.7,5,1.9,0.3,0.4,1,0.3,16.1,5.9,0.7,0.1,0.1,0.1,0.2,0.4,7.5,2.2,0.1,0.2,0.3,0,111,0,0,2.4,1,1.1,5.1,44.5,-128.4
"TTL_C19",19.5,0.1,0,1.3,0.1,4.8,0.2,0.4,0,0.6,0.1,0,0.4,0.3,0.2,0.3,0,0,0,0.1,0.1,0.3,6.2,1.4,0.5,6.8,11.3,1.9,3.8,0.8,0.1,0.9,0.2,0.1,0.1,0.1,0.4,0.2,0.3,1.5,0.1,0.3,0.2,0.4,0,48.8,0,0,0.5,0.1,3.9,39.5,0,-35
