"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",685.9,0.6,0,1.1,0,3065.8,225.2,515.3,229.6,1.9,11.9,2.5,12.8,2.8,0.6,3,2.8,1.4,1.9,3.9,0.4,7.6,3.7,5.4,23.1,81.6,2.7,0.3,1.2,3,0.3,285.6,7.9,5.9,4.3,12.7,9.9,26,24.6,19.9,6,92.4,5.4,15.7,0,2396.1,0.2,14.1,316.5,107,15.6,38.7,209.6,-1612.5
"TTL_A03",0.2,31.1,0,0,0,44.6,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.2,0.1,0.5,0.3,0.8,0.1,0,0,0.1,0,57.7,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.9,0.1,1.1,0.1,0,0,433.6,0,0.1,1,9.3,1,1.8,31.9,-80.7
"TTL_B05_06",0.4,0.2,0,8,0.4,1.1,0.7,0.1,0.2,1545.4,3.3,0,0.1,8.8,16.9,0.2,0.2,0.1,0.4,0.2,0,0.2,307.7,0.2,2.6,0.9,0.5,0,0.1,0.5,0,0.3,0.1,0.1,0,0.1,0.2,0.4,0.3,0.4,0.1,0.4,0.1,0,0,2.7,0,0.1,3,24.3,0.5,0,0,-1932.5
"TTL_B07_08",0.8,0,0,27,0.5,3.5,0.5,0.2,10.3,0.7,28.6,0.1,0.3,245,248.2,40.6,0.6,8.1,0.8,0.4,0.2,0.2,0.6,0.3,278.5,4.9,0.4,0,0.1,1.7,0,3.8,0.1,0.3,0.2,0.3,0.8,1.6,0.9,1.3,0.7,0.4,0.2,0.2,0,9.4,0.1,0.9,15.7,84.3,0.2,0.1,157.3,-94.8
"TTL_B09",0.2,1,0,3.9,0.1,0.3,0.1,0,0.4,8.9,0.3,0,0,3.7,0.1,0.1,0,0,0,0,0,0,1.6,0.1,9.2,0.2,0.1,0,0,0.1,0,0.1,0,0,0,0,0.3,0.1,0.1,0.4,0,0.1,0.1,0,0,0.2,0,0,0.2,0,0.2,0,6.4,-27.9
"TTL_C10T12",654.5,7.8,0,1.6,0,1982.1,51.7,2,8.6,0.5,10.6,0.7,2.7,3.4,0.6,4.5,2.9,1.4,2.4,2.6,0.3,5.1,0.1,1.8,25.4,7.5,2.6,0.3,0.8,1.3,0.2,1640.6,1.3,1.1,1.2,1.4,5.6,21,6.6,39.9,17.7,216.9,0.2,1.2,0,8903.7,0.1,0.8,6.2,189,62.4,156.1,947.3,-2823.6
"TTL_C13T15",19.9,2.2,0,7.7,0,11.4,3603,1.5,9.3,4.7,10.6,6.4,26.5,13.8,3.7,6.2,6.4,5.2,3.2,60.8,1.4,99.3,38.7,4.8,111.7,177.9,2.8,0.2,10.6,4.7,3.7,81.4,6.7,19.5,1.7,1.7,1.9,13.2,6.8,18.4,3.3,89.8,28,8.9,0,4612.1,0.2,1.4,33.7,173.3,34.2,120.4,4651.5,-2101.6
"TTL_C16",3.1,0,0,1.1,0,10.2,4.5,529.7,14.9,0.2,2.1,0.2,3.8,11.4,1.5,54.8,1.6,1.3,2,4.1,1.5,153.3,18.8,0.4,802.6,95.7,1.1,0,0.1,3.5,0,2.4,2.5,0.5,0.5,1.3,7.6,10.9,8.1,2,0.7,1.3,21.6,35.3,0,95.1,0,0.5,9.7,30.8,2.8,7.4,961.4,-313.7
"TTL_C17_18",30.7,9.2,0,6.1,0,265.7,94.7,22.4,1052.1,4.3,51.7,8.8,23.1,76,7.9,39.2,15.6,6.7,14,8,8.1,33.2,76.7,70.6,33.4,487.8,6.6,1.1,0.9,22.9,1,22.2,300.4,8,84,28.8,145,337.4,215.4,68.7,38.3,75.8,9.6,35.8,0,242.1,0.2,0.7,14.3,63.1,6.8,17.1,898.8,-763.9
"TTL_C19",51.9,10.8,0,15.5,0.1,19.9,40.7,10.4,10.3,62.8,53.1,1.3,12.5,10.9,6.2,23.1,2.3,2.8,4.4,4.7,0.8,21.3,108.9,30,306.2,120.8,293.6,4,35.4,33.5,0.9,90.3,4.1,12.8,5.1,2.4,11.7,27.1,25.2,75.8,7.2,153.3,4.2,11.1,0,735.4,0.5,1.2,11,22.5,18.2,34.4,141.8,-361.9
