"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",720.8,1.4,0.2,0.2,0,415.9,9,113,3.5,12.8,9.6,0.4,1,1,0,0.9,0.3,0.3,0.4,0.3,0.2,5.9,4.3,0.8,29.2,43.3,5.7,0.2,0.6,4.2,0,1.8,0.8,0.6,0.2,0.5,6.2,1.5,1.8,10.9,2.7,5.7,1.6,1.8,0,1227.2,0,1.7,140.5,95.1,7.4,8.4,776.8,-383
"TTL_A03",0.7,12.2,0,0,0,32,0.3,0.1,0,0.2,0.1,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0.2,13.6,0.2,0,0.1,0.1,0,2.2,0.1,0,0,0,0.2,0.5,0.2,0.8,2,2.2,0.4,0.1,0,57.4,0.7,0.1,0.4,5.5,0.6,0.4,4.6,-23
"TTL_B05_06",2.4,0.1,3,3.4,0.1,15.2,4.4,1.3,3.7,907.7,78.1,0,31.9,2,0.1,0.3,0.1,0.2,0.1,0.4,0.4,1.4,79,1.6,2.9,4,1.3,0.1,0.1,1.2,0,1.2,0.3,0.1,0,0.2,15.1,0.7,4.8,1.1,0.1,0.4,0.6,0.6,0,38.9,0,0.4,2.7,37.2,0.5,0.1,34.3,-1139.2
"TTL_B07_08",11.4,0,0,0.3,0.2,3.6,0.8,0.1,0.2,9.9,1.1,0,0.5,111.9,0,0.1,0,0,0.4,0.1,0,0.1,0.6,3.2,38.6,0.9,7.1,0,0.1,2,0,0.1,0,0,0,0,1,0.1,0,1.5,0,0,0.7,0.6,0,5.3,0,0,0.3,7.6,0.1,0,11.6,-114.1
"TTL_B09",0.5,0,2.6,0.8,0.4,0.4,0,0.1,0.1,19.4,1.5,0,0.3,1.8,0,0.3,0,0,0,0,0,0,4.2,0.1,8.8,0.1,0.7,0,0,0.5,0,0,0,0,0,0,0.3,0,0.1,0.2,0,0,0,0,0,0.4,0,0,0.2,0.3,0.1,0,0.2,-9.7
"TTL_C10T12",177.1,1.3,0.1,0.1,0,587.4,2.1,1.1,0.5,2.7,30.7,0,8.2,0.5,0.2,1.5,1.5,0.1,0.8,0.5,0.1,1,1.3,1.7,33.7,28.2,0.5,1.7,1.9,9.8,0.2,21.3,1.3,9,0.1,2.8,0.6,6.1,3,19.5,10.4,31.6,6.1,0.3,0,2879.7,0,11.9,2.2,133.7,25.6,18.6,894.9,-832.6
"TTL_C13T15",6.3,0.6,0.3,0.2,0,14.4,110.4,6.3,2,6.2,5.8,0.1,3,1.7,0.2,2.2,1.8,0.9,1,1.5,0.9,14.2,5.5,1.4,21.4,26.6,12.7,0.5,3.2,4.5,0,1.6,5.6,0.9,0.4,1.1,5,2,1.5,20.7,1.8,5.6,8.3,2.4,0,618.9,0,2.5,9.4,37.2,11.7,11.8,628.8,-487.6
"TTL_C16",15.3,1.2,1.7,0.2,0,53.5,11.7,171.1,37.9,2.9,70.8,0,5.6,1.7,0.2,2.3,1.7,1.2,1.1,3.2,2.2,153.5,10.6,1.9,218.2,19.8,6.8,0.2,0.5,2.1,0.5,0.6,19.8,0.3,0.8,2.5,12.9,22.8,11.1,11.4,22.5,2,1.4,3.5,0,171.7,0,1.6,11.3,51.3,1.5,3.1,542.1,-278.1
"TTL_C17_18",13.3,0.9,0.3,0.7,0,88.9,2.6,8.2,29.1,5.7,10.3,0,4,3.5,0.1,1.1,2.2,0.8,1.2,2.2,0.5,24.9,6.7,1.2,20.1,36.9,4.9,0.6,1.6,4.7,2.3,1.3,37.2,0.9,8.6,30.8,19.1,20.6,7.3,25.3,29.4,4.8,26.1,8,0,111.1,0,0.2,5.8,14.1,3.5,2.1,67.4,-243.4
"TTL_C19",41,1.4,1.8,1.4,0.7,40.4,19,6,5.4,259,26.8,0,8.2,10,0.3,1.5,0.5,0.5,0.3,1.6,3.2,4.7,69.6,6.7,98.9,156.8,86.7,4,6.8,74,0.2,1.6,17.1,1.9,0.8,9.4,47.2,13.7,9.7,47.9,0.7,19.8,12.5,1.9,0,1877.4,0,0.8,35.3,176.3,10.4,13.2,1122.8,-917.8
