"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1250.1,0.8,3.2,0.2,0,5434.4,30.9,29.1,53.2,2,19.7,10.5,9.8,7.7,16.7,5.1,3.3,1.5,2.6,0.1,0.2,12.1,16.8,11.7,27.4,46.8,2.5,6.1,0.8,18,0.4,359.2,0.4,1,1.5,13.1,61.3,6.5,25.4,193.5,14.9,66.8,22.8,1.1,0,3627,0.2,1,142.5,-0.3,60.8,80,181.5,-2043.8
"TTL_A03",0.1,3.8,0,0,0,0.4,0,0,0,0,0.1,0.7,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0.1,0.6,0,0.1,0,0,0,0.4,0,0,0.2,0.1,0,0.8,0.1,0.4,0,0.2,0,0,0,60.9,0,0.1,2.7,-1.2,3.8,1.6,4.5,-52.2
"TTL_B05_06",2,0,8.3,0.3,0,3.9,2.2,0.5,10.7,621,453.9,1.4,1.5,74.9,33.1,12.2,5.9,0.5,2.4,0.1,0.8,0.8,451.5,6.3,266,18.4,5,4.5,0.9,1.3,0.6,3.6,0.2,0.3,0.4,6.6,0.2,7.6,1.5,26.8,1.4,9.8,3.5,2.5,0,176.3,0,0.1,14.5,-0.5,1.2,0,51.1,-1381.2
"TTL_B07_08",1,0,1.1,0.2,0,1.5,0.5,0.2,2.9,82.9,479.5,1,0.7,40.7,38.6,6.8,2.9,0.6,0.6,0,0.4,0.5,91.4,2.9,236.2,5.4,1.4,2.8,0.3,0.6,0.2,1.5,0.1,0.1,0.1,1.8,0.1,4.2,0.8,8.2,0.4,2.2,0.9,1.1,0,41.7,0,0,3,-0.2,0.5,0,35.7,-759.8
"TTL_B09",0.1,0,0.2,0,0,0.1,0,0,0.2,4.9,18.5,0.1,0,0.4,0,0.3,0.1,0,0.1,0,0,0,3.8,0.2,4.7,0.3,0.1,0.1,0,0,0,0,0,0,0.1,0.3,0.1,0.2,0,0.8,0,0.3,0,0,0,0.2,0,0,0.7,0,0.2,0,6.8,-13.1
"TTL_C10T12",446.6,0,0.1,0,0,3084.7,14.7,1,13.2,35.9,192.6,177.1,4.1,0.5,0.3,1.3,4.6,2.4,4.7,0.2,0.2,1.1,2.3,0.4,9.6,249.1,3.1,7.4,1.4,0.4,0.8,2676.7,1.8,1,22.1,5.1,1.2,24.4,5.3,195.3,93.9,756.6,36.5,17.4,0,18751,0.5,0.5,13.1,1,256.6,323,3607.5,-4178.9
"TTL_C13T15",7.3,0,1.2,0,0,25.1,454.7,2,21.5,66.2,377.7,50.3,24.8,3.1,7.1,12.3,53.9,22.9,45.3,2.1,9.6,87.6,1.5,1,181.3,355.4,1.6,2.3,0.5,7.4,13.1,42.6,11.8,3,1.9,7.5,0.4,24.2,24,26,21.6,51,8.2,8.4,0,3119.3,0,9.5,73.2,-26.8,136.7,44.1,1257.5,-3520.8
"TTL_C16",16.3,0,2.5,0.1,0,66.2,2.4,1662.3,222.3,0.8,4.6,6.5,4.2,32.9,7.8,107.1,91.4,32.7,48.1,2,50.1,773.3,5.9,11.7,2396.7,123.6,8.1,10.9,1.7,15.2,0.5,8.1,2.2,1.9,2.4,23.2,42,10.3,12,120.3,10.4,18.3,25.5,1.5,0,327.4,0.3,1,35.3,-0.4,12.6,14.6,562,-1155.8
"TTL_C17_18",8.3,0,10.1,1.4,0.1,204,22.7,19.5,959.1,5.9,73.1,89.5,22.1,43.6,3.1,52.8,144.1,69.5,82.7,2,4.3,27.4,32.4,6.7,78.3,2640.7,19,17.9,4.8,69.2,24.7,39.1,457.2,65.9,57.8,136.2,25.2,804.3,341.2,178.9,21.6,52.3,17.5,73.5,0,1036.1,3.8,3.1,36.6,-4.1,31,33.8,2077.1,-2141.5
"TTL_C19",56.3,0,4.3,0.5,0,20.4,24.6,28.6,68,417.9,808.4,247,252.9,48.6,11.6,69.5,109.7,100.7,78.6,3.4,4.8,17.3,71.5,3.8,353.2,435,94.1,95.4,28,63.5,22.7,72.8,30.6,9,13,8.7,1.3,74.5,56.2,81.6,29.1,121.4,21,13.9,0,1002.8,0.1,0.6,26.1,0.2,93.3,30.5,120.5,-1658.5
"TTL_C20",104.1,0,7.3,0.8,0.1,38.5,45.1,63.5,300.9,105.5,2327,978.5,1215.6,56.1,21,166.8,378.9,342.7,153.1,8.7,8.9,31.5,58.3,8.1,270.3,184.7,163.6,213.4,31.5,46.6,5.4,71.8,69.6,4.7,11.3,13.6,2.5,136.9,75.9,41.5,29.1,156.9,31.6,32.6,0,1418.9,0.6,3.6,63.5,-2.2,30.3,24.8,7333.5,-2137.8
