"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4116.2,5,19.2,1.6,1.2,2252.7,24.7,88,84,1.1,9,9.7,0.4,2.9,5.7,0.4,0.2,0.6,1.2,0.2,2.3,11.6,1.1,27.5,22.2,19.1,6,2.9,1.3,3.4,0.1,9.8,0.1,0.1,0.1,0.8,2.8,0.3,2.2,37.8,78.7,62.6,2,1.5,0,5222.9,0,176.6,101.3,86.1,4.3,5.6,727.3,-871.9
"TTL_A03",0.4,2.5,0,0,0,5,0.1,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,1.9,0,0,0,134.2,0,0,0,1.5,0.4,0.1,2.5,-55.9
"TTL_B05_06",22.4,0.2,348.2,18.4,16.9,373.6,8,13.9,31.3,2001.3,454.2,2.7,4.4,144.4,504.9,6.7,1.2,6.9,21.2,2.3,16.2,28.6,1390.2,61,8.3,15,198.8,30.2,33.9,57,3.7,1.4,0.3,1.3,0.5,1.3,17.1,1.3,3.2,27.4,27.1,11.8,1.6,2.6,0,434.1,0,0,0.2,52.6,0.3,0,463,-3813.5
"TTL_B07_08",11.9,0.1,64.2,49.4,20.2,448.8,10.2,21.5,33.9,4.1,421.6,1.5,0.7,227.4,1064.9,1.1,1.9,6.5,6.4,0.2,4.8,35,234,36.2,113.8,7.9,81.1,10.5,26.8,33.1,2.7,0.7,0.3,0.2,0.1,0.7,8.8,0.7,1.6,0,0.1,6.2,0.8,1.4,0,198.9,0,0,0.1,28.8,0.1,0,308.7,-2034.5
"TTL_B09",1.3,0,24.9,12.5,14.9,18.7,0.5,0.8,1.5,2.3,26.2,0.6,0.3,39.6,292.2,5.1,0.1,0.6,2.5,0.1,1.1,1.6,21.6,5.4,34.8,0.9,9.6,0.8,1.7,3.7,0,0.1,0,0,0,0.1,1,0.1,0.2,0,0.1,0.7,0.1,0.2,0,0.8,0,0,0.2,0.4,0.1,0,811.3,-407.6
"TTL_C10T12",235.9,4.8,62.9,29.6,10.3,1467.5,1.1,2.5,4.2,1.3,4.4,2.5,0.3,0.6,2.9,0.3,0.5,0.4,1.3,0.1,1.2,0.5,34.4,49.3,4.6,117.9,68.7,35.8,36.4,32.9,0.1,47.7,2.6,5.2,21.8,41.2,48.2,20,36.6,27.1,125.4,99,10.2,11.6,0,7834.5,16.3,25.7,0.3,82.1,14.4,14,2209.3,-797.9
"TTL_C13T15",3.7,0.1,1.6,1.3,0.6,1.9,14.3,0.2,0.6,0.3,0.3,0.2,0.9,0.3,0.8,0.2,0,0.2,0.3,0.2,0.4,3,1.6,0.9,18.4,1.8,3.7,1,1,1.8,0.1,0.7,0.1,0.2,0.1,0.6,1.1,0.5,0.6,2.3,2.9,1.5,0.1,0.3,0,330.4,4.7,8.4,0.4,1.8,6.4,6.7,310.9,-85.3
"TTL_C16",48.1,0.9,18,9.8,5.4,60.3,1.2,169.6,23.1,0.2,4.2,1.6,3.7,9.7,2.2,1.9,0.5,5,3,0.8,1,30,9.2,9.7,68.7,23.6,16.6,4.1,2.4,15.2,0.2,9.7,8.8,1,9,8.4,2.5,5.4,0.8,9.2,6.4,20.3,1.1,3.7,0,84.5,0,0,0.3,7.5,0.7,0.7,355.1,-246.6
"TTL_C17_18",61.2,1.2,15.3,12.9,7.7,168.3,3.2,13.6,143.1,0.4,8.5,10.4,6.4,10.8,2.4,1.2,1.1,9.3,3,0.8,0.8,13.1,11.1,12.1,5.4,30.4,33.2,4.4,7.1,23.7,1.2,12.3,53.5,1.8,24.9,10.8,0.9,11.4,1.1,23.6,19.1,25.8,2.6,3.2,0,218,0,3.1,0.3,9.3,1.9,1.9,407.7,-376.3
"TTL_C19",122.5,2.6,39.2,44.2,22.6,157.7,4.3,9.2,10.6,60.9,163.5,5.4,7.2,39.9,1327.8,9.7,2.3,16.4,16.2,8.4,29.9,15.6,37.6,26,189.4,59.4,101.7,17,35.4,12,0.5,25.1,1.4,22.4,6,21.4,15.8,14.9,25.7,5,2,51.3,3.2,9,0,378.9,0,0.1,0.5,15.4,5.1,5.2,357.4,-489.3
