"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1410.2,0.4,0.7,0.2,1.7,3193.8,5.2,96.5,3.6,0.9,11.8,89.2,5.7,4.3,0.4,7.7,11.7,1.7,134.9,1,0.6,57.9,53.3,23.3,175.2,167.3,13.2,24.7,3.8,30.8,3.8,250.6,23.1,13.6,34.4,20.5,19.2,148.4,164.6,85.4,66.6,152.9,30.8,21.9,0,2748.4,0,111.5,880.8,122.9,47.2,169.2,2869.2,-1548.2
"TTL_A03",8.2,2.4,0.2,0.1,0.5,625.4,0.2,0.1,0.2,0,6.2,2.3,0.1,0.4,0,0.4,3.4,0.2,3,0.1,0.1,3.7,0.3,3.1,24.9,19.8,3.3,1.4,0.6,9.5,0.3,41.1,1.9,0.6,4.9,1.4,1.7,10.8,8.7,2.9,3.4,8.2,2.6,2,0,180,0,0.1,2.5,16.6,3.2,11.2,550.5,-547.7
"TTL_B05_06",57.9,4.2,173,40.5,9.7,181.4,2.4,1.7,12.1,2653.8,59.5,18.5,10.5,87.8,24,14.9,2.2,2,18.9,1.8,0.7,5.2,1167.9,8.2,299.4,41.8,43.5,151.6,23.1,5.9,2.7,20.7,7,0.9,2.2,3.5,6.5,14,95.8,15.3,17.9,55.6,17.2,2.6,0,462.2,0,0.3,21.5,100.3,2.9,0,1364.1,-3522.2
"TTL_B07_08",7.9,0,3.5,4,1.3,6.8,0.6,0.4,4.1,0.4,3.9,1.6,4.5,142.6,0.6,5.6,0.7,0.7,4.7,0.5,0.1,1.4,34.7,0.5,127,6,0.8,2.2,0.2,0.3,0.1,0.4,0.4,0.1,0.6,0.8,0.3,1,5.2,3,3.4,3.4,1,0.5,0,14.9,0,0.2,1.5,0.7,0.8,0,2.6,-110.9
"TTL_B09",4.2,2.2,155.2,12.5,76.2,5.1,0.1,0.1,2,99.7,16,3.4,0.9,30.6,15.1,3,0.1,0.1,3.9,0,0,0.6,29.8,2.7,224.3,3.5,8.5,7.6,0.8,2.7,0.1,0.4,0.1,0.1,0.1,0.1,9.8,8.3,2.3,3.2,0.5,2,0.6,0.3,0,0.8,0,0.1,0.4,0,0.3,0,98.6,-112.9
"TTL_C10T12",1660.7,107.8,1.2,0.4,0.3,4661,19.2,2.2,6.1,1.1,285.1,274.3,10.4,5.6,0.6,5.1,7.9,2.5,54.3,1.5,0.7,43.8,20.9,17.3,20,219.5,11.8,13.3,0.8,25.8,2.1,1481,13.7,4.8,34.8,13.4,6.8,114.6,46.4,62.2,38.6,250.8,35.1,55,0,9961.1,0,22.1,8.9,346.7,180,359.2,9809.7,-5742.8
"TTL_C13T15",4.2,1,0.2,0.1,0.4,10.8,336.2,3.6,35.9,0.3,8.1,10.8,14.8,16.3,1.9,16.5,8.1,2.4,34.7,5.6,7.5,98.1,2.9,17.6,67.4,51.4,5.6,4.2,0.4,5.9,14.7,11.8,9.4,2.1,4,1.5,1.2,12.7,38.3,28.3,10.5,107.2,23.2,29.5,0,1681.2,0,18.8,62.3,54.5,85.9,6.3,255.6,-1380
"TTL_C16",6.7,0.1,1.6,0.6,0.3,21.6,1.7,220.3,10.9,0.2,11.4,4.6,18.6,14.5,5.4,20.6,13.9,3.2,35.5,8.4,5.5,280.8,48.3,16.9,1428.9,37.9,3.8,4.7,0.4,4.4,0.5,2.7,2,0.9,2,1.2,5.9,5.3,24.3,3.9,3.8,9.9,19,6.3,0,292.7,0,2.9,49.5,32.4,9.2,1.6,300.1,-1170
"TTL_C17_18",8.4,0.3,1,0.4,0.6,235.6,5.2,6,550.5,0.3,52.8,67.9,31.8,16.7,6.5,17.3,17.4,7.4,31.7,2.2,0.9,39.8,2.3,18.6,22.9,455.1,8.4,55.2,3.8,5.2,13.2,16.7,127,15.7,50,21.8,25.4,101.2,38.5,57.5,49.6,66.5,22.1,18.3,0,587.1,0.8,26.3,204.7,34.4,25.6,7.3,667.9,-1166.7
"TTL_C19",361.3,93.3,7.5,3,18.7,78.1,5.5,8.7,8.7,92.7,46.2,22.1,20.8,133.6,4.4,37.6,7.7,4.6,41.7,3.6,1.6,41.9,44.2,55.1,532.1,339.8,923.2,3238.9,505.3,67.1,34.1,25.1,8.3,5.7,10.1,19.5,49.4,55.4,111,151.4,36.5,41.4,21.5,22.4,0,1876.6,0,1.5,13.5,106.4,67.6,56.2,747.6,-5541.2
"TTL_C20",372.4,0.8,14.9,3.8,6.7,248.6,111.2,27,86.3,40.7,1124,705.3,428.2,81.2,36.9,68.7,64.6,32.2,225.1,16.2,11,469.2,4.3,16.9,235.9,118.6,17.2,26.6,3.4,9.5,2.5,18.5,34.4,7.6,18.9,12.5,13.2,103.2,121.7,81.1,68.9,245.5,25.3,75.1,0,1261,0,68.6,470.6,124,21.2,8.3,4031.2,-3862.6
"TTL_C21",136.5,0.3,0.6,0.2,1.1,238.6,6.3,2.6,5.1,1.9,151,1287.3,24.2,4,1.4,6,9.9,3.1,195.1,1.5,1,41.5,4.3,18.4,41.4,163.4,6.1,7.6,1.7,11.1,4.4,19.4,21,14.7,35.8,23,17.7,374.5,52.7,288.1,175,2195.1,21.5,22.1,0,1757.2,0,815.3,1238.6,305.5,18.7,29.8,14367.9,-3237.4
"TTL_C22",34.1,2.5,3.6,1.5,2.6,333.4,26.8,18.9,53.4,1.2,101.7,193.7,198.7,33,19.1,74.3,77.6,30.6,221.8,18,15.2,169.8,6.5,15.3,662,700.9,24.1,8.8,2.2,12.6,3.3,15.7,14.3,7,14.6,6.1,17.6,32,51.6,65.2,44.2,136.1,34.6,18.6,0,554.9,0,66.6,88.2,65.5,2.7,0.8,1264.1,-2122.4
"TTL_C23",22.4,1.8,5,2.4,2.7,49,10.6,55,4.6,1.3,25.6,39.8,44.6,309.2,10.8,35.8,20.4,25.7,175.4,8.2,12.2,34.8,7.7,14.2,2291.6,45,18.5,18.2,2.9,5.2,1.6,8.3,2.9,3.2,8.8,10.5,108.3,15,7.9,26.3,8.9,27.9,5,5.9,0,481.3,0,3.3,77.2,50,2.4,0.4,643.2,-932.1
"TTL_C24",2.1,0.2,0.8,0.1,5.5,24.4,4.5,50.3,14.5,0.6,21.1,7.3,60.5,37,539.4,784.5,74.6,96.1,755.2,108.8,38.1,147.7,0.4,0.8,414.8,84.1,0.9,0.6,0.3,0.2,0.5,0.5,0.5,0.9,1,0.5,0.2,3.3,0.7,4.9,2.1,9.4,0.6,1.7,0,28.1,0,0.2,4.6,54.6,0.4,0,605.5,-2216.2
"TTL_C25",82.1,5,12.3,3.6,7.7,200.9,26.2,74.7,18.4,1.3,54.6,99.2,89.8,101.4,55.3,736.1,146.3,105.4,1319.8,48.7,55.8,294.2,20.2,32.7,1755.2,192.6,36.3,26.7,4.3,23.6,7.4,14.2,11.7,13.9,26.7,24.4,203.3,30.8,39.9,115.3,36.3,77.4,18.7,20.7,0,618.7,0,5.2,250.1,103.7,3.1,2.2,2239.7,-2378.8
