"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1233.2,0.1,2.5,9.9,0,799.4,26.7,82.3,27.6,12.1,4.4,1.8,2,9.1,9.6,4.8,0.9,4.8,7.2,0.6,0.4,39,10.7,5.4,67.8,551.1,34.7,1.1,3.2,25.4,7.7,38.4,9.2,7.9,4.2,19.9,30.7,23.3,106,38.9,21.1,25.1,14.8,8.4,0,904.4,0,15.9,63.7,61.8,9.6,28.2,424.3,-162.8
"TTL_A03",0.1,0.6,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.8,0,0,0,1.5,0,1.3,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,16.2,0,0.2,0.1,0.4,0.7,1.6,0.3,-2.9
"TTL_B05_06",5.2,0.1,9.9,1.9,0,5.8,3,0.1,7.4,1653.7,30.1,12.5,1.6,39.2,97.7,0.5,0.1,1.2,2.3,0.3,0.1,5.7,479.3,1.2,3.6,14,2.6,0.3,0.6,4.8,0.5,5.7,1.5,0.5,0.2,0.9,1.8,1.5,8.8,5.1,1.3,0.4,2.9,0.4,0,34.9,0,0.2,6.5,32.2,0.3,0.4,6.5,-2157.3
"TTL_B07_08",5.5,1.3,0.2,38.7,0,25.5,0.8,0.2,0.6,1.2,37.7,10.4,0.3,66.8,230,92,0.2,0.2,2.9,0.4,0.2,4.2,1.4,4.2,48.7,13.2,1.1,0.2,0.3,12.5,2.9,8.4,1.2,0.5,0,0.2,2,1.5,6.9,1.6,0.1,4.5,2.1,0.2,0,16.3,0,0.8,22.5,8.1,0.1,1.9,80.3,-125.2
"TTL_B09",0.4,0,2.7,3.8,0,0.1,0,0,0.1,7.4,0.3,0,0,0.9,0.7,0.1,0,0,0,0,0,0,4,0.1,4.2,0.1,0.5,0,0,0.2,0,0,0,0,0,0,2.3,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,-28.3
"TTL_C10T12",99.5,0.1,0,0.3,0,687.1,10.9,0.2,0.3,0.9,8,3.5,1,0.5,0.7,0.6,0.2,0.1,0.5,0.1,0.1,0.4,0.6,0.1,2,99.6,0.6,0.7,0.4,0.3,0.5,50.7,0.4,0.2,0.1,0.1,0.4,1.1,4,43.8,23.7,37.1,0.9,0.2,0,2412.3,0,0.2,2.2,50.1,39.1,83.6,354.2,-501.6
"TTL_C13T15",7.2,0,0.7,1.6,0,8,372.2,0.7,1.6,3.4,2.1,1,5.1,2,6.4,1.2,0.8,1.5,2.2,0.4,0.1,5.3,2.3,2.3,9.3,24.6,6.6,0.6,1.5,2.7,1.1,16.9,2.8,1.4,0.2,0.6,4,0.9,13.6,22.3,3,7.3,5.9,0.3,0,743.3,0,0.3,8.5,35.5,20.3,73.3,646.5,-271.4
"TTL_C16",14.7,0,0.5,0.8,0,8.5,1.4,60.7,3,0.7,0.5,0.2,1,5.4,4.5,3.3,0.2,0.7,0.5,0.1,0.9,139.2,0.5,0.5,70.2,12.1,1.5,0.1,0.1,6.7,0.2,1.7,0.8,0.2,0.2,1,6,1,3.2,2,1.3,1.5,0.4,0.9,0,23.6,0,0.4,3.3,7.1,1.8,4.3,94.5,-96.6
"TTL_C17_18",8.5,0.5,0.2,0.4,0,42,15.8,5.6,152.6,1.4,12.2,5.2,4.5,14.2,1.8,5.3,3.1,3.8,3.4,1.5,0.1,9.4,2.4,0.8,20.3,64,1.6,0.1,0.3,4,9.7,13.3,65.2,10.4,11,16.2,1.7,13.3,14.3,22.7,12,8.4,3.5,3.7,0,74.3,0,1.8,5,10.1,4.7,8.4,82.8,-211.7
"TTL_C19",97.4,2.1,6.6,37,0,50.7,34.9,13.2,10,171.9,50.6,39.9,40.7,47.6,54.3,34.8,3.6,7.9,11.3,1.5,1.4,10.1,96.5,36,82.8,97.1,713.8,71.7,82,50.1,15.2,6.5,9.2,16.2,6.5,20.6,6.3,10.6,25.1,60.3,13.7,50.6,5.3,7,0,671.9,0,14.3,9.7,40.5,15.8,38.4,570.2,-474
