"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",963.9,0.3,0.4,0.1,0,1604,2.2,1254.8,893.4,0.4,2.4,0.7,18.4,1.8,1,1.7,4.2,1.1,2.7,0.4,1.7,5.2,15.9,0.4,21.8,26.4,4,25.1,20.7,0.8,0.6,73.8,1.2,1.3,2.1,1.6,13.6,6.9,3.7,40.5,18.8,24.1,3.9,1.8,0,1530.5,1.6,5.1,190.3,68.5,8.4,18,379.7,-700.6
"TTL_A03",0.4,21.2,0,0.1,0,8.3,0.1,0.2,0.8,0.2,0.5,0.1,0.2,0.2,0.3,0.4,5,0.4,1.6,0.1,0.2,0.2,0.2,0.1,0.6,1.6,0.2,0.6,0.6,0.7,0,29.3,0.2,0.6,0.5,0.8,0.6,0.9,0.6,1.9,0.8,1.4,0.3,0.6,0,68.8,0,0,0.4,1.4,0.6,0.9,2.3,-26.6
"TTL_B05_06",2.2,0,23.8,0.3,0,4.8,0.8,2.4,48.4,1270.6,16.5,0,0.6,10.2,32.2,1,0.9,0.3,4,0.2,0.5,0.8,454.7,0.2,6.8,1,2.4,0.6,0.9,1.4,0.1,0.2,0.1,0.3,0.2,0.2,0.8,0.2,0.1,0.7,0.2,0.3,0.2,0.2,0,16,0,0.1,5,16.4,0.3,0,14.1,-1741.6
"TTL_B07_08",13.9,0,26.1,98.3,0.2,24.9,0.2,0.3,136.8,0.3,122.6,0,1.1,60.6,846.6,0.6,2,0.1,3.4,0,0.4,5.8,2,0.3,159.1,0.6,0.2,0,0,0.3,0.1,0.1,0,0.3,0.3,0.3,0.8,0.2,0.2,0.5,0.2,0.2,0.1,0.1,0,7.1,0,0.2,10.3,15.4,0.1,0.1,84.5,-1006.2
"TTL_B09",0.1,0,0.1,0.4,0,0,0,0,0.4,2.4,0.1,0,0,0.2,0.1,0,0.2,0,0.1,0,0,0,0.4,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0.3,0,0,0,0.1,-4.5
"TTL_C10T12",309.1,0.1,0,0.2,0,1174,4.1,1.4,60.8,5.5,24.2,0.4,2,1,0.8,0.6,5.2,0.6,1.5,0.1,0.3,1.5,20.6,5,29,49.1,8.6,77.3,21.1,19.6,0.8,930.9,0.6,24,17.9,28.6,15.8,35.4,22.9,135.4,65.2,100.7,19.6,27.5,0,4975.9,0,0.6,5.9,83,30.9,45.4,429.2,-1037.9
"TTL_C13T15",2.2,0.1,0.1,0.4,0,4.9,197.6,2.8,21.8,0.7,4.2,2.5,11.3,10.9,1.1,6.3,9.3,1.5,9.6,1.4,6.8,16.3,2.1,4.6,29,66.4,1.3,14.5,1,3.1,0.1,7,0.7,2.3,4,6.7,3.9,17.5,9.6,23.7,0.9,18.3,0.7,8.7,0,1266.6,0,2.3,49.3,20,16.1,19.8,276.5,-831.2
"TTL_C16",3.7,0,4.5,1.3,0,13.3,1.4,617.8,243.5,1.7,10.3,1.5,8.7,13.2,15.4,12.7,13.5,5.6,14,1.8,11.2,146.7,80.9,1.5,1555.8,19.8,2.5,0.8,2.1,2.7,0.5,2.1,1.7,5.4,3.2,3.8,6.5,8.5,3.1,6.2,6.1,3,1.2,4,0,45.4,0.1,3.6,21.2,38.2,2.2,4,1991.6,-220.8
"TTL_C17_18",27.2,0.3,0.7,3.7,0,152,16.4,50.2,2489.1,9.1,75.1,5,44.6,25.4,19.7,21.6,112.5,15.2,53.9,3.7,9.3,25.6,42.6,11.2,124.1,666.6,18,3.4,16.3,40.2,5.9,24,741.3,209.5,32.2,36.8,57,171.1,57.7,171,115.2,104.6,49.8,47.3,0,394.2,0.2,7.2,67.4,151.3,4.4,10.5,9203.2,-548.6
"TTL_C19",128.8,3.8,0.8,16,0,16.2,5.2,11.2,58.2,403.8,138.5,0.6,12.7,17.9,62.4,9.4,12.7,5,10,4.2,4.8,8.1,134.1,12,188.7,72.7,283.4,65.2,102.1,157.7,7.8,3.8,1.8,18.4,2.3,13.1,102.5,10.9,10.4,50.5,19.6,28.2,18.8,17.4,0,1103,0.1,2.1,15.1,33.9,8.9,19.4,662.9,-793.3
"TTL_C20",220.2,0.1,1.6,25.5,0,114.8,99.9,80.7,836.8,86.3,847,11,408.3,66.5,110.7,64.1,92.8,56.8,28.9,5.8,26.9,52.4,5.7,10.5,206.4,32.4,4,1.6,2.4,8.9,0.3,3,4,3.8,3.3,5.4,5.7,30.2,24.4,26.1,14.8,191.7,8.6,24.5,0,611.7,0.1,10.1,26.7,62.2,3.3,5.8,1670.1,-1892.4
