"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4.5,0,3.5,1,0.3,2.2,0.1,0,0,0.6,0,0,0,0,0,0.6,1.5,0,1.1,0,0.8,0.8,0,0.3,9.7,0.9,0.1,0,0.1,0,0,6.3,0,0.2,0.1,0.2,0.1,0.3,0.2,95.5,11.5,7.4,0,0,0,55.6,0,0,10.2,0.1,5.2,0.4,0.1,-64.3
"TTL_A03",0.2,0,0.2,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,12.3,0.9,0.6,0,0,0,5.5,0,0,0,0,0.4,0,0.1,-16.3
"TTL_B05_06",0,0.3,1496.2,139.4,43.2,0.3,0.6,0,0,1323.7,24.4,0,0.4,0,0,0,0.8,0.1,1.2,0,1.1,0.8,7.4,0.6,16.2,7.3,0.1,0,1.1,0.7,0.8,0.2,0,0.5,0.3,0.1,0.6,1.2,0.3,0.1,0.1,1.2,0.1,0.1,0,33.1,0,0,357.4,7.1,0.1,0,11422.1,-2.2
"TTL_B07_08",0.7,0,613.9,369.6,44.5,0.6,1.8,1.8,16.3,0.1,36.4,0.1,1,63.5,22.1,18.7,0,14.2,2.9,0,2.1,1.9,8.7,2.2,704.5,61.9,6.8,131,5.8,0.2,0,18.3,1.9,117.5,10.4,137.9,34.5,39.9,8.4,262.1,42.1,10,0.4,0.6,0,23.3,0,0,23.3,499.7,0.1,0,46.6,-16.6
"TTL_B09",0,0,56.3,4.5,2.6,0,0,0,0,14.3,0.3,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0,2.4,1.7,0.2,0,0.1,0,0,0,0,0,0.1,1.6,0.8,0.3,0.1,6.3,1,0.1,0,0,0,1.3,0,0,737,0.1,0,0.9,111,-2.3
"TTL_C10T12",24.3,0.8,15,4.3,0.9,14.4,0.9,0,0.1,16.1,0.2,0,0.2,0,0,0.4,0,0.1,0.6,0,0.5,0.3,3.5,0.6,10.8,14.6,0.2,0.6,1.1,2.4,0,46.1,0.4,0.8,1.4,2.8,3.1,3.7,1.4,60.5,13.3,10,0.4,0.5,0,57.5,0,0.7,17.1,-0.3,19.8,0.3,0.8,-289.9
"TTL_C13T15",0.1,0,4.4,1.3,0.2,0.3,9.3,0,0,5.1,0,0,0,0,0,0.6,0,0.1,0.9,0,0.9,0.7,0,0.2,25.4,2.6,0,0.3,0.7,0,1.4,0.2,0,0.4,0.2,1.2,0,0.6,0.3,2.8,3,1.1,0,0,0,20.4,0,0,2.2,22.6,10.8,1.4,31.8,-51.3
"TTL_C16",0,0,1.4,0.6,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,0,0.1,0.2,0,0,0,0.1,0.3,0,0.3,0.1,0.6,0.4,0.1,0,0,0,0.9,0,0,10.1,-0.2,0.8,0,0.7,-11.2
"TTL_C17_18",0,0,9,3.3,0.3,0,0.2,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,5.4,1.6,0.1,0,0.3,0.1,0,0.2,0.1,1.5,0.2,3.1,0.2,0.8,0.9,1.4,0.9,0.7,0,0.1,0,4.4,0,0,19.8,-0.1,2,0,0.2,-27.9
"TTL_C19",16.6,1.2,1347.7,530.1,52.5,4.7,3.8,0.9,1.3,242.3,3.8,0,1.7,0,0,2.1,5.1,0,3.8,0,6.1,2.5,80.2,3.9,171.7,150.5,32.7,39.9,119.8,15.8,0,6.2,1.2,5.7,11.9,21,3.1,40.2,30.1,391.6,26.5,18.3,0.9,1.2,0,217,0,0,0.5,6.5,7.8,2.7,0.1,-148.2
