"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",7959.3,146.9,40.4,14.2,0.3,2686.9,380.9,111.2,37.9,11.9,100,25.8,56.3,6.5,4.6,4.8,4.5,3.5,3.5,4.2,1.1,36.7,11.7,1.8,86.5,367.2,17.2,11.2,6,11.2,0.8,249.2,6.6,9.9,3.1,12.4,25.5,19.5,35.2,100.9,52,84.1,21.3,31.6,0,5192,2,22.6,391.9,1435.2,0.3,0.9,1584.7,-39.8
"TTL_A03",69.1,1797.8,7.8,2.5,0,344.2,10.3,1.4,1.9,1.9,6.1,1.9,1,1,0.8,0.6,1,0.7,0.6,0.7,0.2,7.9,1.2,0.2,5.7,40.5,3,5.1,1.8,1.6,0.1,143.7,1.9,2.8,0.9,2.1,3,3.3,2.5,15.2,12,18.5,4.3,3.5,0,1588.9,1.3,1.7,30.7,682,0,0.2,250,-1
"TTL_B05_06",4.9,1.6,46.1,4.9,0.1,1,1.2,0.3,0.6,266.1,3.1,0.2,0.4,2.3,2.5,0.5,0.4,0.4,0.6,0.5,0.1,0.6,18.3,0.2,6,4.6,7.4,2.4,3.1,1.1,0.1,0.3,0.2,0.6,0.2,0.7,1.5,1,0.6,2.1,0.7,0.7,0.2,0.5,0,15.6,0,0.1,35,17,0,0,1785.7,-20.4
"TTL_B07_08",5.8,0.9,22.5,117.4,0.7,1,0.9,0.3,1.8,24.1,23,0.6,0.8,106.6,168.2,2.9,0.8,1.4,1,0.7,0.2,3.8,4.3,0.4,102.5,2.2,1.1,0.1,0.1,0.7,0,0.2,0.1,0.2,0.1,0.2,1.4,0.6,0.4,2.1,0.3,0.4,0.2,0.5,0,27.1,0,0.1,12.4,34.4,0,0,164,-12.1
"TTL_B09",0,0,8.8,0.8,0,0,0,0,0,1.2,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2.5,0,0,0,0.3,-0.8
"TTL_C10T12",995.3,110.3,12,5,0.1,409.5,52.7,1.5,7.9,7.7,46.1,12.3,4.2,3,2.3,1.8,2.4,1.6,1.6,1.5,0.4,5.6,3.4,0.8,10.6,115.8,7.4,12.6,7,7.6,0.5,339.5,4.8,6.8,2.3,7.8,8,12.5,10.7,65.5,55.2,71.7,16.7,20.3,0,2440.3,0.6,1.5,13,110.3,1.3,1.7,827.3,-337.5
"TTL_C13T15",13.4,9.7,18.1,4.5,0.1,4,1094.6,2,5.8,2.7,3.2,1.1,7.5,3.5,2,2.6,3,2.1,2.4,9.2,1.1,35.4,1.6,0.6,16.9,32.6,5.3,2.1,2,2.4,0.8,3.2,2,2.8,0.7,3.2,2.4,5.1,5.2,24.8,5.6,13.4,3.7,12.9,0,1202,0.5,0.9,19.6,152.1,0.8,1.3,968.6,-314.2
"TTL_C16",5.5,1.3,4.5,3.1,0,1.2,2.1,77,6.8,0.4,1.3,0.2,1.5,3.4,1.1,2.1,1.2,1.5,1.1,2.8,1.3,62.3,1.2,0.1,102.9,8.1,1.1,0.2,0.2,1.3,0.1,0.4,0.5,0.5,0.2,0.4,6.1,1.4,1.1,1.6,1.3,0.9,0.5,2.7,0,34.3,0,0.1,13.9,9.8,0,0.1,70.9,-5.2
"TTL_C17_18",6.1,1.7,4.1,3.1,0,10.1,15.2,4,147,2.1,6.7,3.4,5.4,8,1.6,2.3,4.4,4,2.3,2.4,0.4,9.4,1.4,0.4,6.8,42.4,3.2,0.8,0.8,3.2,1.3,1.9,37.4,7.4,3.5,17.4,3.9,16.6,8.1,18.1,14.3,6.9,2.9,5.7,0,109.9,0.1,0.4,10.3,11.7,0.1,0.2,20.7,-46.5
"TTL_C19",66.2,26.9,74.9,41.8,0.5,3.6,9,3.5,5.4,222.4,30.3,2.1,7.3,19.6,14.6,4.2,3.2,3.7,2.6,3.7,0.9,7,30.5,2.1,49.7,55.6,174.3,52.1,75.3,15.5,2.7,2,1.6,4.9,1.2,6.5,6,8.3,8.4,25.7,7.1,7.9,1.9,6.6,0,252.3,0,0.3,8.7,20.1,0.5,0.6,65,-304.1
