"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",167.5,0.1,0,0,0,315.4,0.2,1.3,0.2,0,1.9,0.9,4.1,0,0.4,0.5,0,0,0,0,0,0.3,0,0,0.2,0.4,0,0,0,0,0,76.9,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,1219.7,0,0,7.7,1.1,2.1,0.5,2571.2,-184.8
"TTL_A03",0.1,2.8,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9,0,0,0,0,0.1,0,0.9,-1.4
"TTL_B05_06",0.7,0.1,0.8,3.9,0.3,9.3,0,0,0,385.7,0.8,0,0,7.8,14.2,8.8,0,0.4,0,0,0,3.2,1.1,0,1.3,1.5,1.3,0.5,0.8,0.4,0.2,0.2,0,0,0,0,0,0,0,0.1,0,2.4,0,0,0,23.3,0,0,0.1,0,0.1,0,31.2,-364.5
"TTL_B07_08",0.3,0,1.1,16.2,0.8,16.5,0,0,0,0,2.4,0.4,0,31.2,177.4,80,0,2.5,0,0,0,22.7,0.3,0,11.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,11.6,0,0,0,1.4,0,0,298.2,-157.8
"TTL_B09",0.1,0,1.4,4.4,0.8,2.9,0,0,0,12.8,0.3,0,0,1.3,11,8.4,0,0.1,0,0,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,6.3,-14.6
"TTL_C10T12",21.8,1.1,0,0.1,0,217.9,0.2,0,0.9,0,11.6,3.7,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.3,0.9,0.2,0,0,0.2,0,376,0,0,0,0,0,0,0,5.8,1.3,0.4,0,0.1,0,1564.3,0,0.2,0.2,0.3,8.5,1.4,468.5,-266.8
"TTL_C13T15",4,0.4,0,0,0,0.5,15.1,0,1.2,0,0.2,0,0.2,7.5,0,0,0,0,0,0,0,4.6,0,0,0.2,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,15.8,0,147.3,0,0,0.1,0,4.4,0.8,10.1,-51.1
"TTL_C16",0.6,0,0,0,0,8.6,0.1,7.2,0.1,0,0.2,0,0.1,0,0,0.1,0,0,0,0,0,10.2,0.2,0,0.1,0.3,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,14.6,0,0,0.2,0,0.4,0.1,46.3,-4.3
"TTL_C17_18",4.3,0,0,0.2,0,8.9,0.1,0.1,14,0.2,2.2,1.1,0.3,0.4,0,0.1,0.1,0,0.3,0.2,0.3,0.1,0.2,0,0.5,48.1,0.2,0,0.1,0.4,0.2,13.5,0.4,0.1,0.1,2.1,0.1,0.4,0.2,4.1,4.7,3.2,0,0.1,0,58.4,0,0,0.1,0,1,0.1,1.7,-40.8
"TTL_C19",44.7,4.5,0.3,2.2,0.1,34.8,0.2,2.3,0.6,7.5,4.4,0.5,2.1,0.5,2.3,2.1,0.2,0,0.2,0.2,0.3,1.1,0.8,2.4,7.5,28,108.5,35.2,66.3,30.6,13.9,19.8,0.1,0.1,0.1,1.4,0.6,0.2,1.8,8.2,0.6,0.6,0,0.5,0,172.3,0,0,0.1,0.1,3.1,0.7,402.3,-203.2
