"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1296.8,9.4,0,0.4,0,4427.6,5.5,0.3,0.5,1.3,48.8,5.9,30.9,0.4,0.1,0.5,1.2,0.3,0.4,0.1,0.2,4.3,2.6,3,20.3,46.3,1.9,1.2,1.1,0.5,0.1,676.2,11,0.1,2.6,2,4.2,28.3,83.2,169.2,3.3,9.2,4.9,0.4,0,5387,0,0.1,315.6,74.5,48.3,95.7,1347.5,-2127.1
"TTL_A03",0.2,0.3,0,0,0,6.3,0,0,0,0.1,0.1,0.1,4.6,0,0,0,0.1,0,0,0,0,0,0,2.8,0.2,0.2,0.1,0.2,0.1,0.1,0,3.8,1.9,0.1,0.1,0.1,2.4,0.2,0.1,0.1,0.1,0.1,9.6,1.9,0,160,0,0,0.3,0.7,3.3,1.9,7.8,-34.7
"TTL_B05_06",2.5,0.3,1.4,9,1,10.1,10.2,0.3,3.1,1066.4,31.8,2,62.9,28,3.5,4.2,10.2,3.4,3.4,0.7,1,42.7,37.7,17.7,31.7,31.9,62.7,19.9,28.6,1.4,0.7,3.6,0.5,2,4,3.4,2.7,9.4,13.1,25.7,1.9,3.1,2.2,1.7,0,630.2,0,0,22,6,4.4,0,265.5,-2027.3
"TTL_B07_08",1.2,17.4,0.1,0.1,0.1,0.5,0.1,0.1,12.8,1.6,3,11.8,11.1,1.2,0.6,0.5,0.4,0.1,0.2,0.1,0.1,1235.9,0.1,0.2,7.2,0.5,0.1,0.1,0.1,0.2,0,0.1,7.6,2.5,4,0.3,0.2,1.4,1.4,6.5,0.3,0.3,0.1,0.4,0,3.2,0,0,34.2,152.1,1.5,0,2684.2,-223.5
"TTL_B09",0,0,43.3,1.6,24.1,0.1,0,0,0,0.6,0.1,0.1,0.1,0,0,0.2,0.2,0,0.1,0,0,0.8,0.1,0.1,129.4,0.2,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0.4,0.1,0.8,0,0.1,0.1,0,0,1.1,0,0,1.2,0.1,0.6,0,127.7,-32.4
"TTL_C10T12",1506.9,27.8,0.1,5.4,0.3,4835.9,6.1,2.8,9.8,13,183.8,27.5,5.1,2,1.6,2.4,9.5,16.7,2.7,0.2,1.9,40.5,2.8,5.6,15.6,9.7,7.1,6.1,4.3,0.8,0.4,3097.9,19.1,1.6,9.9,6.2,11.3,32.1,9.5,348.2,51.3,55.4,4.4,3.6,0,15052.9,0,1,15.5,208.2,187.9,298.8,465.1,-4133.4
"TTL_C13T15",12.8,0.1,0.1,4.6,0.1,23.5,757.6,1.8,37.3,11.9,61.1,4.6,43.1,12,4.9,23.7,13.8,3.4,11.2,13.2,4.4,139.1,6.3,27.2,60.8,110.6,26.4,15.4,11.5,4.6,0.9,25.3,1.5,0.2,2.4,5.4,13.3,54.5,34.1,106.6,16.2,86.9,29.5,16.8,0,5061.5,0,0.2,19.6,61,94,17.9,393.3,-4798.2
"TTL_C16",1.6,0.1,0,0.6,0,9.2,1.9,99.6,8.8,10.6,13.3,0.6,7.4,9.7,3,6.7,5.1,2.5,1.4,1.7,1.4,258.1,0.6,0.4,170.8,3,0.4,0.5,0.3,0.1,0.1,1.6,0.2,0.1,0.5,0.3,4.9,1.8,2.9,5.3,0.5,1.5,0.5,0.4,0,38,0,0.1,15.9,3.5,8.5,0.6,35.9,-187.5
"TTL_C17_18",127,0.4,0,2,0.1,290,14.2,17.4,818.2,34.5,161.6,42.3,79.6,35,10.2,47.3,42.1,13.1,21.9,2.9,12.7,133.2,9.7,18.3,79.8,299.2,8.2,4.4,4.5,15,3.1,29.7,312.7,6,18.1,53.9,6,360.3,9.3,133.3,86.1,90,58,12.5,0,898.2,0,4.5,16.8,29.7,23.5,54.7,259.6,-1331.7
"TTL_C19",52.1,4.3,0.8,60.2,1.2,141,133.5,4.2,47.5,6499.6,557.9,47.9,838.6,264.7,47.4,59.9,144.9,45.9,46.4,9.5,13.4,273.5,129.4,118,367.9,412,823.3,257,375.9,18.2,9.1,47.7,6.9,26.3,48.2,44.8,36.9,119.3,173.6,338.4,25.8,53.1,28.8,22.2,0,8380.3,0,0.3,11.6,153.8,74,25.5,3638.4,-6934.3
