"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",375.1,0,0,0.4,0,6139.6,130,99.2,43.2,2.3,4.8,1.2,19.1,1.8,2.5,7.5,0.7,0.9,2.6,19.6,0.2,25.8,3.8,2.4,8.1,195.9,6.8,1.1,2,8.8,0.3,55.2,9.7,0.9,1.9,3.3,1.6,26.7,10,25.3,3.6,73.2,3.5,21.4,0,2271.6,0,4.4,157.1,106.1,39.7,12.8,841.9,-2522.7
"TTL_A03",1.3,1.6,0,0,0,37.8,0.2,0,0.1,0.1,0.2,0,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0.1,12.3,0,0,0.1,0.1,0,20.4,0,0.1,0.1,0.1,0,0.2,2.4,0.1,0,0.5,0,0.1,0,146.2,0,0.1,0.7,2.1,2.4,0.7,25.1,-116.8
"TTL_B05_06",0.5,0,0,13.8,0.8,5,1.3,0.1,2.8,1600.6,9,0.2,0.9,18,87.6,1.1,0.2,0.2,1,0.6,0.1,0.8,385.4,0.4,6.2,1135.5,1.4,0.2,0.4,25.5,0.2,0.3,0.1,0.3,0.1,9,1.9,0.9,1.1,3,0.1,13.3,0.1,0.5,0,41.8,0,0.3,2.8,19.5,0.4,0,0,-3394.7
"TTL_B07_08",10.4,0.2,0,71.5,1.3,25.1,7.5,1.2,39.7,108.1,574.8,0.5,6,1223.4,479.6,4.4,0.2,15.2,2,7.5,0.1,250.3,1.8,6.6,1266.9,121.8,24.4,0,0,16.5,0,75.1,0.1,0.1,1.3,0.1,57.6,2,7.8,34.8,0.1,1.8,1.1,139.8,0,21.6,0,0.7,2.4,110.7,0.2,0,73.5,-4002.2
"TTL_B09",0.2,0.3,0,2.9,1.5,1.4,0.1,0.1,1.1,118.4,4.6,0.1,0.3,12,2.7,0.5,0.1,0.1,0.3,0.6,0,0.2,3,0.3,23.8,1.6,0.5,0,0,1.3,0,0.2,0,0,0.1,0.1,1.8,1.5,0.7,1.4,0.1,0.3,0.1,0.2,0,1,0,0.4,0.8,0.1,0.5,0,12.6,-104.5
"TTL_C10T12",1604.6,0.1,0,0.4,0.1,4660.8,55.3,2.7,16.6,40.2,128.5,4.3,11.1,4.9,4.5,14,2.1,2.3,4.6,8.2,0.3,4.9,2.9,9.9,19.5,406.9,8.3,0.7,136.4,84.5,0.2,1893.1,7.3,1,4.4,8.2,1.8,26.1,9.7,33.4,4.8,335.8,37.5,16.6,0,13811.1,0,1.7,17.3,319.7,158.2,105.8,8049.4,-5553.3
"TTL_C13T15",6.3,8.2,0,0.6,0.2,92.3,2882.1,3.9,59.6,7.3,71.5,7,88.2,10.7,5.5,11.2,5.9,1.7,8,370.2,1.2,194.2,3.1,27.2,113.4,325.4,6.3,0.8,12.3,66.7,4.1,16.5,8.7,36.9,4.1,3,7.3,86.9,212.6,22.4,8.8,84,8.3,4.6,0,4317,0.1,3.8,67.5,154.3,96.9,49.2,4509.6,-3733.1
"TTL_C16",8.5,0.2,0,0.4,0.2,16.6,2.8,615.4,20.6,2.6,11.7,0.7,8.4,15.4,7.7,20.8,13.7,6.7,12.8,22.7,2.5,303.4,3.8,1.3,661.8,63.7,3.7,0.4,0.4,109.8,0.1,4.9,9,0.3,0.7,1.6,4.5,91,68.8,6.3,4.5,11.5,10.4,48.1,0,158,0,1.4,41.8,28.9,6.9,3.3,629.6,-764
"TTL_C17_18",8.2,0.1,0,1.7,0.4,395.8,48.3,19,1975.9,5.1,123.3,25.9,53.3,37.3,35.4,50.5,22,9.4,37.6,30,3.8,35.5,3.6,10.7,122.5,408.9,37.2,0.9,13.3,165.3,1.8,46.6,921.8,19.2,63.7,68.3,12.1,1029.6,192,131.2,198.2,117.4,57.2,35.7,0,867.1,0,1.7,33.7,122.3,17.2,5.1,1257.9,-1874.5
"TTL_C19",105.1,5.3,0,14.2,2.8,115.7,67.5,14.9,42.6,1332.1,400.2,24.5,95.4,56.2,310.6,50,6.5,4.4,29.8,36.8,10.4,27.1,297.2,14.6,348.7,642.3,667.4,46.5,242.4,249.5,79.9,22.6,12.6,82.7,19.1,41.7,25.3,226,139.5,144.2,29.3,113,6.8,62.8,0,2793.9,0,16.3,176.4,128.8,46.9,22.7,2712,-1675.8
