"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",10849.6,3.6,57.4,33.4,5.5,7227,221.6,86.6,26.5,6.4,5.2,49.2,2.2,50,38.3,1.8,0.3,0.6,0.9,0.8,2.7,9.6,22.3,2.7,176.4,211,31.9,1.3,2.5,275.3,0.6,794.5,4.8,9.2,2.5,218.3,235.6,99.5,83,2495.6,118.9,382.6,322.4,4.4,0,5567.6,0,53.7,476.3,703.4,26.2,15.4,1476.7,-1589.2
"TTL_A03",7.5,0.1,0.5,0.3,0.1,7,0,0,0,0.1,0,0,0,0.1,0.4,0,0,0,0,0,0,0.1,0.2,0.2,1.3,1.4,0.3,0.1,0,0.4,0,1.9,0.1,0.1,0.1,0,0.4,1,2.3,2.2,5.5,9.9,2.7,0,0,810.1,0,18.4,0.7,63,2.6,1.2,4.2,-26.4
"TTL_B05_06",20.8,0.7,20981,277.1,571,8.5,0.1,0.5,36.6,8262.2,756.4,0.8,644.4,678.3,24.3,0.2,0,9.7,66.5,1.2,0.1,41.5,2438.1,88.9,364.9,429.7,5493.6,0.6,1.9,12.3,9,0.8,0.2,2.3,0.1,1.3,16.7,41.6,28.2,109.8,2.1,4.5,37.9,283.5,0,390.8,0,0,5.3,5187.6,3,0.5,41425.7,-605.5
"TTL_B07_08",2.7,1.1,322,1211.7,4.8,1.8,0.1,0.3,0.3,15.4,848,0.7,0.8,430.8,10072.3,2,0.1,0.2,0.4,0.2,0.5,19.8,5.6,16.4,2132.9,4.2,23.9,0.1,6.7,5.2,0.4,0.5,0.1,2,0.1,1.1,57.9,17.8,67.8,1.5,2.4,1.4,0.9,0.5,0,26,0,0.1,5.7,154.3,0.7,0.2,2934.7,-610.8
"TTL_B09",5.2,0.2,5117.8,664.8,194.1,4.1,0.2,0.1,0.2,0.9,0.7,0.4,0.3,9.4,4.7,0.4,0.1,0.1,1.9,0.2,0.2,1.5,4,1.4,69.5,23.5,9.8,0.2,0.3,4.9,0.1,1.4,0.6,2.1,0.4,1.9,5.2,192.9,4.1,2.6,2.4,3.5,4.6,0.5,0,10,0,0.1,13,2,0.9,0.3,23.3,-35.8
"TTL_C10T12",2110.6,119.9,62.3,43,27.9,3065.4,12.4,1.1,24.5,2.9,1.7,20.4,1.8,11.4,13.6,1.5,0.3,0.4,0.6,1,0.7,5.8,54.3,7.1,35.7,3323.3,45.9,3.3,17.6,308,5.8,1983.1,148.3,11.4,58.4,14.6,120.2,259.1,195,22,745.8,224.7,451.4,36.3,0,8798.5,0,0.1,24,929.5,91.1,60,950.2,-2215.2
"TTL_C13T15",9.9,50.5,44.1,25.7,3.3,12,161,0.1,1.6,0.7,0.1,2.5,6.7,12.3,2.5,1.3,0.2,0.1,6.3,0.4,0.4,15.3,14.7,21,124.1,154.6,78.1,1.7,25,23.9,5.2,40.3,5.3,8.7,2.8,4.8,8.6,111.3,128,16.4,14.6,68.5,234.6,36.4,0,843.3,0,0,16.2,52.7,45.9,12.9,41.1,-1523.2
"TTL_C16",5.5,0.3,13.3,1.9,49.6,2.3,0.2,0.8,0.3,0.1,0,0.2,1,4.2,0.5,2.7,0,0,0.1,4.6,2.5,71.1,4.1,0.5,124.7,8.2,4.2,0,6.9,21.6,0.4,6.2,0.1,4,0.1,0.1,222.3,46.2,2.8,6.5,2,0.9,13.2,2.7,0,14.7,0,0,7.7,3.8,4,0.8,12.2,-422.1
"TTL_C17_18",1.6,1,17.9,3.5,1,34.6,0.2,1.5,43.6,0,0.1,4.3,0.5,4.3,0.8,0.1,0.1,0.1,0.1,0.5,0.1,1.6,6.2,0.1,63,558.1,7.4,0.3,0.8,8.8,77.1,8.6,140.8,9,59.2,44.7,27.5,161.8,18.1,29.6,120.9,10.5,8.2,0.6,0,34.3,0,0,3.4,8.5,12.1,5.6,17.4,-527.7
"TTL_C19",233.8,80.7,754.3,520.5,19.1,17.8,0.4,34.2,3.9,2.5,3.2,11.8,8.4,172.7,786.7,0.8,0.5,0.4,1,1.6,0.7,29.7,405.6,43.7,187.5,1249.9,4069.3,37.9,238.6,389.2,5.2,2,1.9,14.6,1.3,86,1058.9,103.5,99.8,228.4,20.5,178.1,73.5,161.9,0,130.2,0,0.1,9,176.6,37.4,23.2,2495.5,-1487.6
