"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1820.8,41.7,3.5,2.4,0.2,26909.3,368.2,124.6,159.6,4.4,2355.5,2.4,94.9,13,42.5,0.8,0.7,0.4,0.7,2.4,0.3,42.8,2.3,3.2,39,573.4,2.7,0.4,1.5,0.7,0.1,555.5,43,2.5,0.3,2.8,12.6,4.9,25.3,20.5,58.6,56.5,8,216.2,0,3543.5,0.1,67.6,2660.9,296.5,28.7,13.6,3853.7,-1345.5
"TTL_A03",1,5.4,0.5,0.1,0,191.3,0.2,0.6,2.1,0.1,0.2,0.1,0,0,0.1,0,0.1,0,0.1,0.1,0,0.9,0.1,0,0.1,0.3,0.2,0.2,0,0,0,33.9,0.6,0.1,0,0.1,0,0.1,0.1,6.3,5.4,4.8,0.2,3.6,0,4621.8,0,0.7,0.3,30.6,1.6,1.1,15,-210.3
"TTL_B05_06",10.6,0.8,709.3,71.2,15.8,224.1,93.2,17,209.1,19870.7,331.1,9.1,26.9,24.3,802.8,82,5.3,9.5,10.2,60,1,2.5,710.1,59,16.2,27.9,77.7,1.7,9.1,2.2,0.5,7.1,1.2,4.8,1.2,3.5,2.7,44.7,3,9.9,3,2.5,1.2,10,0,212.1,0,0,9.3,238.9,2.1,0.5,165.1,-4879.6
"TTL_B07_08",246.9,8.9,43.5,779.4,3.2,23.8,16.4,5.9,33.1,58.5,1055.2,6.2,21.8,655,1937.8,108.6,4.4,18.4,85.1,28.1,4.3,18.8,1.8,21.1,852.4,10,0.6,0.1,0.1,0.5,0.1,3.4,0.9,1.4,0.2,1.4,59,1.8,0.8,7.3,2.1,2,0.9,18.6,0,104,0.1,0,16.6,36,0.3,0.1,3212,-1110.9
"TTL_B09",5.5,5.4,339.1,120.5,13.7,3.1,0.2,0.1,4.5,203.9,9.1,0,0.4,18.2,4,0.4,0,0,0.3,0.1,0,0.1,18.9,0.3,48.5,0.5,4.1,0,0,0.7,0,0.3,0,0.1,0,0.1,34.3,0.5,0.7,5.5,0.3,0.5,0.2,0.8,0,0.3,0,0,0.2,0,0.2,0,34.5,-35.6
"TTL_C10T12",1593,152.8,25.6,13.6,0.8,8388.9,560.7,6.6,45.7,57.9,280.5,116.8,53.4,16.7,43,16.6,8.4,10.6,19.5,20.8,2,27.8,55.4,5,61.9,89.7,25.9,0.5,29.1,3.3,0.3,965.4,237.4,9.7,1.4,34.7,6.7,4.8,3.8,468.3,20,40.9,1861,4267.6,0,40178.2,0.1,17.8,69,408.9,125.9,55.1,7462.9,-1918.6
"TTL_C13T15",68.8,1.3,21.2,111.7,0.7,124,7329.5,50.5,64.3,11.4,70.8,16.7,93.7,68.4,7.5,14.1,13.5,6.3,52.4,38.7,5.6,199.9,13.1,1.4,183.9,142,116.8,16.2,46.7,13.8,1.5,192.9,30.3,24.8,1.8,54.8,10.5,109,187.7,43.3,8.8,80.8,4,1309.7,0,15283.1,0,1.5,26.6,173,60.1,39.1,2972,-1311.4
"TTL_C16",40.2,0.8,3.4,2.2,1.1,26.1,12.6,657.6,42.9,1.1,87.8,7.3,8.8,113.2,3.3,30.9,31.7,3.3,30.9,21.7,6.4,656.3,36.6,0.5,1283.4,11.8,0.4,0.1,0.1,4.5,0.4,0.6,4.8,2,0.5,0.7,71.2,0.6,29,1.3,2.5,1.2,0.1,12.1,0,127.1,0,0,39,27,6.1,2.2,1023.4,-76
"TTL_C17_18",5,0.2,11.9,69.7,0.9,500.2,179.5,39.8,2023.1,13.6,163.3,61.2,202.2,100.6,20.7,61.1,52.9,59.1,45.1,46.4,7.9,172.9,11.5,5.1,87.6,499.8,60.5,10.7,14,39.6,27.3,933.5,476.8,224.5,294.4,459.9,95,2073.7,1396.9,114.8,343.9,1214.2,7.1,567.2,0,1320,0,0.1,47.6,69.3,15.9,5.1,2391.1,-1104.3
"TTL_C19",2062.4,61.5,377.9,556.5,18.3,741.2,866.8,153.1,540.5,5324.2,2556.3,242.7,1436.9,624.9,950.5,233.4,302.3,363.1,314.5,212.3,71.5,312.4,396.9,73,1224.7,1082.2,4823.1,77.1,559.2,71.2,23.4,274.3,67.3,63.3,6.8,108.9,141.9,83.7,105.3,635.9,76.5,134.6,29,545,0,11585.9,0.1,9.1,13.6,263.6,43.9,24.2,1543.5,-3001.1
"TTL_C20",4328.6,54.5,420.3,215.6,9.2,908,1724,303,1297.9,3444.4,6965.5,694.5,3797.4,564,1475.9,606.7,186.4,466.5,328.6,454.4,47.3,622.3,83.3,130.6,1642.4,632.6,85.3,1.9,8.3,5.8,2,90.9,96.7,33.8,7.1,69.1,159.9,41.8,32.3,469.8,52.9,189.8,36.6,385.9,0,3352.2,0.1,4.4,87.8,313.6,14.8,5.4,2447.2,-6011.3
"TTL_C21",298.8,3.7,13,28.2,0.5,111.4,42.8,4.4,18.1,38.1,152.9,130.9,38.1,38.8,67.4,13.9,12.5,6.4,20.4,27.2,2,10.1,15.8,3.2,58.1,35.3,14.5,0.6,1.9,2.2,0.6,2.4,3,26.3,2.6,17.4,15.5,11.7,2.9,358.6,12.1,102.4,123.1,300.8,0,6244.7,0.2,568,32.4,35,11.5,3.8,365.4,-1850.2
