"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",142.9,0.6,0,1.4,0,910.8,14.9,8.9,0.2,0,1.7,0.2,7,0.1,0.2,0,0,0,0,0,0,2.6,0.1,1,0.3,0.3,0.1,0.1,0,0.1,0,82,0.1,0.1,0,0.1,0.3,1.2,0.3,3.9,11.4,6.3,0.6,1.6,0,257.1,0,0.2,49.8,9.8,1.7,5.3,891.2,-209.3
"TTL_A03",0.1,1.6,0,0,0,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0.1,0,0,0,0,10.1,0,0,0,0.2,0.1,0.4,3.2,-10.1
"TTL_B05_06",1.3,0.1,0,0.6,0,0.9,0.2,0.1,0.1,0.5,0.4,0,0.1,0.7,0.1,0,0,0,0,0,0,0.4,0.5,0.1,1.5,1.1,0.8,1.2,0.4,0.2,0,0.4,0,0.1,0,0.1,0.1,0.4,0.4,0.2,0.1,0.1,0,0.1,0,6.6,0,0,0.2,0,0.1,0,0,-18.3
"TTL_B07_08",2.5,0,0.1,4.9,0,2.6,0,0.1,0.1,1.1,5.1,0.1,0.1,29.3,0.6,0.1,0,1.8,0.1,0,0,0.9,0.1,0.2,91.7,1.9,0.1,0.1,0,0,0,0,0,0.2,0,0,11.8,0.4,0.2,0.1,0.1,0,0,0.1,0,2.5,0,0,0.3,0.5,0,0,1.6,-33.8
"TTL_B09",0.1,0.1,0,0.4,0,0.1,0,0,0.1,0.4,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,-2.8
"TTL_C10T12",71.5,7.8,0,0.1,0,320.6,0.7,0.2,0.9,0.3,30.1,2.7,1.3,0.2,0.4,0.1,0.1,0.2,0,0,0,1.1,0.1,0.8,4.2,1.7,0.1,0.1,0,0.5,0,321.6,0.2,0.2,0,0.9,3.4,1.7,1.2,3.6,9.4,9.2,2.6,5.5,0,1276.2,4.4,4.5,1.4,8.6,7.4,17.4,1296.4,-323.9
"TTL_C13T15",3.3,0,0,0.1,0,7.6,189.2,0.9,8.4,0.3,2.9,0.3,1.3,0.6,0.2,0.2,1.4,0.3,0,0.1,0,9.7,0.7,1.3,2.6,9.1,0.3,0.5,0.2,0.6,0.1,5.2,0.1,0.7,0,1.6,2.1,3,1.8,3.1,2.9,8.7,1.2,2.1,0,619.9,0,0,1.1,5.8,3.1,16.2,79.7,-129.8
"TTL_C16",4.6,0,0,0,0,4.1,2.7,14.4,0.3,0,0.3,0,0.3,1,0.2,0,0,0.7,0,0.1,0,9.8,0,0.1,18.7,0.2,0,0,0,0.1,0,0.1,0,0,0,0,15.1,0.8,0,0.2,0.1,0.2,0,0.2,0,4.3,0,0,4.1,0.2,0.3,0.8,16.2,-26.5
"TTL_C17_18",44.4,0,0,0.1,0,36.7,16.3,0.2,137,0.9,8,1.7,3.4,5.3,0.4,0.5,2.4,1.6,0.1,0.1,0,27.3,0.6,0.9,11,30.7,0.3,0.4,0.1,1.6,0.3,17.3,9.7,1.5,0.2,4.7,10.1,32.4,5.3,4.7,12,19.5,0.6,4.7,0,144.7,0,0,0.6,2.3,0.9,2.2,84.1,-187.1
"TTL_C19",44.9,2.5,0.1,6,0,29.3,5.8,1.7,3.5,0.9,9.1,0.4,5,15.7,1.7,0.9,0.4,0.5,0,0.1,0,12.2,13.9,3.5,22.2,35.9,28.5,43,13.7,5.5,1.2,14.5,0.4,1.8,0.1,1.5,4.4,14.1,14.7,5.4,4.1,4.9,1.3,3.5,0,228.5,0,0,0.3,1.4,2.6,1.3,21.4,-529.2
