"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",295,1,0.5,0.2,0,222.8,13.8,36.3,3.5,6.7,6.7,1.3,1.5,1.6,0.3,1.8,2.1,0.7,1.2,1,1.2,6.2,5.4,1.7,19,31.4,7.2,0.3,0.9,2.2,0,2.3,1.4,0.9,0.2,0.5,5.1,1.9,1.2,13.6,2.1,4.9,0.8,2.3,0,361.2,0,2.5,94.7,-20.3,1.4,5.2,208.5,-97.9
"TTL_A03",0.4,0.4,0,0,0,1.2,0.2,0.1,0,0.3,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0,0.4,0.9,0.1,0,0,0.1,0,0.2,0,0,0,0,0.1,0.1,0,0.2,0.1,0.4,0,0,0,6.9,0.2,0.1,0.6,0,0.1,0.1,2.5,-3.5
"TTL_B05_06",0.5,0,1.1,1.1,0,3,2,0.3,1.3,367.7,28.4,0,10.3,0.7,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,53,0.4,0.2,0.7,0.1,0,0,0.1,0,0.2,0,0,0,0,2.2,0.1,1,0.2,0,0,0.1,0.1,0,5.2,0,0,1.2,-0.1,0.1,0,8.3,-408.2
"TTL_B07_08",5.4,0,0,0.2,0,1.3,0.6,0,0.1,4.9,0.4,0,0.2,29.1,0.1,0,0,0,0.2,0,0,0,0.3,1.8,9.3,1.1,2.2,0,0.2,0.8,0,0,0,0,0,0,0.4,0,0,0.7,0,0,0.1,0.6,0,1.4,0,0,0.1,0,0,0,3.3,-28
"TTL_B09",0.3,0,0.9,0.3,0.1,0.1,0,0,0,12.1,0.2,0,0,0.4,0,0,0,0,0,0,0,0,1,0.1,1.1,0,0.2,0,0,0.1,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,-1.9
"TTL_C10T12",38,0.1,0,0,0,295.3,2.3,0.2,0.2,0.4,5.2,0,2.8,0.1,0.3,0.4,3.5,0,0.4,0.2,0,0.3,0.5,1.8,15.5,36.1,0.1,1.9,1.7,4.2,0.1,28.4,0.5,6.7,0,1.3,0.3,2.4,1.1,18.7,2.9,36.5,1.5,0.2,0,1084.9,0,10.3,0.6,0.2,4.9,7.9,213.7,-292
"TTL_C13T15",2.3,0.1,0.2,0.1,0,6.5,227.6,6.6,0.8,1.6,1.2,0,0.4,0.4,0.1,0.1,2.1,0.2,0.3,0.4,1,9.1,6.8,1.1,9.3,40.4,8,0.6,1.8,2.1,0,2,2.3,1.2,0,0.1,3.6,0.7,0.4,18.6,0.9,3.5,2.3,6.6,0,257.9,0,0.2,2,0.3,2.3,8.7,566,-254.9
"TTL_C16",4.5,0.1,0.5,0.1,0,10.9,6.2,45.1,11.5,1.3,9.2,0,1.2,0.5,0.1,0.6,1.9,0.5,0.3,1.1,1.3,33.7,3,0.8,46,6.1,1.8,0.1,0.1,0.5,0.2,0.4,4.7,0.2,0.1,0.3,4,4.8,2.6,3.5,3.5,0.6,0.1,0.8,0,32.1,0,0.9,3.2,0,0.3,1.1,218.1,-48.3
"TTL_C17_18",8.4,0.1,0.3,0.6,0,33.6,2.8,4.6,16,1.6,2.3,0,1.1,1.6,0.1,0.4,4.1,0.4,0.7,1.2,0.3,9.3,2.7,0.8,7.1,25.8,2.3,0.4,0.8,2.7,1.6,1.3,15.6,0.5,2.2,7.1,10.1,7,2.1,10.7,9.9,2.6,4.4,3.7,0,35,0,0.1,1.1,0,0.7,0.9,33.9,-105.1
"TTL_C19",28.3,0.1,2.1,0.1,0.3,17.9,22.1,2.8,4.2,115.5,4.7,0,1.2,5.2,0.4,0.6,0.8,0.3,0.1,0.9,5.2,2.3,4.2,4.4,43.6,49.8,3.1,0.8,2.2,12.6,0,1.7,15.3,0.8,0.2,0.4,8.2,5.6,3.1,18.9,0.1,17.4,3.6,6.3,0,856.8,0,0.1,45.4,-0.4,1.6,7,197.7,-204.7
"TTL_C20",58.7,0,1.5,0.1,0.1,13,16.6,43.1,14.9,0.4,36.3,0.1,33.3,10.5,0.3,2.9,10.4,1.1,0.3,0.3,3.9,9.8,0.3,5.5,33,6.6,0.2,0,0.4,1,0,1.2,0.8,0.1,0,0.1,0.5,1,0.9,1.4,0.2,15.7,0.9,7.7,0,158.6,0,0.2,40.1,-2.6,0.5,0.9,46.4,-269.8
"TTL_C21",0.5,0,0,0,0,0.4,0.4,0.3,0.1,0.2,0.3,5.2,0.2,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0,0.3,0.3,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.3,0,0.1,0,31.3,0,12.9,1.1,-0.6,0.4,0.3,4.5,-37.7
"TTL_C22",9.7,0.1,3.3,1.7,0,11.7,12,5.2,1.7,5.2,3.3,0,32.3,12.3,0.1,1.9,10.1,1.3,1.5,3.5,3.8,5.3,3.6,3.3,16.6,11.8,19.7,0.4,1.7,5,0,1.5,1.7,1.1,0,0.6,3.6,3.4,2,5.5,0.3,8.5,0.4,4.3,0,56.2,0,0.2,3.5,0,0.1,0.1,79.3,-125.1
"TTL_C23",4.5,0,0.1,0.2,0,17.9,0.7,1.7,0.3,2,1.4,0.1,1.2,8.2,0.1,0.3,1.9,0.1,0.4,0.2,0.1,1.2,1,1.8,101.6,11.8,2.3,0.4,0.1,0.2,0,0.6,0.5,0.7,0,0,16,0.2,0.1,4.2,0.4,1.1,0.1,1.4,0,43.5,0,0.2,4.7,-0.1,0.1,0.1,38.7,-67.6
"TTL_C24",1.9,0,0,0.6,0,0.7,0.9,2.7,0.1,0.7,0.6,0,0.2,2.2,7.1,18.9,9.8,2.9,4.8,3.9,1.6,3.2,4,2.6,12.2,1.1,0.1,0,0,0.7,0,0,0,0,0,0.2,1.7,0,0,0,0,0,0,0.5,0,0.3,0,0,0.3,0,0,0,7.6,-63.7
"TTL_C25",7.3,0,1.1,0.5,0.1,20,1.7,4.5,1.1,1.1,0.7,0.1,0.5,1.6,0.6,16.8,1.9,0.7,6.2,2.8,1,2.8,12.9,3.3,19.1,6.3,3.2,0.1,0.2,0.5,0,0.3,0.2,0.3,0,0.1,3.9,0.3,0.5,3.9,0.1,0.6,0.1,0.7,0,35.3,0,0.2,47.3,-6.5,0.1,0.1,38.8,-106
"TTL_C26",1.9,0,0.4,0,0,4.7,1.3,1.5,0.4,3.3,0.3,0.1,0.5,0.3,0.1,0.4,28.5,11.2,0.6,0.4,0.8,4.5,4.1,0.9,10.7,6.6,2.1,0.1,0.3,1.2,0,0.3,0.6,21,0.5,1.8,3.9,1.7,0.9,7,0.4,1.9,0.2,3.6,0,49.3,0,8.6,214.4,-54.6,0.5,1.1,118.7,-211.3
"TTL_C27",1.4,0,0,0.1,0,1.1,0.8,0.5,0.1,0.8,0.1,0,0.3,0.5,0.1,0.2,11.6,4.5,0.5,0.4,2.2,0.6,2.4,0.6,13.2,5.5,2.8,0.8,0,2,0,0.2,0.1,4.7,0.1,0.3,5.1,1.4,0.9,2.2,0.1,1.2,1.5,1.1,0,46.1,0,0.1,26,-7.8,0.4,0.3,56.4,-104.1
"TTL_C28",7.6,0,0.3,0.1,0.1,4.4,1.1,2.3,0.8,0.8,1,0.4,0.3,0.5,0.3,4.6,1.7,1,4.2,0.7,2.9,4.1,11.3,1.6,7.8,4.2,11.5,0.3,0.7,1.5,0,0.3,0.1,0.3,0,0.1,2.8,0.4,0.3,5.6,0.1,0.5,0.2,0.4,0,17.6,0,0.1,202,-33.1,0.1,0,24,-227.9
"TTL_C29",1.9,0,0,0,0,0.6,0.8,0.4,0.1,0.5,0.3,0,0.2,0.2,0,0.2,1.2,0.2,0.3,1.7,1.7,0.9,3.7,1.3,0.9,17.1,24.8,0.2,0.2,3.4,0,0.1,0.1,0.1,0,0.1,1.6,0.7,1.1,2.2,0.1,0.3,0.1,0.3,0,95.8,0,0.1,137.6,-26.2,0.4,0,9,-209.4
"TTL_C30",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2.3,8.6,0,0,1.2,0.9,11.9,1,0.5,0.2,0,0,0.1,0,0,0,0,0.1,0,1.8,0,0.1,0.3,0,0,18,0,1,12.3,-14.4,0,0,60.8,-18.1
"TTL_C31T33",6.4,0.4,0.1,0.1,0,5.6,4.8,3.4,1,3.2,1.1,1.4,1.8,1,0.1,0.8,1.4,0.7,0.5,0.5,0.6,14.3,21.1,1.8,9.7,22.8,7.9,0.6,0.3,7.8,0,1.2,0.7,2,0.1,1.1,3.5,1.5,1.4,13.8,1.7,2.5,0.6,1.3,0,65,0,18,6.5,-0.6,2.5,7.2,205.8,-89.5
"TTL_D",4.5,0.1,3.9,0.7,0.1,34.8,9.7,10.5,5,16.7,12.3,0.1,5,12.5,1.4,2.4,7.6,3,2.5,3.4,1.9,7.4,72.2,6,6.1,43.3,4.1,1,0.7,2.5,0.1,4,3.4,4.7,1.7,3.2,22.7,4.9,2.9,14.9,43.9,21.7,0.5,1.9,0,261.6,0,23.2,3.5,0.1,0.1,0.3,55.2,-6
"TTL_E",1.4,0,0.8,0,0,4.6,5,1.3,0.2,2.7,3.2,0,0.4,1.2,1.2,3.5,1,0.4,0.3,0.4,0.5,1.5,8,2.6,20.5,3.4,3.1,1.7,0.1,1.1,0,2,0.5,0.2,0.6,0.3,16.8,5,0.5,25.5,0.3,0.5,1.1,1.3,0,38.6,0,15.1,1.9,0,0,0.2,9.3,-3
"TTL_F",4.1,0.1,0.2,0.2,0.1,8.3,2.2,2.4,0.7,2.1,0.9,0.1,0.7,0.8,0.1,1.6,1.2,0.4,0.3,0.9,0.4,2.9,2,1.3,43.9,6.4,2.9,0.3,0.6,1.2,0,0.5,0.6,0.7,0.2,0.6,3.4,1.2,0.7,8.3,0.7,1.3,0.4,1.1,0,60,0,0.8,1116.5,-0.7,0.3,1,33,-8.7
"TTL_G",111.6,1.6,3.4,1.6,0.3,213.9,129.2,44.5,14.5,145.2,30.8,4,23.7,17.2,1.9,11.7,28.4,8.1,5.9,7.3,9.1,37.2,41.2,10.8,110,116.4,41.4,2.7,4.8,16,0.5,18.7,16,14.7,2,7.3,26.1,14.1,7.6,46.9,13.3,35.6,6.2,14.6,0,1195.5,0,27.3,306.6,-0.6,9.3,14.9,668.2,-747.6
"TTL_H49",24.3,0.3,7.3,1.3,0.1,27.4,14.6,11.3,4.5,50.4,17.8,0.4,7,8.5,1.5,3.4,6.3,2.2,2,5,2.5,7.6,15.7,5.3,24.3,51.7,53.2,1.4,2.4,17.8,0.6,3.1,4.6,3.7,0.5,1.8,14.4,7.8,3.7,13.1,2.2,6.2,1,3.8,0,200,0,12.8,47,2.8,13.7,28.2,421,-249.1
"TTL_H50",0.9,0,0,0,0,1.3,0.9,1,0.2,5.5,0.9,0.5,0.4,0.7,0,0.1,0.3,0.1,0.1,0.1,0.3,0.3,0.6,0.1,1.1,2.7,11.1,0,0.1,10.6,0,0.1,0.3,0.1,0,0,0.3,0.1,0.9,0.3,0.1,0.2,0.5,0.1,0,14.4,0,0.2,2.5,2.8,2.2,4.3,30.1,-32.8
"TTL_H51",0.4,0,0,0,0,0.6,0.7,0.3,0.1,1.2,0.3,0,0.1,0.4,0,0.1,0.2,0,0,0,0.1,0.8,1.3,0.1,0.4,0.8,0.9,0.2,0.1,0.2,0.1,0.1,0,0.1,0,0.5,0.2,0.3,2.8,0.4,0.1,0.2,0.1,0.1,0,6.8,0,0.1,1.1,0.8,7,18.7,38.8,-17.5
"TTL_H52",9.7,0.1,1.7,2.2,0.1,4.3,6.2,5.2,0.6,4.6,2.8,0,2.2,1.6,0.5,1,1.9,0.4,0.5,1.9,0.7,6.1,3.9,2.3,7.5,55.5,60.6,1,16.3,39.8,0,0.7,0.6,1.3,0.2,0.2,6.3,2.9,5.3,1.6,0.3,0.9,0.7,0.3,0,35.3,0,10.4,4.2,0.5,0.4,0.3,199.3,-51.8
"TTL_H53",1.2,0,0,0,0,0.6,0.5,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0.3,0.1,7.8,0.2,0.1,0.3,0.2,6.3,0.2,0.8,10.1,0.1,3.3,8.4,0.5,0.5,2,0.1,0.4,0.4,0.4,0,2.5,0,0,0.8,0,0.2,0.3,6.5,-15.5
"TTL_I",0.3,0,0.5,0.8,0,1.8,0.7,0.3,0.2,0.4,0.4,0,0.5,0.4,0.3,0.4,0.9,0.5,0.2,0.2,0.3,2.4,1.3,1.4,0.3,4,1.8,0.1,0.9,0.1,0,0.4,0.5,0.9,0.1,4.2,0.3,1.7,2.4,11.3,1.1,2.6,0.6,0.1,0,137.5,0,9.9,0,0,54.9,68.2,0,-55.4
"TTL_J58T60",1.6,0.1,0.1,0.2,0,2.2,0.6,0.9,0.5,0.3,2.1,0,0.3,0.2,0.1,0.7,1.7,0.6,0.6,1.3,0.4,0.4,0.3,0.7,6,10.1,0.7,0,0.1,1.2,0.1,1,18,0.3,2.3,7.5,4.6,13.9,3.6,9.6,14.4,1.9,1.7,3.4,0,90.7,0,8.3,11.8,0,0.9,1.6,10.6,-19.9
"TTL_J61",4.9,0.3,1,0.3,0,11.2,10.2,8.6,1,0.6,1.4,0,0.5,1,0.5,1.1,2.3,1.2,0.7,1.4,0.9,2.8,3.3,3.6,18.6,95.5,19.5,0.3,0.4,12.6,0,4.9,2.5,85.2,5.9,26.5,25.6,10.8,14.4,25.8,1.5,10.6,7,12.8,0,125.2,0,1.1,5.6,0.1,2.4,5.9,44.6,-44.4
"TTL_J62_63",0.5,0,0,0,0,0.9,0.6,0.3,0.1,0.4,0.2,0,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.7,2.7,0.3,0,0,0.2,0,0.1,0.6,0.6,0.2,0.4,0.5,1,0.3,0.8,0.5,0.3,0.1,0.3,0,8.2,0,0.6,38.5,0.1,0.1,0.2,23.8,-16.6
"TTL_K",10.8,0.1,0.6,0.3,0.1,6.2,5,3.7,0.9,5.7,1.8,0,0.9,1,0.2,0.7,2,0.7,0.6,0.5,1,3.2,14.3,2.6,11.2,51.7,14.8,1.1,1.3,7,0.2,1.9,1.1,9.5,1.1,34.3,26.9,9.7,3.2,12.4,4.8,3.9,1.3,3.1,0,86.9,0.4,6.6,1.2,0,3,6.4,24.6,-39.3
"TTL_L",1.3,0,0.3,0.2,0,0.3,1.2,3.5,0.7,0.4,0,0,0.2,0,0.1,0.2,0.3,0.2,0.5,0.1,1.9,0.9,0.2,1,1.3,35.7,1.4,0.1,0,5.9,0,0.2,0.7,1.5,1,2,18.4,4.7,2.4,8.2,0.9,1.8,2.8,4,0,940,0,1.6,13.4,0,8.6,21.2,2.3,-9.8
"TTL_M",1.9,0.1,0.5,0.2,0.3,5.1,2.1,2.5,1.6,0.8,0.2,0,0.1,0.3,0.2,0.4,1.3,0.3,0.4,0.1,0.2,6.4,4.4,5.7,5,85.4,10.1,0.9,1.9,10.5,0.6,2.8,2.2,11.3,2.9,18.7,50.9,41.1,9.7,13.6,1.1,4.2,2.9,9.4,0,48.2,0,1.6,40.5,0.3,1.3,3.3,120.6,-71
"TTL_N",1.4,0.1,0.2,0.2,0.2,1.3,1.4,1.3,1,0.3,0.1,0,0.2,0.1,0.1,0.6,0.4,0.3,0.5,0.1,0.2,2.2,1.5,2,4.3,38,6.2,5.9,4.9,6.3,0.4,1,0.6,4.8,1.1,6.3,24.3,10.7,15.4,8.4,0.9,3,3.5,6.2,0,94.8,0,0.1,11.7,0.1,1.5,2.6,22.1,-56.6
