"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",10280.1,1102.5,74.5,186.2,2.2,20898.9,478.5,1971.8,13.6,2.8,204.5,158.5,178.2,11.9,9.7,14.6,1.1,1.5,3.6,6.1,4.9,5.5,6.3,66.1,1765,2031.4,69.1,21.8,11.2,52.7,15.8,1117.8,70.5,55.2,38.4,49.4,179.2,173.2,279.4,170.3,200,324,484.8,532.6,0,11922.7,6.3,416.7,4290.7,180,243.8,383.5,15906.8,-1319.6
"TTL_A03",101.6,85,1.1,1,0.1,1756.4,29.2,0,0.2,0.1,0.4,0.2,0.2,0.1,0.2,0.2,0,0,0.1,0.1,0.1,2.9,0.1,0.1,3.7,1297.5,0.2,0.1,0.1,0.4,0.1,553.1,0.3,0.2,0.4,0.4,0.4,1.2,1.1,10.7,0.8,3.2,32.4,0.8,0,3764.9,3.2,61.5,0.7,69.9,19.5,27.3,513,-214.2
"TTL_B05_06",221,23.6,1967.6,2546,277.1,916.3,24.9,76,251.4,19294.8,2119.9,232.1,244.4,1003,5523.7,555.3,8.9,13.2,33.4,47.3,57.4,18,7350.8,44.1,2017.1,4378.3,406.1,42.3,25.1,168,539.9,578.5,43.4,58.2,19.8,39.1,221.7,252.1,175.6,211.5,140.9,296.3,45.2,81.2,0,4922.7,0.4,81.4,4526.3,528.8,10.4,22.1,52510.5,-18256.6
"TTL_B07_08",101,9.2,434.6,645.4,11.1,216.5,8.9,21.8,29.2,8.8,211.7,74.7,21.1,1828.2,27703.4,76,4.8,9.2,19.1,16.3,10.9,30.3,211.6,84.3,3876.4,457.9,180.8,25,19.6,119.6,36.4,40.5,24.1,36.2,29.1,32.5,183.3,87.4,87.7,125.1,30.8,58.6,57.8,33.7,0,652.1,0.9,105.5,2891.3,-60,2.9,70.5,82319.6,-6670.7
"TTL_B09",44.6,2.5,4695.1,5764.2,41.1,43.5,2,4,17.7,10.6,17.8,10,6.9,13.7,12.9,22.4,1.3,1.8,4.1,6.9,5.2,1.7,18.7,19.9,537.2,200.3,43.9,14.4,43.6,109.5,8.4,7.2,4.3,35.2,18.5,21.3,34.1,47.6,39.4,39.1,18.1,26.3,7.3,9,0,109.4,0.5,239.5,5534.9,1.1,2.4,10.4,159.4,-240.8
"TTL_C10T12",1251.8,154.5,235.6,242.5,34,13872.9,265.4,20,45.2,37.6,261.9,168.6,72.4,50.8,47,41.3,11.4,12.9,33.2,32,25.8,24.6,110.9,63.8,727,2388.7,86.1,18.4,29.2,61.9,44.1,11277,41.3,30,44.2,109.7,73.2,306.8,262.8,419.5,510.3,2228.8,995.8,319.3,0,53067.4,14.4,72.2,394.8,315.4,960.1,997.8,15125.2,-12581.7
"TTL_C13T15",57.7,38.1,198.3,146.1,8.7,195.6,1017.3,12,68.2,2.1,59,44.4,65.8,84.1,37.4,132.9,12.3,11.4,32.7,85.7,71.9,85,13.4,17.7,951,630.8,82.3,20.4,5.3,7.1,25.8,65,14.9,38.3,0.2,2.9,16,76.4,108.9,271.5,267.6,895.4,171.3,418.4,0,12638.7,3,1.5,389.3,69.5,473.5,153.3,295.5,-13269.3
"TTL_C16",34,5.3,27.2,40.2,2.6,26.7,9.8,962.7,258.4,8,6.8,3.3,22.7,34.9,19.7,71.9,4.3,7.4,17.3,36.3,38.6,269.8,15.1,31.3,8404.5,133.5,23.5,4,2.8,24.2,4.8,15.7,4.7,2.6,1.3,3.8,9,5.7,6.7,23.2,124.4,18.2,39.8,23.5,0,363.5,0.8,9.7,300,23.8,39.7,54.2,824.6,-1631.6
"TTL_C17_18",142.4,18.3,179.5,201.8,28.7,1110.1,76.3,54.4,1876.4,34.6,192.5,166.9,140.1,173,56.8,85.8,23.4,30.7,56.9,50.3,35.6,30.3,72,38.7,1329.7,2099.5,146,42,15.2,64.8,73.1,163.9,1633.8,120.2,132.6,585.5,77,231.2,231,423.5,435.8,341.1,189.3,218.8,0,4937.9,2.6,58.9,411.7,59.3,115.1,195.6,1329.5,-2783.5
"TTL_C19",1434.8,380.6,1484.3,2696.8,148.4,189.3,11.6,65.1,56.7,447.4,628.8,110.5,288.7,140.1,703.8,178.1,6.1,10,21.9,73.1,58.4,17.5,169.8,307.9,5910.5,996,3478.4,1048.5,3477.5,193.4,487.5,103.9,73.7,724.9,3,304.9,38.1,397.3,167,640,90.6,288.8,102.6,141.8,0,11195.8,0.1,7.8,64.2,115.5,394.2,301.4,2261.3,-14659
"TTL_C20",2128.4,117.2,785.3,988,48.3,288.9,28.7,119.3,383.6,131,2413.6,565.4,2220,471.2,126.8,175.4,51.7,96.8,115.8,124.3,93.4,36.6,47.2,591.7,4354.2,1012.4,170.5,33.5,96.7,23.8,21,140.8,47,21.9,1.5,11,69.9,237.9,402.5,168.1,213.8,625.3,232.6,587.3,0,7589.2,2.6,75.8,94.3,101.5,128.6,103,3674.7,-13001.3
"TTL_C21",887.3,5.4,37.8,54.1,5.5,17.8,0.6,2.6,17.9,2.6,97.8,734.3,32.7,15.9,10,13.2,1.8,2.2,3.9,3.4,2.8,1.5,1.6,8.7,137.6,106.6,3.6,5.3,1.5,1.6,0.6,5.5,5.4,1.7,2.3,3.3,4,27,22,8.4,68.3,369.6,740.2,28.8,0,6762,3.3,6471.3,34.9,68.4,87.4,71.3,1326.3,-7189.4
"TTL_C22",134.4,34.1,265.1,391.8,28.4,774.6,40,147.5,624.2,23,420.1,248.3,388.3,106.7,36,121.3,54.7,105.2,189.9,465.8,221.3,119.4,33.3,160.1,6006.6,1394.3,341.5,16.2,21.4,26.8,94.8,85.7,53.2,12.3,4.8,8.3,240.1,100.3,91.5,298.3,116.6,238.7,60.8,271.3,0,4060,0.2,15.9,1267.5,59.2,9.2,21.9,1081.2,-7589.8
"TTL_C23",37.8,5.8,68.2,96.2,12.7,480.9,4.5,106.9,15.5,11.8,143.2,115.6,39.8,1337.1,80.3,363,10.9,17.8,32.5,142.7,108.5,32.2,24.2,162.5,14038.9,368.2,25.5,3.6,4,8.6,6.1,91.1,4.2,5.2,3.2,5.7,44.2,32.3,19.9,20.8,61.4,163.8,21.3,125.9,0,1639.9,0.1,17.9,173.6,59.5,5.4,15.3,566.4,-1894.8
"TTL_C24",2.7,0.9,509.8,249.1,139.1,20.2,7.7,58.1,39.6,10.1,30.3,7.8,79.4,117.4,4573.8,6431.9,208.1,810.3,1433.9,1118.4,546.2,243.8,18.3,55.6,5803.8,1726.8,16.1,2.3,2.7,2.9,2.7,16,0.9,0.9,0.1,0.9,26.6,18.9,9.6,33.6,10.9,32.1,16.5,71.8,0,84.6,0,0.4,36.2,76.6,4.2,0,36723.2,-7473.1
"TTL_C25",131.1,57.5,1386.6,1387.1,141.6,386.5,26.8,235.7,107,28.1,124.8,58.6,164.3,787.8,544.5,1705.8,95.8,215.2,714.8,526.1,366.1,129.4,73.7,438.8,12545.3,998.9,402.9,29,16.4,35.9,77.9,123.3,37.5,40.1,25.7,38,177.8,107.6,120.4,273.2,321.2,232.5,255.2,227,0,2733.3,1.5,35.6,4154.2,86.2,8.6,55.9,2225.5,-5630.8
"TTL_C26",21,11.7,131.7,151.8,24.5,19.3,3.2,3.2,15.9,2.5,11.2,7,11.5,5.6,13,22.9,795.8,227.3,349.6,83.4,83.5,64.9,14.6,106.7,1441.1,360.7,102.7,9.3,27.5,71.5,184.9,36.3,206.2,711.8,77.2,227.2,44.4,241.6,128.6,209,745.2,3052.1,228.8,207.2,0,10557.9,2.5,10.9,13402.1,123.9,125.8,24.8,686,-27423.6
"TTL_C27",45.1,29.4,248.4,110.1,5.2,65.1,1.2,3,50.2,1.1,4.7,2.8,43.7,17.4,23,90.6,196.9,689,493.5,188,142.3,48.5,416.2,60.4,4448,298.3,137.7,4.1,4,8.6,52.1,24.4,21.1,334.6,18.2,13.8,36.2,103.3,51,63.8,53.2,85.2,194.5,126.8,0,4237.5,0.6,3.5,1774,48.8,51.5,36.8,436.9,-8260.8
"TTL_C28",385.5,169.1,1807.4,2443,80,323.9,6.8,23.8,124.4,5.8,63,38.5,26.5,98.5,77.2,223.7,68.5,96.3,991.6,285.6,241.1,244.4,84.1,141.3,893.3,809.7,61.4,21.2,9.1,7.3,23.6,61.2,8.7,79.9,2.1,6.1,9.4,229.4,153.2,189,187,145.5,43.6,257.8,0,1216.9,1,8.2,19933.7,111.4,11.9,0,1683.5,-19026.1
"TTL_C29",25.2,8,74.7,82,9.3,7.9,0.9,1.5,3,0.2,2,1.6,1.6,24.5,11.6,16.4,9.7,14.7,61.4,3297.7,322.3,411.2,3.6,6.5,484.3,2374.5,509.8,8.8,5.7,24,23.7,8,4.3,3.7,1.3,2.8,11.2,16.9,19.5,327.3,108.2,18.9,23.3,534.2,0,16053.4,0.8,5.7,17231.4,143.6,65.1,44.3,1344,-25444.4
"TTL_C30",23.9,177.8,383.3,229.8,0.7,2.4,0.1,0.3,1.1,0.2,0.7,0.4,0.6,0.9,2.3,3.9,1.7,3,7.6,1392,999,1.4,1.9,1.2,218.2,107.5,1103,591.1,2650.5,166.2,114.2,0.6,0.3,2,0.7,1.1,0.7,3.4,1.5,947.1,13.5,1.7,4.3,2,0,1500.4,0,0.9,11623.8,-175.8,1.9,0,1029.4,-10900.7
"TTL_C31T33",134.3,26.2,424.3,792.5,56.3,63.5,15,73.8,62.5,14.7,27,15.1,36.7,78,28.8,43.3,8.1,10.9,25,106.9,101.5,105.8,32.9,59.7,1019.4,445.5,83.2,34.2,34,129.6,39.8,60.4,45.1,171.1,56.3,230.5,64,263.9,195.6,97.8,317.5,289.2,896.7,130.4,0,4149.8,0.6,29.2,1304.6,4.3,373.3,94.2,398.6,-6435.9
