"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1922.7,34.5,0.1,0.1,0.1,5467,193.1,69.8,8.2,1.9,10.6,16.8,77.5,2.8,2,1.3,19.4,2.5,3.9,1.1,0.6,9.9,1.6,0.5,108.9,77.1,1.1,1.6,1.8,1.1,0.3,775.6,1.4,1.1,0.4,1.5,13.1,2.2,13.1,50.9,9.7,1.8,10.9,6.3,0,9853.4,1.1,1.4,82,22.7,106.9,60.4,333.2,-3269.5
"TTL_A03",7,127.4,0,0,0,130,0.2,0.1,0.1,0.3,0.8,0.8,0.1,0.3,0.2,0.1,2.9,0.1,0.1,0.1,0,7.3,0.2,0,0.3,3.2,0.1,0.2,0.3,0.1,0,138.9,0.1,0.2,0,0.1,0.3,0.3,0.2,4.4,0.1,0.1,1,0.2,0,2002.5,0.2,0.1,0.6,1.2,7.5,4.4,745.2,-264.6
"TTL_B05_06",2,5.7,27.4,55.2,27.5,5.7,13.4,0.3,9.2,15360.4,261.8,1.4,8.5,269.5,724.7,5,13.5,9.6,3.6,0.8,2.1,3,4734.6,3,111.1,17.7,25.8,5.8,27.6,2.4,0.5,18.8,0.5,0.5,0.3,0.7,1.5,2,1.9,3.4,0.4,1.6,0.2,1.1,0,94.7,0,0.3,21.3,23.3,6.4,0,104.3,-21394.3
"TTL_B07_08",0.3,0.1,0.6,4.3,1.4,3.9,14,0.1,13.8,158.5,446.2,0.6,5.6,939.7,1783.6,2.3,17.5,6.3,1.9,0.4,0.8,1.2,345.8,2.5,664,1.3,1.3,0.4,0.3,0.1,0,4.4,0.1,0.1,0,0.1,0.1,0.6,0.3,0.2,0.1,0.3,0.1,0.2,0,11.9,0,0.2,3.8,5.9,3.6,0,238.7,-3353.1
"TTL_B09",0.1,0.1,6.5,2.1,3,1.2,0.1,0,6.9,108.3,21.8,0.1,1.7,144.3,29.2,0.5,2,0.9,0.6,0.1,0.2,0.3,310.5,0.5,104.3,0.8,0.3,0.5,0.5,0.1,0,0.6,0,0.1,0,0.1,0.2,0.4,0.1,0.2,0,0.1,0,0,0,1.2,0,0.1,1.4,0,0.5,0,8.6,-123.9
"TTL_C10T12",1760.8,213.8,0.4,0.7,0.3,3507.1,132.3,4.9,41.8,12.5,103.8,38.7,33.5,9,27.1,15.7,100.1,11.1,16.1,3.8,5.6,64.9,11.3,1.6,26,258.4,4,2.8,7,2.8,0.6,2683,7.9,2.8,2.4,9.4,33.3,12.7,3.8,99,31.1,37.4,162.5,22.5,0,19399,3,17.1,140.9,35.4,429.6,214.1,2048.8,-6107.1
"TTL_C13T15",17.8,67.2,0.7,1.2,0.6,27.5,5927.6,1.9,98.4,11.7,411.1,23.8,307.2,45.4,27.8,59.5,337.7,25.4,37.2,48.8,20.7,200.9,8.3,6.5,55.3,133.8,5.4,3,5.2,3.8,2.3,158.5,13.4,2.8,4.1,8.4,5.2,63.8,3.9,36.5,14.8,21.2,7.3,42.7,0,6231.4,1.3,22.2,331.2,36.3,208.2,158.1,8193.4,-4643.1
"TTL_C16",14.3,5.7,2.1,4.5,2.3,2.6,6.1,417.2,81.2,0.8,7.2,0.2,5.9,10.8,6.8,39.5,29.2,10,21.8,7.1,21.9,109.1,5.1,0.6,1098.1,61,0.5,0.4,0.4,1.6,0.1,34.9,5,0.3,0.9,0.7,0.8,21.6,5,5.8,9,2.6,2.6,4.5,0,92.6,0.2,0.8,10.2,2.7,17.9,7.9,102.8,-855.2
"TTL_C17_18",15.3,6.3,0.6,0.3,0.1,360,117.9,28.9,2878.1,10.1,312.1,47.9,231.7,103.3,51.4,128.7,530.7,69,63.9,30.8,12.7,79.8,17.3,4.6,98.7,890,11.1,1,11.3,12.2,16.5,418.8,807.2,70.5,36,373.5,50.2,750.1,193.4,406.7,200.4,106.6,54.2,235.5,0,874.3,0.6,3.7,40.6,13.3,53.9,37.7,1374.7,-1855.4
"TTL_C19",154.2,433.2,62.4,299,101.5,173.2,183.1,19.9,122.3,4557.9,7338.9,14.1,250.2,366.5,1692.7,380.3,661.4,99,184.3,53.2,39,50.5,2146.4,70.9,568.6,1289.3,1836,333,2032.8,158.1,31.3,126.3,36.9,31.5,9.4,39.6,61.4,80.1,131.9,233.7,62,143.6,18.2,78.8,0,5037.5,0.2,8.3,121.6,18,191,147.9,8030.7,-7519.4
