"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4227.1,1,9.4,2,6.4,12007.1,42.5,56.4,27,20.9,87.5,20.9,106.8,11.1,19.3,17.1,113.1,10.8,18.7,5,9.7,25.4,41.8,7.6,151.6,359.2,57.7,17.7,31.5,43.4,2.9,445.1,11.5,10.6,9.1,15.2,47.3,57.6,287.1,163.9,7.2,267.2,42.8,39.2,0,5481.3,0.6,182.4,242.4,314.8,88.7,147,12727.5,-5533
"TTL_A03",16.1,6.8,0.1,0,0.1,172.4,0.2,0,0.3,0.2,2.4,2.9,0.1,0,0.1,0.1,1.2,0,0.2,0,0,0.1,0.1,0.3,0.4,4.7,0.4,0.8,0,0.2,0,30.9,0.2,0.1,0.2,0.2,0.4,0.8,0.4,2.5,0.2,16.7,1.2,1,0,203.8,0,0.2,2.1,7.2,6.1,2.8,304.3,-74.8
"TTL_B05_06",603.6,0.3,295.1,14.2,275.8,315.9,24.7,7.3,139.9,19229.7,3122.7,30.1,43.1,169.1,465.6,37.1,14.5,22.1,26.8,10.3,11.6,59.7,3825.7,25.2,234.7,542.3,83.8,8.6,16.9,47.4,4.1,335.6,5.9,22.1,9.1,110.9,357.6,137.2,69.7,148.8,173.4,272.7,114.3,134.5,0,4670.4,0,0.5,907,309.8,4.2,0,10553.7,-28576.5
"TTL_B07_08",33.6,0.5,65,115.9,157.7,8,6.9,0.2,6,1.7,283.3,2,5.3,377,511.5,4.4,5.2,0.8,16.4,0.4,11.9,14,1,1.3,412.4,17.1,0.8,0.4,0.3,0.2,0.1,0.3,0.5,0.2,1.4,0.6,17.1,14.3,10.3,47,0.7,0.9,0.3,0.5,0,188.7,0,0.2,16.3,24.8,1.3,0,77.6,-1301.7
"TTL_B09",0.4,0,934.7,10.1,904.9,0.2,5.4,0,0.1,8.4,1.8,0.1,0.1,0.3,300,0.1,0.6,0,0.2,0,1.9,5.8,1.5,0,675.2,0.8,0.3,0.1,0.1,0.1,0,0.2,0.1,0.1,1.2,0.2,17.5,17.2,6,0.3,0.1,0.2,0.1,0.1,0,2.9,0,0.1,3692.2,0.2,0.5,0,1953.9,-1320.5
"TTL_C10T12",2583.1,12.9,4,15,24.3,9660.7,32.2,3,69,13.7,347.8,478,43.1,53.8,10.6,31.4,158,12.5,34.8,9.1,11.9,37.7,31.1,59.2,144.5,557.4,29.5,15,12.7,19.9,8.1,3807.6,23.9,20.9,34.1,159.5,23,272.2,97.7,212.1,61.9,1154.1,587.7,87.9,0,26309,0,23.9,239.4,584.6,379.2,227,21158.3,-10428.7
"TTL_C13T15",17.2,19.3,1.3,0.3,1.1,25.2,609.2,3.8,119.7,2.3,40.5,5.5,88.2,21.6,3.2,28.8,9.3,4.4,18.2,19.5,6.8,167.5,2.5,3.4,38.8,60,8.3,1.5,2.1,8.3,3.9,24.5,4.6,3.8,1.9,8.7,6.7,9.8,23.7,44.1,2.5,102.2,9.7,23.4,0,4295.6,0,0.7,263,67.4,181.2,15.5,878.6,-3039.1
"TTL_C16",57.9,0.4,1.2,1.3,4.1,82.6,5.2,656.6,48.5,5.6,41.9,25.8,42.8,32.5,12.4,67.1,26.5,13,47.4,18.3,37.2,342.3,13.7,14.6,1733,131.3,17.4,4.6,9.9,21.6,1.2,17,11.4,7.9,7.2,18.8,136.8,48.2,127.5,33,13.6,23.5,6,68.7,0,790.8,0.1,5.7,263.3,43.7,17.6,4.2,476.2,-2158.6
"TTL_C17_18",43.4,9.7,3,8.5,29.4,1043.6,42,19.8,3941.6,14.6,168.2,111.6,92.6,54,52.7,110.6,109.2,29,137.1,32.4,31.6,169.4,47.6,52.9,165.9,1010.2,98.9,14.5,28,50.5,13.9,144.7,1279.5,83.6,99.5,323.7,246.3,625.7,401.3,367,224.2,698.3,63.7,69.1,0,2786.2,40.5,72.6,284.4,127.8,47.9,33,3565.3,-3477.3
"TTL_C19",347.7,35.1,8.1,33.9,71.3,127.6,25,13.7,52.3,1121.4,3470.4,18,62,61.6,43.3,64.7,57.3,176.6,44.5,22.7,19.6,134.4,330.8,107.5,699.4,911,2684.4,505.4,1858.3,108.3,48.9,49.3,12.2,18.1,39.8,82.5,215.9,162.2,632.8,166,78.5,74.6,77.4,84.7,0,7748.3,0.3,14.6,171.4,328.8,157.4,95.4,12918.5,-6940.3
"TTL_C20",630,5.6,8.1,35,68.7,442.1,542.9,56.9,499.4,543.6,14417,483.8,1955.7,276,67.2,183,244.1,137.7,126.4,69.8,48,467.4,119.5,111.7,874.5,628.2,166.5,34.6,98.5,15.5,7.6,43.6,32.3,24.4,23.1,75.2,113.2,386.9,206.1,136.3,63.6,390.9,29.9,207.8,0,4691.9,0.6,138.7,373.2,469.8,50.5,42.1,28712.4,-8823.5
"TTL_C21",54.6,0.3,1.5,1.1,2.8,93,9.3,5.1,19.9,10.5,171.7,187.9,25,9.9,5.7,15.9,129,6.7,22.7,5.6,5,24.2,6.1,2.8,70.3,120.9,8.9,6.4,2.8,3.8,2,14.2,11.7,10.2,5.5,13.5,12.1,140.7,13,58.3,9.8,673.2,5.4,5.6,0,937.7,0.3,3434.7,215.5,65.4,35.2,7.7,2148.6,-1625.7
"TTL_C22",123.2,0.3,1.2,0.8,1.9,538.7,72.5,108.2,303.1,12.9,312.3,45,500.1,204.9,25.2,233.2,96.8,129.8,411.1,299,122.7,420.4,13.1,10.9,1373.4,644.8,296.5,2.9,5.1,7.8,1.4,17.3,19.9,9.2,11.4,74.7,88.4,138.3,131.9,45,18.1,199.7,15,51.6,0,1387.3,0.1,11.3,449.4,107.3,4.3,1.1,3426.7,-3644.5
"TTL_C23",62.1,0.3,0.9,8.3,29.8,327,5.2,29.6,11.2,5.7,69.2,16,26.1,730.9,40.2,89.8,65.4,69.2,45.2,24.5,31.1,72.9,26.9,9,4575.2,99.2,9.6,2.2,4,2.6,0.6,43.6,9,6,2.9,35.4,143.7,54,27.5,56,17.3,50.4,27.7,23.9,0,942.8,0.2,13.3,184.3,70,3,1.4,1268.7,-2027.5
"TTL_C24",1.5,0,1.1,0.3,0.6,1.3,2.2,17.5,34.3,0.8,92.1,0.3,65.9,148.9,1647,3591.6,251.5,457.8,924.4,382.5,164.4,297.5,0.3,50.4,969.1,114.4,0.7,0.2,0.4,0.1,0,0.2,0.1,0.2,0.2,0.3,289.1,17.3,0.6,9.2,22.1,0.5,0.1,4.5,0,11,0,0.1,10.8,112.7,0.9,0,3999.9,-3241.8
