"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1275.1,0.3,0.5,0.3,0.9,3072.5,4.7,97.1,3.3,1.1,14.7,51.8,6,3.4,0.4,7.4,4.2,2.2,53.1,0.9,0.6,59.1,54.2,22.2,114.9,127.5,8.4,21.3,9.6,31.8,3.7,171.7,26.5,16.2,35.5,20.6,26.2,88.9,126.4,67.8,61,125.7,29.4,19.2,0,2251.1,0,118.2,576.3,101.9,40.7,120.2,2920.7,-1050.1
"TTL_A03",8.8,2.4,0.2,0.1,0.2,452.1,0.1,0,0.1,0,6.1,1.4,0.1,0.2,0,0.3,0.3,0.2,2.6,0.1,0.1,4.5,0.3,2.1,16.8,11.2,1.4,1.1,2.3,7.4,0.2,25.4,1.3,0.5,3.2,1.1,1.2,6.8,4.8,2,2.5,4.9,1.9,1.3,0,134.5,0,0.1,2.3,11,2.8,8.5,480,-385.4
"TTL_B05_06",42,3.9,121.3,51.2,4.8,109.4,1.4,1.4,9.5,2231.3,58.2,9,5.5,42.3,18,12,1.6,2,17,1.7,0.4,4.1,867.9,7.9,148.5,30.5,30.1,115.4,21.1,4.8,2.2,12.4,3.9,0.9,2,2.7,4.7,7.9,45.7,11.2,14.6,29.1,7.7,1.9,0,367.1,0,0.3,16.4,59.5,3,0,1704.1,-2562.6
"TTL_B07_08",11.5,0,9.4,17.9,1.5,12.4,0.9,0.5,7,0.6,7.5,1.5,5.2,151.8,1,9.4,1,1.3,8,1,0.1,1.7,49.9,0.7,131.4,7.2,0.5,1.8,0.2,0.4,0.1,0.6,0.4,0.1,0.9,1.3,0.4,0.9,5.1,4,5.6,3.5,0.9,0.6,0,30.4,0,0.1,1.5,1.2,0.7,0,5.9,-102.4
"TTL_B09",3,0.4,102.8,8.8,27.2,2.8,0,0.1,1.3,80.2,5.4,1,0.5,13.5,8.8,2.8,0.1,0.1,2.8,0,0,0.5,31.8,1.3,97.5,2.2,2.3,4,0.4,2,0.1,0.3,0.1,0.1,0.2,0.1,3.5,5,2,2.3,0.3,1.2,0.3,0.3,0,0.7,0,0.1,0.4,0,0.3,0,76.2,-105.8
"TTL_C10T12",1560.2,85.5,0.8,0.4,0.2,4145.4,18.3,1.2,6.9,1.4,245,138.9,33.2,4,0.6,4.2,4.1,2.3,54.2,1.1,0.5,12.6,30.7,11.6,15.9,186.1,6.7,9.7,1.1,11.3,1.5,1357.3,9.4,4.2,27.5,10.6,6.8,72.9,31.4,49.7,36.7,225.9,25.1,44.8,0,8717.5,0,18.1,7.3,270.6,163.7,299.1,8774.7,-5266.5
"TTL_C13T15",4,0.6,0.2,0.1,0.2,10,226.3,3.6,20.6,0.5,6.5,8.2,15.3,11.3,2.3,36.5,8.7,2.9,46.9,5,8.4,69.3,3.2,12.8,61.7,38.5,4.8,4.7,0.6,9.9,16,11.3,7.3,3.1,5.1,1.8,1.7,16,35.1,28.9,14.2,97.3,18.5,28.7,0,1539.4,0,19,50.2,42.8,78.1,3.2,163.3,-1443.1
"TTL_C16",3.6,0.1,1.3,0.9,0.2,10.4,1.1,213.3,7.5,0.3,7,2.3,14,10.3,5.3,17.9,12.3,3.1,32.8,6.6,6.1,166.4,36.4,11.6,1362.9,28,2.2,3.9,0.4,3.2,0.4,1.5,1.3,0.9,1.5,0.9,4.4,3.8,15.3,2.9,3,6.6,13.3,5,0,230,0,1.6,37.7,26.6,8.3,1.2,297.3,-946.2
"TTL_C17_18",7.3,0.2,1.8,1.4,0.4,185.4,4.6,7.8,529.2,0.5,35.9,36.8,31.8,14,8.2,23.1,17,9.7,50.6,2.1,0.9,33.9,2.5,22.2,22.2,428.3,4.8,3.8,0.8,3.7,13.5,12.5,150.1,26.8,33.4,25.4,21.7,125.3,44.4,55.6,53.8,57.4,27.1,21.3,0,559.6,0.6,20.5,196.2,28.6,22.9,5.5,576,-986.3
"TTL_C19",292,82,6.1,4.6,9.7,64.3,4.2,8,8.5,270.5,36.3,12.3,16.7,90.6,4.5,36.2,8,5.1,44.8,3.3,1.2,42.1,43.6,52.9,405.7,272.2,610,2359.8,437.6,63.9,26.8,19.2,6.9,5.2,10.5,14,43.2,46.6,80.2,123.2,40.5,45.5,15.4,20.4,0,1949.1,0,1.4,17.1,87.2,71.7,45.2,756.6,-4616.8
