"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",308.5,0.2,0.3,0.7,0.1,532.6,3.2,66.4,63.8,1,3,0.9,23.6,1.5,1.5,1,0.9,1.8,1.8,2.1,0.3,10.7,39.4,3.1,10.2,83.3,5.9,0.1,0.6,2.1,0.2,3.5,0.7,0.3,1.8,1.3,0.7,5.3,3,51.8,2.1,2.9,0.9,7.4,0,858.1,2.1,12.4,73.6,31.5,6.1,8.4,301.9,-365.4
"TTL_A03",0.1,0.1,0.2,0.4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2.5,0,0,0.1,0.1,0.4,0.1,1,-3.5
"TTL_B05_06",4.8,0,2.3,6.4,0.4,4.3,0.6,7.1,6.4,789.7,1.5,0.1,0.4,37.8,324.9,1.6,0.3,0.3,0.6,0.8,0.4,0.5,461.8,1.6,5.3,3.1,29.7,0,0,2.7,0.1,0.5,0.1,0.1,0.1,0.8,3.5,0.9,0.6,1.4,4.9,2.2,0.2,0.4,0,27,0,0.5,10.4,28.7,0.4,0.2,14.5,-1644.7
"TTL_B07_08",3.9,0,0.6,7.3,0.2,3.3,0.9,0.2,0.5,11.4,13.5,0.6,0.9,76.3,332.5,2,1.2,0.5,0.4,0.8,0.1,0.4,2.8,3.9,29.5,3,1.5,0,0,10.2,0,0.2,0.1,0,0,0.1,0.3,0.6,1.4,0.4,0.2,0.2,0.1,0.5,0,13.1,0.1,0.1,5.4,10.9,0.2,0.2,66.4,-414.1
"TTL_B09",1,0,0.2,3.7,6.5,0.2,0,0,1.1,21.8,0,0,0.1,1.9,3,0,0,0,0,0,0,0,8.2,0.3,1.6,0.3,0.3,0,0,0.6,0,0,0,0,0,0,6.4,0.1,0,0.2,0.1,0.1,0,0,0,0.1,0,0,0.2,0.1,0,0,0.2,-10.1
"TTL_C10T12",190.8,0.4,0,1.1,0,542,1.4,0.4,4.7,1.5,6.7,1.3,2.1,1.1,1.7,1,0.8,1,0.8,1,0.1,1.9,2.6,0.9,2.6,60.6,0.6,0.1,0.2,1.4,0,83.9,0.7,0.1,0.1,0.5,2.4,7.7,2.6,64.2,14.2,33.4,1.8,4.3,0,2690.9,0,1.9,6.2,75.3,23.3,27.1,436.9,-892.6
"TTL_C13T15",2,0,0.1,0.2,0,4,426.4,0.7,9.7,0.7,4.7,0.8,16.8,1.4,1.8,2.5,5.3,4.3,2.2,21.8,0.3,101.7,2.4,0.8,9.1,27.2,0.9,0,0,0.9,0.1,1.3,1.7,0.3,0.1,7.2,1.2,2.1,1.3,4.8,2.4,3.9,4.7,2.3,0,840.1,0,2.3,8.5,41.6,10.3,14.5,675.5,-746.1
"TTL_C16",4.4,0,0.1,0.5,0.1,10.7,24.4,186.1,8.4,0.6,2.1,0.3,3.7,6.6,4.5,4.3,2.9,1.8,3.7,4.1,0.5,108.3,2.7,1,48,35.1,13.9,0,0.1,7,0,0.6,0.7,0.1,0.2,0.4,2.8,3.8,2.2,2.3,1.1,1.7,1.1,5.9,0,145.7,0.1,0.9,8.8,17.7,1.2,1.5,404.7,-199.6
"TTL_C17_18",6.8,0,0,1.3,0.1,110.3,11.6,10.2,321.3,1.3,13.1,3,9.5,19.8,5.4,4.8,12,9.1,6.5,5.5,0.3,12.4,7.9,1.3,11.6,103.8,21.1,0.1,0,8,6.3,4.8,91.6,11.2,4.6,37.6,6.3,26.5,7.2,34.6,12.3,10.9,9.8,15.1,0,197.6,0.4,1.9,10.7,36.1,2.8,3.2,648.4,-519.9
"TTL_C19",87.7,0,0.5,7.4,0.8,46.6,8.5,8.3,14.7,128.4,44.8,3.5,25.3,23.7,79,10.2,4.9,10.2,10.6,9.3,1.2,8.7,169.4,16.6,65.6,115.3,169.2,2.4,15.8,41.9,3,8.2,3.3,5.2,3.5,4.7,10.4,12.4,7.1,17.2,8.4,14.7,6.2,7.1,0,501,0.2,8.4,7.6,42.5,7.4,14.5,897.7,-354.1
"TTL_C20",122,0,0.2,3.6,0.4,31.7,22.2,12.9,48.7,53.4,243.7,18.8,215.1,28.8,33.8,17.3,14.9,27.2,31.1,22.7,3.3,13.1,10.1,3.4,76.6,62.9,10,0.1,0.8,8.2,0.3,6.3,4.5,0.7,5.7,1.8,2.8,23.5,6.1,3.2,4,55.1,2.5,5.2,0,445.2,0.5,77.1,6.4,51.9,2.5,2.2,662.1,-1295.3
"TTL_C21",7.7,0,0,0.3,0,3.2,1.5,0.9,2.6,3,9.2,16.6,10.1,1.6,1.2,1.2,1.4,1.5,2.3,2.1,0.1,1.2,0.7,0.3,5,7.4,0.5,0,0,0.6,0,0.7,0.4,0.1,0.6,0.3,0.3,4.7,0.6,0.7,0.7,59.5,0.4,0.7,0,188.3,0.7,175.8,2.8,9.6,1.8,0.8,46,-400.9
"TTL_C22",9.7,0,0.3,2.6,0.4,82.2,26.9,17.1,29.8,2.5,14.8,2.5,254.5,10.9,6.9,9.5,251.5,44.1,58.8,330.2,1.7,40.9,8.3,4.2,75.6,50.3,9.1,0,0.1,3.8,1.5,1.5,3.2,3.1,0.7,3.2,11.3,8.1,3.1,4.6,1.6,13.4,2.5,1.7,0,299.7,4.1,8.3,37.3,53.6,0.5,1.3,951.8,-1142.9
"TTL_C23",9.1,0,0,5.3,0.3,20.1,5.5,3.8,1.6,2.3,8.5,1.8,13.9,145.9,51,13.5,77.8,10.6,8.7,13.6,0.7,8.1,7.7,2.9,605,100.1,6.9,0,0.1,5.3,0.1,2.3,0.5,0.2,0.4,1.3,14.2,14.7,6,2.2,1.3,2.1,0.8,4.9,0,88.5,0.1,1.3,13.3,31.9,0.4,0.5,450.8,-370.3
"TTL_C24",3.8,0,0.3,1.7,0.9,11,0.4,1.2,1.7,0.3,9.1,0.7,48.7,36.4,803.9,570.1,64,253.2,383.2,211.2,30,114.2,2.1,10.1,212.7,72.7,11.5,0.1,0.1,4.6,0,0.1,0.9,0,0.3,0.1,4.3,25.8,14.4,0.3,1,0.4,0.2,2.5,0,13.8,0,0.1,2,94,0,0,1789.7,-918.8
"TTL_C25",35,0,0.3,3.9,0.6,22.3,10,8.2,7.1,43.3,10.9,1.5,49.5,12.5,104,182,18.6,74.4,125.2,107.7,5,120.7,73.4,6.3,151.5,67.8,20.6,0.2,0.4,7.2,0.2,3,1.5,0.7,0.7,4.4,7.5,32.3,9,6.9,3.7,5.2,1.9,2.5,0,167.1,0.3,4.2,606.6,48.8,0.6,1.3,1080.7,-1122
"TTL_C26",2.7,0,0,0.4,0.1,5.5,2,1,2.3,1.7,2.2,0.4,3.9,1.9,21.7,16.3,343.1,44.5,13.8,207.4,1.7,23.4,35.7,2.3,39.9,78.7,4.4,0,0.2,3.9,2.1,1.9,1.7,32.2,23.6,7.4,3.1,25.5,8.4,13.5,3,37.5,2.5,6.1,0,416.5,0.8,111.5,933,54.7,2.5,2,1065.5,-1949.3
"TTL_C27",3.4,0,0.2,0.7,0.1,4,1.9,1.3,1.8,1.2,3.5,0.6,5.4,2,3.5,10.6,75.7,394.2,22.5,251.5,3.8,106.5,32.8,3.5,102.5,23.7,15.5,0.1,0.2,1.5,0.2,0.7,0.6,1.9,4,0.5,2.6,10.4,3.2,2.4,0.8,2.3,1.4,1.1,0,127.8,0.1,4.3,295.9,43.4,1.6,1.1,1341,-1189.4
"TTL_C28",31.2,0,1,6.4,0.5,28.1,6,17,25.1,5.7,14.6,2.3,19.2,12.1,20.8,36.5,38.4,21.7,129.5,134.8,7.9,40.6,31.3,5.2,61.2,60.2,93.8,0.4,0.3,10.2,0.3,2.9,2,0.9,0.3,1.3,4.6,21.9,6.8,3.4,1.8,3.8,1.6,2.2,0,164.3,0.1,1.9,1517.9,62.7,0.4,0.3,1075.6,-1961.6
