"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1488.9,1.5,5.4,10.9,1.7,4627.2,132.2,1007.8,144,14.5,42,15.7,21.7,4.9,15.5,6.8,10.5,5.1,10.3,40.9,4.9,45.5,147.4,14,32.9,355.1,18.6,0.2,1.1,11.4,0.5,316.1,5.6,3.9,4.5,6.5,24.3,38.2,60.4,6.7,4.3,26,45.6,8.3,0,3123.4,5.1,15.7,178.4,148.2,17.8,84,2251.1,-2023.5
"TTL_A03",1.4,0.8,0,0,0,6.8,0.2,0,0,0.2,0.1,0,0.1,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0.1,0.3,0.1,0.1,0.6,0.2,0,0,0.1,0,0.4,0,0,0.1,0,0.1,0.1,0.2,0,0.1,0.2,0.2,0.7,0,32.6,0.1,0.4,0.9,0.9,1,1.5,25,-6.3
"TTL_B05_06",10.4,0.1,4.7,2.7,7.8,19.9,4.9,2.8,11.4,3164.1,283,1.4,24.9,38.3,272.2,8.3,7.8,4.1,13.1,21.6,1.3,4.5,2244.3,3.1,10.3,30.9,12.5,0,0.9,9.8,0.5,3.5,1.5,1,1.1,2.2,19.2,9.1,6,14.2,10.3,10.8,2.9,3,0,471,0,3.5,13.7,57.4,0.6,4.7,537.3,-4841.8
"TTL_B07_08",11.4,0.2,1.8,42.6,1.1,7,1.2,1,1.8,2.2,38,1,4.4,142.6,871.1,13.9,4.6,28.4,9.4,10,4.6,4.7,26.1,15.3,247.2,11.9,5.9,0.1,0.1,5.9,0.1,0.7,0.2,0.1,0.2,0.4,6.5,9.6,6.1,2.7,0.7,1.5,0.9,1,0,37.1,0,1,24.2,16.4,0.2,2.4,174.3,-938.8
"TTL_B09",42.2,0.3,7,0.1,22.9,0.4,0.1,0.2,0.2,16.1,4.9,0.3,1.7,1.3,22.5,0.9,0.4,0.3,0.5,2.1,0.1,0.4,28.5,0.1,2.5,0.9,5.5,0,0,0.9,0,0.2,0,0,0.2,0.1,0.6,43.3,3.1,0.3,0.2,0.6,0.1,0.1,0,1.4,0,0.2,2.3,0.2,0.1,0.1,5.4,-28.3
"TTL_C10T12",1407.3,0.5,2.9,1.9,0.2,2201.9,15.6,9,12.8,12,112.4,8.2,91.5,13.8,16.7,31.1,25.4,20.5,27.8,62.3,3.5,17.2,30.7,12.2,25.2,246.4,20.3,0.5,5.7,9.5,0.8,705.3,7.1,2.6,7.1,11.2,57.4,43.7,58.5,57.5,68.1,108.2,18.4,18,0,11160.7,6.3,12.9,60.9,206,66.1,170.2,4398.1,-4923.8
"TTL_C13T15",73.6,0.4,15,1.7,0.3,22.7,705.3,4.1,18.1,3.4,28.3,51.4,163.8,10.5,6.2,34.2,19.7,30.9,60.6,721,11.7,91.2,54.7,22,40.6,168.4,28.4,0.2,0.3,2.8,2.8,20.1,26.5,1.4,3,2.8,34.7,31.3,84.6,28.4,8.3,144.3,38.1,20.9,0,1887.3,2.2,29.8,36.6,68.8,26.2,34.9,1495.4,-2713.4
"TTL_C16",63.5,0.1,8.4,2.7,0.1,19.8,2.8,674.4,139.9,3,15.9,1.2,46.8,47.2,166.3,45.3,21.5,12.7,33.7,325.9,7.5,353.3,41.7,21.9,174.9,75.8,8.1,0.1,0.7,14,1.7,17.6,9.2,1.7,3.4,2.7,489,49.5,18.6,2.4,8.3,14.7,5.1,13,0,166.4,0.3,4.6,26.6,33.9,3.7,10.2,1585.2,-693.1
"TTL_C17_18",14.3,0.1,1.3,1.6,0.2,219.7,24.9,72.6,1483.9,1.8,75.9,41.8,83.6,49.2,23.9,36.5,68.2,62.3,58.1,131.4,3.2,91.2,31,10.4,30.8,204.9,11.3,0.4,0.9,28.1,4.1,54.4,361.7,4.3,19.1,109.1,81.7,575.1,124.5,46.1,79.6,47.9,33.9,46.9,0,369.7,0.4,18.2,34.3,59.6,9.3,19.6,1969.5,-1853.4
"TTL_C19",501.9,0.7,17.6,14.1,5.4,104.9,37.2,89.8,23.2,229.1,703.5,5.9,253.7,102,108.7,116.3,34.7,39.1,103.3,294.2,14.5,93.4,180.6,159.7,605.2,938.9,1693.1,5,243.6,128.9,24.6,29.5,6.3,16,20.4,40,201.5,111.9,120.7,110.6,19,43.6,15.9,20.9,0,930.2,0,2.7,15.8,54.9,26.4,27.4,465.2,-2594.5
"TTL_C20",475.1,1.5,30.1,29.4,1.8,148.1,161,154.7,176.8,89.4,1959,73,2855.7,197.9,113.7,171.1,191.5,363.1,209.7,570.6,22.9,237.5,126.2,38.2,104.1,145.7,48.2,0.3,6.1,23.5,1.1,6,9.3,2,3.7,7.5,104.6,82.9,51,23.1,17.2,89.8,5.4,28,0,1313.5,0.1,40.6,84,141.3,7.6,13.9,4164.8,-6680.3
"TTL_C21",28.8,0.1,2.1,0.7,0.1,20.2,8.3,3.8,10.3,5.2,39.5,237.3,58.2,5.2,4.1,7.8,12,10.1,9.3,58.2,2.7,9.3,4.1,6.5,16.1,106.4,4.7,0,0.6,1.3,0.2,3.4,2.2,0.7,2,2.5,9,71.1,4.7,7.6,1.9,877.2,7.5,15.8,0,767.2,0.1,933.2,78.3,47.1,5.9,5.5,754.5,-2227.5
"TTL_C22",53.7,0.3,37.9,17.7,2.3,146.4,32.8,20.3,47.7,2.9,54.2,13.5,1640.3,71.1,35.2,597.3,636.4,280.9,251.2,4289.5,202.5,173.5,17.1,24.5,364.9,175.6,68.4,0.1,0.8,6.4,0.4,10.7,2.9,1.4,2.3,3,389.3,79.8,25,4.9,3.5,16.6,4.5,6.6,0,387.5,0.2,12.9,168.2,152.7,1.5,5.5,7193.2,-5399.8
"TTL_C23",22.5,0.3,5.3,11.1,1.5,84.8,59,36.5,6.7,6.9,49.4,7.1,40.6,1174.9,65.1,75.8,240.2,45.8,63,138.2,9.3,55.4,14.2,17.8,1385.7,39.5,7.9,0.2,0.8,7.6,0.3,7.5,3.6,1.4,4.9,3.5,515.6,42.9,15.9,5.2,4.5,7.7,4,3.6,0,310.1,0.1,5.6,78.5,69.7,1,5.8,2963.3,-1415.8
"TTL_C24",21.5,8.9,5.6,3,0.5,15.5,2,8.1,6.5,1.9,24.6,0.1,74.3,44.4,2504,1989.9,306.8,2268.8,2353.6,1894.3,175.6,327.9,37.7,395.8,453.8,90.8,1,1.2,0.2,1.1,0.1,1.1,1.5,0.1,1,0.2,16.6,31,6.2,0.6,2.8,0.2,0.9,2,0,30.8,0,0,178.2,190.1,0.1,0,4561,-8193.7
"TTL_C25",37.3,0.5,68.5,10.5,1.6,73.8,29.8,112.3,52.7,13.8,106.2,11.9,174.8,96.2,569.3,3638.7,342.1,469.5,2060,1079.7,47.9,417.2,37,28.7,621.9,338.2,42.6,0.2,1.4,27,1.8,7.1,3.3,2.5,3.5,4.9,175.4,129.9,25.5,49.3,7,24.5,8.9,8.3,0,511.3,0.6,13.2,1096.8,169.8,2.1,8.8,7232.1,-4118
"TTL_C26",13.8,0.3,20.2,3.2,0.3,11.2,3.6,6.1,9.1,3.4,15.7,2.6,26.6,10.4,7.1,24.3,4559,448.3,208.9,320.2,364.7,70.5,108.9,27,524,85.6,29.1,0.3,0.8,56.6,19.7,175.3,17.9,618.7,53.1,124.4,17.3,264.9,9.2,55.2,108.9,65.7,12.5,25.2,0,1266.5,5.1,74.8,4059.5,241.1,5.8,17,9754.6,-10645.1
"TTL_C27",36.4,0.4,27.7,3.6,1,28.8,10.1,8.6,13.1,11.5,20.7,6.6,92.1,22.2,26,144.4,272.9,956.1,349.2,2191.4,69.1,298.2,287.8,15.1,825,229,34.4,0.3,2.5,16.5,5.8,16.6,3.3,17.7,13,9.6,157.3,65.8,36.5,38.4,11.3,23.8,13.6,7.2,0,886.4,0.2,21.6,1263.3,145.9,3.8,10.1,8379.5,-4559.8
"TTL_C28",216.4,9.6,211.1,8.4,6.7,53.8,21.3,25.7,35.2,21.3,161.4,7.5,90.7,292.2,44,262,93.3,168.5,504.7,733.8,131.6,337.3,253.4,109.3,700.4,292.5,27.2,0.4,3.6,25.7,2.3,13.4,7.8,6.6,6.7,6.1,121,110.8,52.5,23.5,14,28.9,11.3,57.7,0,262.9,1.3,31.9,7082.1,208.8,1.4,5.5,9739.7,-7126.3
"TTL_C29",78.1,0.7,10.1,3.9,0.7,16.3,15.7,5.5,4.5,4.7,14.5,6.9,159.8,65.8,139.3,110.5,106.3,1265,208.6,15326,56.3,62.9,38.4,68.7,249.7,1495.6,604.8,0.3,0.9,7.6,3,4.7,2.9,5.3,17.4,18.7,40.2,84.9,49.8,15.7,8.4,21.3,11.9,11.4,0,2551,0.8,87.9,4798.3,513.3,5.4,24.8,34031.6,-15239.3
"TTL_C30",0.4,0.2,2.5,0.2,0.1,4,0.1,1.3,1.3,0,0.5,0.2,0.7,1,0.7,13.2,8.3,1.3,155,7.5,261.4,104.8,1.2,0.5,3.9,1.2,24.1,0.9,13.4,0.7,0.7,0.4,0.2,0.2,0,2.7,0.9,4.4,3,28.9,0.4,1.1,0.2,0.3,0,344,0,80.6,1194.6,9.7,0,0,1625.4,-899.5
"TTL_C31T33",128.7,1.6,34.3,5.7,2.4,123.7,60.7,36.1,77.9,90.4,74.8,16.1,54.3,42,30.2,160.7,100.1,155.2,603.1,395.5,85.2,690.7,258.5,13.8,165.6,304.8,82.9,1.7,15.8,105.7,2,73.8,5,11.5,15.6,15.1,90.1,120.3,24,83.9,50.8,267.9,89.1,26.8,0,1534.4,3.1,71.1,2370.5,16.4,26.3,70.8,3115.8,-2439.4
"TTL_D",121,0.6,66.3,37.2,1.8,360.3,119.3,85.1,205.1,165.8,388.9,30.9,159.1,334.5,336.6,256.6,266.1,123.1,290.1,272.3,27.6,121.5,3207.9,119.5,334.9,388,214.6,0.4,3.9,181.3,7.6,125.8,23.5,36.2,27,71.8,734.5,163.2,72.3,374.3,272.8,328.8,81.9,72.3,0,6939.1,1.2,11.5,176.6,-999.8,2.4,8.9,1928.3,-836.8
"TTL_E",71.1,1.4,11.8,4.7,0.2,86.3,12.9,5.1,21.7,11.7,55.9,7.5,19.1,14.1,1015.3,95.9,48.9,20.7,151,173.6,10.2,16.3,238.4,1056.8,167.2,160.9,31.6,0.2,1.3,24.7,1.3,53.6,2.4,1.6,5.5,15.3,246.3,66.3,138.4,107.5,46.3,101.8,21.8,18.4,0,1551.3,2.9,140.4,105.9,-577.2,1,4.3,97.6,-57.6
