"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",140.9,0.3,0,0,0,249,1.3,0.9,0.1,0.2,1.4,0.1,0.4,0.1,0,0,0,0,0,0,0,0.6,0.1,0.1,0.8,2.1,0,0,0.1,0,0,9,0,0,0,0,0.1,0,0,0.6,0,0.1,0.3,0.3,0,402,0.5,0.1,0.3,4.6,3.6,8.9,174.1,-197.4
"TTL_A03",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0.3,0,0,-2.7
"TTL_B05_06",1.5,0,2.9,1.9,0.1,11,0.2,0.1,0.6,917.9,0.5,0.4,0.2,27.3,1.8,0.5,0,0.1,0,4.6,0.7,3.8,23.9,1.5,3.3,3.2,86.3,0.6,8.5,0.7,0,0.5,5.1,11.3,1.2,9.4,0.2,0,0.5,1.5,0.5,4,0.4,0.3,0,16.3,0.2,0.1,2.1,3.1,0.2,0,0,-988.7
"TTL_B07_08",0.1,0,0.1,1.1,0,10.6,0,0.1,0,0,56,0.4,0,18.7,19.4,0.5,0,0,0,0,0,0.2,0,0.1,6.3,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0.1,0,2.6,0,0,1.4,-0.1,0.1,0,228.9,-21.3
"TTL_B09",0,0,25.7,0.6,15.8,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,-1.8
"TTL_C10T12",23.3,0.1,0,0.1,0,163.6,0.6,0,0.4,0.1,5.3,0.9,0.4,0.1,0.2,0.9,0,0.1,0,0,0,0.6,0.1,0.5,0.9,0.9,0.1,0,0.1,0.2,0,44.7,0.1,0.1,0.2,0.1,0.5,0,0.1,6.9,1.1,0.3,1.9,0.4,0,1168.8,3,0.2,27,2.5,15.1,30.3,181.2,-254.3
"TTL_C13T15",0.2,0,0.4,0.8,0,0.8,255.3,0.1,0.6,0.1,0.3,0.2,0.2,0.1,0.3,0.1,0,0,0.1,0,0,0.8,0,0.2,0.6,0.5,0.1,0,0.5,0.5,0,1,0.1,0,0,0.2,0.1,0.1,1.2,0.5,0.5,0.1,1.6,0.7,0,326.3,3.5,25.9,4.1,3.4,7.7,41.8,547.2,-326.5
"TTL_C16",1.4,0,0,0,0,0.3,0.6,7.5,3.5,0,0.3,0.1,0.1,0.2,0,0.2,0,0.2,0,0,0,14,0,0.1,40.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.5,1.4,0.3,0.1,0.1,0,0,3.1,0,0.1,4.9,0.2,0.7,0,5.7,-54.8
"TTL_C17_18",0.7,0,0.2,0.6,0,14.7,1.3,0,44,0.2,3.4,4,1.5,3.8,0.7,2.1,0.1,0.9,0.2,0.1,0,1.1,0.5,0.4,5,4.6,0.3,0.1,1.3,1.3,1.2,1.4,6.1,1.9,0.5,5.9,0.5,1.9,8.7,3.8,26.1,0.9,1.2,0.7,0,48.5,3.6,11.8,8.6,0.4,1.7,0.1,37.6,-93.2
"TTL_C19",37.4,0.3,8.5,39,1.6,42.3,3.7,0.3,3.5,41.9,11.8,2.2,4.3,31,22.6,4.1,0.1,0.9,0.5,0.3,0.6,1.2,113,21.4,24.4,19.7,121.8,10.7,114.1,6.2,0.8,11.7,0.9,2,0.5,1.3,1.7,1,9.1,40.2,12.4,3.7,3.3,3.2,0,418.8,4.4,0.1,4.8,2.2,6,7.8,23.8,-138.5
