"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1127.1,22.6,3.4,3.4,0.1,9738.6,807.1,373.1,441.6,215.3,76.5,18.3,179.2,16,25.1,10.2,11.8,10.4,25.6,18,9.9,198.4,8.3,9.3,5.1,19.9,2.4,0,0.5,2.7,0.4,55,10.5,3.3,6,3.4,11.4,10.2,12.6,26.5,11.7,25.6,6,23.5,0,10057,3.2,0,825,51.2,18.1,97.6,2077.8,-1086.5
"TTL_A03",0.3,194,0.1,0.2,0,617.4,0.1,0,0,0.3,0.1,0,0,0,0.1,0,0,0,0,0,0,20.9,3.8,0.9,0.1,0.2,0.8,0,0.3,0.8,0,56.4,0.9,0.1,1.8,0,2.8,1.7,3.1,18.4,3.4,6.6,1.9,6.7,0,333.3,1,0,10.1,5.5,1.2,6.7,144.1,-17.9
"TTL_B05_06",55.9,1.8,37.8,79.9,3.2,14.1,4,7.4,44.7,13005,111.5,3.5,7.4,232,486.5,36.7,9.8,24.5,40.8,38.9,4.1,17.2,1244.6,18.5,99.6,5.6,10.7,0.7,4.5,11.9,0.4,1.7,3.4,0.9,1.6,0.4,3.7,2.1,2.6,13.8,5.3,16.1,3.9,3.4,0,144.7,0,0,235.9,-1.1,0.9,0,8405.4,-11039.9
"TTL_B07_08",18,0.2,21.3,125.9,1.6,35.3,5.6,23.3,9,84.1,470,41,38.1,758.6,6807.7,529.4,142.1,514,556.5,576.8,58.4,471.6,2.1,14.8,619.5,32.5,32.1,1,17.2,22.1,1.3,1.9,8.8,17.9,2.3,13.7,99.6,11.9,15.9,206.6,34.7,36,7.8,7.3,0,49.7,0.1,0,60.2,140.3,0.7,1.3,28052,-573.8
"TTL_B09",0.2,0,738.4,1.8,139.7,0.1,0,0,0,4.5,0.2,0,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0.4,0.1,0,154.9,0.2,0.1,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.7,0,0,0.5,0,0.3,0,14.9,-60.8
"TTL_C10T12",1090.8,24.1,47,26.4,0.7,5801.6,3.9,0.7,22,87,242,46.7,10.9,2.2,7.6,64.9,0.5,0.9,4,4.8,0.1,53.4,56.9,41.1,10.1,121.4,117.8,7.2,48.6,128.3,1.1,2239.9,29.1,17.3,138.7,0.5,206.3,139.4,205.3,270.3,82.1,192.7,49.9,121.5,0,22868.2,5.4,72.4,66.4,52.9,69.5,314.1,3991.5,-3047.5
"TTL_C13T15",267.5,5.5,128.8,252.7,4.6,39,1321.8,5.6,70.6,38.5,47,8.9,95.6,2.1,4.7,3.2,7.7,3.3,13.3,483.1,2,73.3,24.7,21.2,224.2,242,38.6,2.4,16.5,40.9,0.4,11.3,29.7,4.2,8.4,1.5,12.1,8.1,12.8,130.6,43.6,101.3,25.8,26.6,0,6151.5,2,1,21.8,15.2,34.3,124.1,1248.7,-5193.7
"TTL_C16",55.4,0.5,18.4,61.9,4.4,219,9.6,361.4,61.9,442.3,84.9,7.7,7.8,37.4,12.5,26.3,6.6,2.4,12,40.1,6.4,107.3,29.7,6.1,165.8,85.6,24.8,0.9,6.9,26.6,1,5.8,5.9,0.9,1.7,0.5,30.7,5.1,5.1,25.9,16.3,27.6,6.1,3.5,0,79.9,0.2,3.3,18.5,-2.2,3.1,12,844.3,-337.5
"TTL_C17_18",22.9,2,26.7,78.1,0.5,484.1,36.4,40.3,1972.7,207.5,218.8,58.5,65.3,58.3,14.5,16.2,17.9,20.4,45.8,123,1.3,63.9,30.5,26,127.3,1521.1,86.2,4.4,35.1,100,4.2,10.6,425.7,49.9,269.2,44.8,387.5,469.6,372.1,135.9,114.9,229.3,44.1,31.6,0,1037,0.7,0.2,61.2,14.7,8.9,28.2,1174.6,-1105.2
"TTL_C19",3264.7,67.3,290.9,1539.9,75.5,190.4,94.9,17.9,149.1,2615.8,1394.7,94,330.2,70.9,1457.6,18.4,37.7,169.2,31.6,48.4,9.6,125,1122.5,59.5,2095.6,1990.5,2242.6,129.1,934.2,2605.3,118.9,47.3,48.1,99.5,710.9,119.7,998.7,822,1054.8,641.9,114.7,267,70.6,41.6,0,7268.3,0.2,0.1,313.6,88.4,27.7,124.5,3115.1,-3648.2
"TTL_C20",1378,30.5,181.6,888,84.7,281.8,183.5,69.1,461.4,2394.4,3360.2,262.2,1447.6,106.9,838.9,94.9,24.7,70.2,117.6,206.7,3.5,90.1,90.8,73.7,360.9,160.9,68.2,4,30.1,73,2.3,33.7,101.5,4.9,66.2,16,104.5,65,104.6,124.9,114.7,308.2,73.9,28.2,0,2822.2,1,3.2,19.2,29.5,8.8,32.4,4262.9,-5750.2
"TTL_C21",352.5,8.1,9.5,15.5,0.3,7.7,3.6,0.3,2.1,9.2,97.7,287.3,5.3,0.6,3.3,0.7,0.4,0.6,1.5,1.5,0.1,1.4,4.9,29.3,3.5,15,1.1,0,0.5,0.9,0.1,0.4,3.3,3.1,16.2,0.6,23.8,14.1,17.1,418.7,10.1,451.3,30.2,0.3,0,1445.6,1.1,365.4,11.8,4.3,7.2,28.4,190.3,-1350.1
"TTL_C22",121.1,3.4,119.5,491.4,0.5,771.2,84.5,62.7,50.7,265.7,305.6,63.6,321.8,78.1,19.6,19.8,44.8,85.7,111.5,464.4,5.8,125.8,10.3,9.6,935.5,713.4,232.1,13.2,99.1,254.9,5.9,6.3,19.7,6.4,14.1,8.5,62.9,24.1,25.1,53.7,13.5,22.9,4.5,13.6,0,910.8,0,0.9,93.1,11.3,0.7,1.8,623.4,-1924.2
"TTL_C23",65.8,1.8,55.3,62.9,0.1,219.9,1.4,14,4.4,94.8,72.7,17.5,6.1,832.3,12.6,9.8,18.3,8,23.8,155.1,7.9,27.1,56.1,10.2,3372.2,67.1,43.2,2.6,19.5,47.4,1.1,19.5,5.2,1.9,12.6,1,20.1,18,15.4,90.7,17.3,43.5,10.3,27.3,0,594.2,0,1.4,32.7,11.6,0.5,0.6,665,-1018.5
"TTL_C24",39,0.5,53.4,134,3.2,9.8,12.4,35.6,33,622.4,60.6,4.6,38.3,26.2,4082.4,3013.1,46.6,1022.5,787.4,2377.8,41.6,107.6,64.6,14.2,1055.5,11.7,15,0.9,6.8,16.5,0.1,0.7,12.1,1.1,2.5,0.4,4,3.4,3.3,17.2,1.9,5.9,1.1,4.4,0,115.3,0,74.5,214.1,21.4,0.3,0.3,11916.8,-5087.5
"TTL_C25",525.9,10.5,212,853.2,0.1,194.4,21.4,42.2,73.3,375.6,69.6,10.6,90,20.9,16.9,460.7,24.8,120.1,386.1,417.6,10,85.2,187,44.7,2512.7,338.4,37.4,2.2,16.4,40.6,3.3,19.8,30,6.9,84.6,11.1,129.2,118.8,99.5,180.7,28.9,67.1,16.7,23.3,0,435.4,0.5,1,699.9,14,0.8,3.1,2048.8,-2326.3
"TTL_C26",7.7,0.4,25.4,39.3,0.2,3.5,2.1,0.4,11.7,6.1,5,1.1,2.7,1.1,3.1,9.4,400.4,197.7,759.7,315.6,10.8,11.8,21.5,28.5,26.4,76.4,22,1.2,9.3,22.1,0.3,1.2,48.9,3962.5,24.8,33.8,36.2,33.6,31,524.9,100.7,260.5,40.2,63.7,0,1182.9,1,0.6,1718.6,18.2,7.4,26.7,609,-8001
"TTL_C27",34.8,0.9,80.6,217.2,1.4,54.5,7.1,5.6,30.1,84.5,2,0.4,16.8,36.1,9.7,43.1,134.2,147.1,330.3,124.5,48.4,12.3,1176.5,24.3,1060.2,142.6,38,2.2,16.5,40.1,0.1,6.7,6.6,192.3,32.6,3.2,45.2,47.6,38.9,129.2,16.9,40.4,7.8,32.1,0,1343.5,0.4,0.1,2261,12.4,3.7,16.1,627.7,-3637
