"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",499.7,2.4,15.4,0,1.5,2153.2,45.3,1,5.7,0,8.4,0.5,11,0.5,0.3,0.1,0,0.1,0.1,0,0,1.4,0.1,0.1,3.1,244.2,0.1,0.2,0.4,0.3,0.1,75.9,4.3,2,0.1,0.1,0.1,0.2,0.3,38.7,12.9,10.5,10.2,0.7,0,7595.7,0,194.5,271.4,61.5,35.8,20.7,4.2,-1431.9
"TTL_A03",16.7,0,0,0,0,42.5,0.1,0,0.1,0,0.7,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0,1.5,0.4,0,0,0,0,0,43.9,0,0,0,0,0,0,0,2.1,3.8,5.4,0,0.1,0,466.5,0,0,0.2,3.2,2.4,2.5,1.1,-8.1
"TTL_B05_06",0.3,0,7.6,9.3,0.2,1155.3,252.5,35,167,2846,64,0.3,231.3,296,350.3,225.3,11.6,179.7,88.6,42,13.8,130.4,701.5,3.1,462.3,1.1,18.4,1,76.9,48.7,4,35.3,50.5,260.6,22.5,0,1.1,2.9,25.8,1.1,31,50.6,9,2.3,0,394.5,0,0.1,6.6,2447.5,2.5,0,58421.7,-23.7
"TTL_B07_08",0.6,2.7,0.5,3.9,0,5.9,0.2,0,4.1,0,147.7,1.3,0.4,362.7,135.2,2.5,0,2.3,0.3,0.1,0,1.2,44,12.5,191.2,5.4,0,0,0.1,1.1,0.2,0.5,0.3,4.7,0.3,0,0,0.2,0.1,0.5,0.2,0.5,0.6,0.1,0,4.5,0,0.2,4.1,7.5,0.7,0,35,-133.6
"TTL_B09",0,0,0.1,0,0,0.6,0.1,0,0.1,2.3,0.4,0,0.1,0.2,0.2,0.1,0,0.1,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.4,0,0.1,0.5,0,0.3,0,208.1,-4.7
"TTL_C10T12",91.7,1.8,10.2,0,1.1,141.4,9.6,0.2,1.3,0,6.2,0.2,0.8,0.7,0.7,0.3,0,0.3,0.2,0,0,0.5,3.8,5,8.7,6.7,0.1,0.1,0.6,0.2,0,76.2,9.2,0.2,3,0.8,4.7,5.6,18.6,8.9,5,8.5,0.5,8.3,0,11182.3,0,1.4,6.7,43.5,149.2,110,471,-2940.7
"TTL_C13T15",4.3,5,3.3,0,0.2,9.3,216.3,0.5,9.6,0,14.9,0.5,9.5,2.8,3,0.5,0.3,1.2,1.2,1.2,0.2,14.5,0.1,3.8,17,22.2,0.2,0.1,9.8,1,1.5,26.9,2.6,19.9,0.1,0.1,0.1,3.1,4.2,34.6,6.6,27.6,4,13.1,0,2984.4,0,0.8,44,-9.8,78.9,30.8,127.7,-1427.5
"TTL_C16",17.3,3.1,1.7,1.4,0.2,46.3,17.3,98.2,49.2,0,7.5,0.2,3.3,14.7,4.4,5.2,0.3,4.8,1.4,0.3,0.3,90.7,0,0.8,203.5,15.3,0.1,0,0.3,12.7,0.1,20.2,1.8,1.2,0,0,0,1,1,3.1,0.3,0.8,2,17.8,0,4.1,0,0.2,17.7,2.4,6.6,2.2,24.7,-284.2
"TTL_C17_18",2.4,0.1,1.1,0.1,0.1,25.2,3.3,0.9,61.5,0.4,16.5,1,2.7,3.6,1.1,0.5,0.2,1.3,0.6,0.2,0.1,3.2,1.8,3.4,1.4,17.3,0.2,0,0.6,3.8,0.4,5,49.5,6.3,2,4.1,1.2,38.6,20.1,35.5,8.5,13.6,7.9,8.3,0,1735.4,0,7.1,7.8,3,17.8,8.4,195,-510.5
"TTL_C19",247.3,35.6,102.8,17.2,6.6,48,14.7,7.5,17.5,931.6,936.3,10.5,22.3,78.4,41.3,5.8,0.4,4.7,6.3,0.4,0.5,16.3,247.7,24.9,70.1,159.8,119.8,11.6,603.7,55.6,3.6,83.8,5.7,40.7,0.5,2.5,1.3,6.5,9.8,274.7,174.7,116.1,4.8,20.4,0,1842.2,0,2.8,6.3,86.3,61.6,70.2,4847.6,-188.6
