"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1033.3,0.8,0,1.6,0.1,4764.8,77.1,538.6,729,13.7,161.2,4.1,77.1,4,2,5.6,1.8,3,2.9,14.6,0.6,10.9,10.6,8.5,31.7,100.1,6.9,0.7,5.1,5,0.7,275.8,6.5,7.7,5.5,6.4,6.6,27.6,45.2,36.3,5.9,71.2,4.5,29.1,0,3136.7,0.4,6.8,510,1.6,20.7,65,914.8,-2848.2
"TTL_A03",0.8,24.9,0,0.1,0,46.4,0.7,0.2,0.4,0.8,0.6,0.8,0.3,0.2,0.2,0.4,0.1,0.2,0.1,0.2,0,0.4,2.3,0.8,0.6,2.6,0.4,0,0.3,0.2,0,45.7,0.2,0.3,0.3,0.2,0.2,0.8,0.6,1.3,0.2,1.8,0.2,0.2,0,697.7,0.2,0.6,7.4,0.3,1.2,3.2,88.9,-205.5
"TTL_B05_06",1.9,0.3,0,1.2,0.1,1.3,0.5,0.3,0.6,8134.6,2.9,0.1,0.3,1.9,0.5,0.7,0.1,0.3,0.5,0.2,0,0.5,1664.4,0.5,3.4,4.4,6.8,0.2,6.3,0.5,0.1,0.5,0.1,0.2,0.2,0.5,0.2,0.9,0.9,1.2,0.3,1.4,0.2,0.3,0,26.5,0.1,0.3,2.9,0,1.4,0,0,-9873.8
"TTL_B07_08",2.2,0,0,158.2,5.4,14.7,0.8,0.4,2.9,248.7,53.9,0.5,0.6,414.8,18.3,26.2,0.2,8.1,1,0.8,0.1,1.1,130.2,6.5,136.2,7.8,1.1,0.1,0.3,4.6,0,1.4,0.3,0.4,0.3,0.3,2.2,2.6,3.1,6.5,1.1,1.1,1.3,0.2,0,12.7,0,0.4,12.6,1.7,0.5,0.2,771.9,-609.3
"TTL_B09",0.3,0.1,0,4.9,0.4,0.4,0.1,0.1,0.5,33.7,0.7,0,0.1,2.3,2.8,0.4,0,0,0.1,0.1,0,0.1,10.3,0.3,7.9,0.4,0.2,0,0.1,0.3,0,0.1,0,0,0,0.1,0.3,0.3,0.2,0.6,0,0.2,0,0,0,0.4,0,0,0.2,0,0.3,0,41.9,-32
"TTL_C10T12",1279.4,17.7,0,2.8,0.2,3292.4,79.8,3.5,28.3,5.1,140.3,25.4,9.3,5.5,2.4,9,3.3,4,4.2,5,0.4,8.7,3.5,5,25,264.9,6.2,1,2.9,4.3,0.5,2460.1,10.9,2.5,3.9,3.7,14.6,26.7,15.1,23.6,10.3,389.7,6,3.7,0,14233,1.5,1.7,12.1,2.6,81.4,302.8,3517.1,-5296.3
"TTL_C13T15",38.2,4.8,0,2.9,0.1,12.9,3577.5,2,11.8,2.9,13.1,14.7,55.9,8.5,1.3,12.3,1.5,3.1,2.9,217.7,3.2,173.7,3,1.8,27.9,56.2,2.4,0.2,1.8,2.5,0.2,33.7,3.8,1.9,1.7,1.1,7.7,8.7,9,4.5,5.3,49,41,4.7,0,5401.5,0.1,2.4,16.9,3.7,33.6,207.6,5103,-2644.7
"TTL_C16",38.5,0.2,0,1.4,0.1,105.1,6.4,932.6,54.1,3,10.7,1.1,10.4,36.5,33.8,20.3,1.1,18,5.6,6.1,1.5,318.5,7.5,37,474.5,65.3,3.8,0.2,1.1,4.8,0.1,14.7,1.1,1.5,1.2,1.4,14.6,10.4,15,9.9,3.1,7.3,3.2,3.8,0,92.1,0.4,9,29.9,1.6,3.4,15.3,1630.7,-396.7
"TTL_C17_18",22.3,3.2,0,4.5,0.2,434.5,50,30.8,1536.6,6.1,47.3,24.8,28.2,47.7,10.4,21.8,11.2,13.1,10.7,20.9,2.5,34.5,142.5,9.1,23,241.8,16.6,3,4.6,12.2,3.4,36.6,205.6,16.3,28.5,53,184.9,128.1,150,43.5,88.3,74.3,16.2,41.1,0,826.4,1.1,3.2,41.9,3.5,10.4,42.5,2422.4,-1101.4
"TTL_C19",315.1,54.2,0,61.5,2.2,182.3,89.1,39.1,96.6,1025.7,468.6,20,113,158,15,75.2,10.4,31.6,20.1,24.8,2.4,65.5,313.6,68.5,418.5,594.4,1060,24,997.1,46.9,9,61.9,12.3,14,14.5,51.2,12.5,85.6,111.3,153.7,39.1,226.7,28.5,39.3,0,4032.3,2.8,6.3,13.7,7.4,31.6,117.4,3418.7,-2461.9
"TTL_C20",297.3,1.7,0,29.6,1.3,186.2,365.4,88.7,237,335.6,1859.6,151.9,1005.8,172.3,26.4,144.1,22.5,172.8,47.4,170.2,11.5,109.8,21.2,47.3,229.9,190.8,20.4,0.9,5.8,5.1,0.8,85.2,22.2,6.3,16.1,6.6,63.2,44,48.6,28.6,40.6,487.1,12.9,103.1,0,1468.3,33.4,39.9,60.5,1.6,10.3,24.1,2230.3,-4706.9
