"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4724.2,14.3,2.5,1.3,0.1,45901.6,1343.5,2692.2,964.3,11.8,1097.3,122.2,3326.8,54.6,0.1,48.6,3.1,0.5,266.9,0.2,70.5,535.3,1.7,5.4,3557.1,194.4,1.6,71.5,170.7,1.5,0.1,6496,1.2,0.8,0.6,12.4,6.6,0.3,9.2,365.6,27.6,368.5,135.4,216,0,32276.2,501.2,0.9,15465,-32.4,47.7,78.1,5340.4,-6086.5
"TTL_A03",1.9,996,0.2,0.1,0,3255,0.6,0.4,0,0,204.5,2.3,0,0,0,0,0,0,0.2,0,0,271.9,0.1,18.2,0.5,0.6,0.2,48,0.2,0.1,0,3389.2,0.1,0.1,10.7,0.2,0.2,9.2,1.1,18,47.2,195.1,89.3,16,0,19163.4,0.2,0.6,0.4,-2,3.4,6.2,552.3,-53.9
"TTL_B05_06",2.5,3.1,2599.7,59.3,1,29.9,148.6,3.7,438.8,13178.1,7083,0.3,51.7,3369.2,388.2,231.7,0.8,1.4,62.7,4.2,2.1,69.3,11601.4,1.4,58.2,86,51.5,12.8,48.2,1.6,1.3,2.1,1.2,0.8,0.7,0.8,3.7,11.3,9,4.6,1.3,1.3,0.2,1.1,0,107.3,1.8,0.1,417,-3.3,2.5,0,27361.3,-7899.5
"TTL_B07_08",0.8,0.9,1,165.9,113.2,51.6,1.7,17.7,0.5,765.8,903.4,9.5,28.4,1775,4911.5,1133.8,20.4,2.6,26.1,2.7,22.2,301.1,0.3,4.1,9577.1,1.6,0.3,0.1,0.3,0.1,0,0.2,0.1,0.1,0.7,0.2,0.2,2.6,0.5,3.6,90.6,0.2,0,0.1,0,23,0,0,2.4,-0.4,2.3,0,3100.2,-837.9
"TTL_B09",0.1,0,1925.2,592.3,13.5,0.4,0.1,0,0,6.3,28.6,0,3.4,29.7,19.5,3.3,1.7,7.6,0.1,0.1,0.1,16.2,10.9,0,151.2,0.5,0.1,0,0.1,0,0,0.1,0,0,0.1,0.1,0.2,91.3,0.8,0.1,0.1,0.1,0,0,0,0.9,0,0,2884.5,0,0.3,0,167.7,-51.3
"TTL_C10T12",3586.8,1120.1,76.3,86.4,2.3,16194,682.9,46.5,29.1,12.9,3201.8,9.9,15.9,59.9,2.6,31.1,9.1,8.7,620.4,0.6,2.2,99.3,19.9,54.3,22.8,418,245.4,259.4,238.6,124,29.8,14850.5,66.8,21.9,16.1,172.3,162.2,9.9,421.1,328.9,279.5,1306.2,161,7,0,93834.8,881.2,2460.1,12.7,-27.7,173.3,371.2,21946.3,-7939.4
"TTL_C13T15",94.8,49.9,8,8.7,1.1,55.5,10915.3,106.4,51.2,6.5,59,9.8,47.4,32.4,15.5,28.1,7.4,51.8,79.7,20.1,51.4,693.9,1,12.9,313.3,1737.9,154.7,39.3,161,56.1,72.7,57.6,70.4,9.4,1,40.8,67.7,0.4,421.4,221.3,291.6,129.2,24.7,231.4,0,15510.4,137.8,0.1,536.5,-49.6,88,225.9,11712.8,-6217
"TTL_C16",14.9,5.8,0.2,17.6,5.6,20.9,4.1,808,57.9,23.3,15,0.1,6.1,5.3,0.7,32.8,0.6,1.2,4.3,2.3,82.1,1373.8,0.1,2.5,5708.5,650.4,1.4,0.2,0.6,11.7,0.4,6.5,0.4,0.2,0.1,0.3,1.1,0.1,6.8,118.3,1,0.7,0.9,10.6,0,408.7,3.9,0.1,13,-20.2,7.6,13.3,4089.4,-263.7
"TTL_C17_18",20.9,0.9,8.3,6.5,3.3,461.2,60.2,8.3,3533.9,19.1,115.4,12,33.2,88,12,11,114.3,29.7,58.9,2,12,133.5,5.6,41.1,164.3,4198.6,258.4,90.2,204.5,218.4,42.7,26.4,319.5,22.6,2.5,696.6,305.5,48.3,895.4,654.9,1034.1,59.7,2.6,3,0,1364.1,18.8,0.2,9.5,-12.5,21.6,34.3,4266.6,-2078.6
"TTL_C19",264.7,331.6,594.7,251.2,46.7,220.9,135.1,69.2,59.9,936.8,608.5,12.6,112.9,487.7,96.3,169.2,22.1,74.1,192.2,23.8,162.4,182.2,970.2,150.5,6034.9,9520.4,5702.8,1390.4,5258.4,129.5,145.6,135.3,103.6,83,68.4,60.4,377.9,6.9,851.2,497.9,127.9,129.3,14.6,114.3,0,11871.9,196.5,0.2,10.9,-0.6,78.6,120.8,723.2,-9421.8
"TTL_C20",3339.9,32.2,228.6,405.3,54.6,1666.7,1659.5,561.9,1457.9,396.5,6385.6,111.5,4004,710.8,120.2,175.5,875.2,1652.1,1504.9,89.5,293.9,1464.9,46.3,518.7,1240.9,2353.5,207.5,55.9,256.9,105.8,5.1,84,218.9,24.4,25.7,152.7,151.7,8.9,597.8,225,347.9,501.2,29.5,29.5,0,12453.7,1.8,2.7,18.8,-19,22.6,38.2,9219.9,-14730.1
"TTL_C21",55.9,6.7,2,5.2,0.4,12.6,4.7,2.3,21.7,2.5,32.6,20.2,11.2,2.5,0.4,4.8,17.5,6.2,4.4,1.3,1.2,9.9,0.7,7.6,8.6,28.3,55.9,13.9,13.8,42.6,0.3,2.5,1.9,1.6,2.3,8.7,2.4,0.4,25.5,20.7,21.5,736.3,0.6,1.4,0,2204.2,77.1,672.1,9.7,-1.3,16.8,36.1,494.6,-754.9
"TTL_C22",78,10.4,68.9,58.2,3.6,222.4,353.1,72.1,128.3,4.2,162.2,19.6,1007.3,175.9,17.9,138.6,237,137.8,422,340.2,723.7,947.1,6,30.9,2030.8,4344.9,498.8,68.5,259.1,125,50.9,64.1,41,26.1,1,291.8,177.1,5.2,387.2,79,93.6,32.8,9.1,21.7,0,2733.5,0.1,0.2,63.5,-23,1.4,0,4348.9,-2754.4
"TTL_C23",2.6,0.5,20.2,3.5,0.4,16.4,12.2,15.7,25.2,102.8,34.9,3.1,17,946.5,7.2,64.3,1115.8,230.1,184.9,61.8,280.6,188.9,0.4,6.9,13773.8,129.1,135.1,27.9,71.5,25.7,0.1,5.9,15.2,0.2,0.4,1.3,208.8,22,81.5,13,57.9,26,0.4,87.7,0,727.6,0.1,0.4,759.8,-42.1,1.4,0,690.6,-845.4
"TTL_C24",2,1.3,1.1,50.5,0.1,1.6,32.6,1.9,10.3,12.7,4.6,0.1,3.9,17.2,282.2,1874.8,255.2,802,1378.4,424.7,1045.8,2889.3,0.4,18.1,7126.9,130.6,2,0.6,1.9,0.4,1.9,0.2,1.9,1.5,0.1,12,0.5,0,2.1,1.6,0.5,0.6,0.2,24.6,0,15.4,0.1,0,18,0,0.5,0,7066.1,-9063.8
"TTL_C25",45.4,2.9,7.7,135.8,2.1,16.1,16.6,15.4,9.1,10.1,20,0.2,36.3,13.2,7.1,208.1,123,158.1,431,105.4,319.5,286.5,25.5,412.5,4700.8,1141.5,183.8,59.9,164.9,60.2,15.8,21.4,11.4,5.4,0.5,126.8,33.6,3.3,248.5,150.7,25.4,15.2,2.1,161.9,0,1345.4,0.2,0.2,2529.2,-289.7,1.8,0,1145.8,-3855.6
"TTL_C26",5.3,1.6,144.2,32.5,19.5,8.8,17.7,2.5,9.5,2.3,23.7,1.7,10.5,55.2,13.5,122.3,2877.7,241.8,231.5,105.8,204.8,211.3,177.3,9.6,1128.6,739.9,94.1,34.7,67.8,95,1.5,2.4,72.5,54.7,29.5,7.4,5.5,14.5,1306.9,188,352.6,87.7,3.3,2658.1,0,6339.1,1.1,0.9,6824.9,-778.5,24.6,38.8,4834.4,-11564.1
"TTL_C27",4.1,33.7,365.3,81.7,24,23.1,39.7,7.3,98.8,9.5,75.1,4.9,19.8,31,21.1,60.2,730.4,1455.9,776.5,443.6,964.4,70.5,122.1,35.7,3284.5,887.3,505.3,89.7,162.5,139.7,18.9,16.8,94.2,44.9,62.6,2.5,41.9,2.2,205.4,305.4,113.1,30,7,1095.8,0,2799.8,0.3,0.2,1646.1,-186.9,8.3,20.8,3903.7,-4905
"TTL_C28",120.2,18,477.8,463.5,104.9,83.2,143.2,64,284,49.6,73.4,7,70.3,43.4,33.9,185.1,78.4,103.1,3011.2,92.9,544.3,351.1,7.3,141.6,2456.6,386.4,65.7,39.6,152.6,73.3,11.4,5.4,104.6,2.7,1.5,6.2,3.5,23.9,1143.4,10.8,35.1,12,3.9,132.6,0,695.4,0.7,0.5,19535.1,-2682.6,1.5,0,2991.9,-14156.5
"TTL_C29",93,27.9,190.6,91.2,22.5,32.5,20.3,20.3,65.9,6.4,31.4,9.3,12.7,52.2,10.2,28,6.6,10.4,82.7,2400.4,84.6,29.5,18.3,15.2,923.5,1790.8,1121.1,27.2,129.9,67,17.3,66.1,7.3,4.2,1.9,239.1,356.5,8.9,729.6,105.8,25.3,20.9,24.6,129.8,0,9969.1,0.1,0.2,6798.2,-922.7,10.7,26.5,3469.8,-4364
"TTL_C30",11.8,37.3,126.5,32.4,1.5,16.9,12.8,12.8,32.5,11.5,18.1,4.3,11.2,32.6,5.5,21.2,5.9,4.7,41,2.5,2119.7,21.8,11.2,9.8,43.2,396.8,186.6,190.4,507.4,67.1,21.8,47.9,3.1,2.3,0.9,30.4,77.6,1.3,172,0.6,9.1,3,1.5,5.9,0,7215.9,0,0,5860.1,-724.3,0.4,0,1689.9,-5549.6
"TTL_C31T33",18.3,49.5,27.6,21.3,1.9,11.4,8,26.1,20.4,2.3,21.6,8.7,9.7,4.8,1.7,10.1,37.9,71.8,10.8,11,37.2,546.1,11.9,8.3,94,205.1,138.3,143,463.9,129.5,6.4,2.3,30.2,2.9,21.3,116.3,90,4.8,609.1,162.4,217.2,337,87.9,26,0,6864.8,54,0.5,4805.9,-523.4,74.6,222,6829.8,-1830.9
"TTL_D",26.2,91.5,341.4,91.5,58.9,315,480.7,131,256.1,175.1,752.9,37,317.7,1085.1,264.4,283.4,88.3,273.6,269.5,33,129.4,361,18730.2,235.4,1337.4,3150.5,571.2,90.5,521.6,851.3,306.6,262.1,770.3,665.4,1312.2,468,843,11.5,726,887.4,511.2,505.2,142.2,465.2,0,7388.5,211.9,0.2,3.3,0,1,0,0,-64.6
"TTL_E",3,0.9,18.8,12,2.3,24.9,7.1,1.9,16.4,3.8,27.9,6.5,8.5,12.5,21.6,8.8,6,11.3,23.9,1.4,19,17,2.7,231.4,16,155,23.1,11.4,14.9,41.4,0.9,7.3,5.6,2.9,0.4,11.9,10.8,0.3,141.4,29.7,19.9,66.4,20.8,3.5,0,2492.9,191.6,241.2,2.5,0,0.7,0,0,-21.4
"TTL_F",524.4,14.7,453.7,157.7,36.4,30.8,76.6,8.2,21.1,58.8,10.3,1.6,4.4,51.7,21.4,8.2,27.5,1.4,3,3.8,19.1,35.9,7.2,182.3,2288.8,2501.5,79.7,19.3,84.3,352.7,15.1,9.9,43.3,35.4,32.2,427.8,8416.5,13.5,574.2,1787.9,516.9,74,9.3,3.9,0,1135.3,0.7,0.5,185172.2,0.1,6.7,0,0,-145.5
