"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",9091.1,137.1,16.4,13.3,0.6,58007.5,1470.9,1369.7,3559.5,38.6,3081.4,22.7,236,109.3,460.6,4.5,1.6,2.2,3.2,26.5,0.6,154.4,18.1,12.3,353.5,1416,3.9,0.7,1.3,1.4,0.3,635.5,444,7.2,1.4,10.6,66.7,11.1,26.5,185.8,87.6,41.6,91.1,1994.9,0,21912.1,0.6,61.1,7756.5,2291,46.1,42,17076.6,-3652.3
"TTL_A03",14.8,547.3,0.2,1.2,0,2259.5,0.2,10.5,33.3,0.2,0.2,0.1,0,0,0.6,0,0.1,0,0,0.2,0,17.9,0.5,0.1,0.1,0.2,0.1,0.1,0,0,0,454.4,9.6,0.1,0,0.1,0,0.1,0.1,70.3,55.7,55.7,1.7,26.8,0,6120.4,0,3.6,0.4,794.2,2.9,3.4,26.2,-92.4
"TTL_B05_06",39.4,1.5,1222.7,387.3,12.6,210.2,60,12.9,178.2,64419.4,138.6,9.3,36.8,146.9,2530.2,121.7,6.7,14.7,18.8,82.7,2.9,5,2753.6,556.1,38.6,36.4,132.4,2.7,17,3.6,0.9,1.8,1.9,4,1.4,4.1,2.3,27.7,5.2,15.3,3.4,4.7,3.1,12.6,0,187.8,0.1,0,19,1410.9,3.2,0.4,13682.4,-20593.2
"TTL_B07_08",1007.9,24.6,220.2,1650.4,18.1,146.5,33.4,1.3,111,119.2,4008.5,15.2,28.5,2163.8,3726.7,467.3,29.1,69.1,291.2,118.5,19.1,53.2,5.5,133.2,4327.6,26.8,6.2,0.2,0.8,1.5,0.6,6.6,7,3.8,1.1,2.7,140.3,4.7,1.8,16.2,4.3,6.2,3.2,48.9,0,393.1,0,0,25.7,608.5,0.7,0.1,16249.8,-5497.1
"TTL_B09",19.3,0.7,1021,346.3,32.1,11.3,0.7,0.7,10.8,723.3,49,0.8,3.7,37.1,66.1,17,0.2,0.5,3.1,0.6,0.1,1.6,103.9,3.9,308.9,1.8,11,0.5,0,4.6,0.1,0.6,0.1,0.1,0.1,0.2,16.8,1.4,2.2,6.6,0.6,0.7,0.8,3.2,0,1.4,0,0,0.7,0.6,0.3,0,99.6,-95.4
"TTL_C10T12",7301.6,450.8,40.2,20.3,1,32500.6,1160.6,13.8,132.6,193.5,1374.2,154.7,193.7,32.7,64.9,63.5,22.7,34.7,44.9,50,3.3,92.4,129.1,23.3,166,256.3,35.6,0.7,37.7,8.4,1.8,16071.4,73.1,19.5,4.3,59.3,9.7,28.1,16.9,856.3,585.1,417.3,950.9,5237,0,88845.8,0.7,25.1,94.8,3358.5,184.2,146.1,29977.5,-4924.9
"TTL_C13T15",177.6,2.6,69.1,209.7,1.3,213.8,15657.3,89.1,203.9,50.3,114.7,55.1,294.3,162.3,13.6,57.6,35.1,17.1,93.3,119.3,30.3,530.3,55.1,14,192.6,397.4,218.3,35.7,96.2,36.7,8.9,176.8,143.7,66.6,3.8,106.4,15.8,317.8,352.3,65.1,7.3,266,75.8,3318.4,0,31798.7,0,2.2,50.7,1238.4,80.9,106.3,4628.2,-3723.8
"TTL_C16",111.7,1.5,6.7,2.3,1.2,49.1,18,1583.1,153.2,4.1,136.8,1.3,6.1,289.4,5,104.4,99.2,23.2,42.8,60.7,11.5,1609.3,67.5,3.5,3364.7,64.2,1,0.3,0.2,10.4,2.2,0.4,16.7,5.2,1.2,1.8,81.5,2.2,26.1,13.7,3.7,2.7,2.7,32,0,243.5,0.1,0.1,242,145.7,7.9,4.9,2261.3,-213.9
"TTL_C17_18",26.5,1,21.8,221.8,1.1,1609.6,458.2,102.9,5977,19.5,598.5,354.1,664.1,391.6,85.1,322.1,221.9,1166.6,232.6,231.5,28.1,1112.4,48.1,24.2,288.4,1232.5,73,8.2,32.9,51.8,39.5,76.8,1702,532.5,295.2,932.6,233,3930.9,1702.9,360.5,115,479.2,207.9,1626,0,3310.5,0.2,0.4,168.5,543.7,22.6,14.2,5044.2,-1863.7
"TTL_C19",5672.3,226.6,570.4,2362.9,45.4,3170.3,989.9,362.6,622.7,29951.2,8931,144.7,1701.8,2426.1,2056.3,428.3,715.4,1004.3,1886.8,940.3,444.5,588.3,2324.3,259.8,5110.8,4876.6,21419.5,399.3,2714.1,461.8,105.5,223.6,185.2,173.4,55.9,358.4,230.8,785,625.2,2024.5,296.3,431.7,274.7,1749.3,0,27728.7,0.3,0.4,107.2,3651.9,78.5,64,4107.1,-13660
"TTL_C20",14324.2,109.1,648.6,528.1,17.8,2056.6,3305.9,235.4,2616.7,5054.7,20609.7,1642.5,10607.6,1293.7,2500.5,2099.8,511.2,1316,1415.7,1067.6,78.2,1757,314.3,746.6,5585.5,1534,225.3,3.5,8.8,33.7,8.2,253.5,271.4,185.2,22,112.3,211.7,419.2,226.4,507.4,270.2,1281.5,169,1445.3,0,18692.6,0.4,5.1,221.8,1930.1,23.6,20.3,9693.8,-22094.1
"TTL_C21",1269.9,7,30.7,4.6,0.6,103.4,91.9,4.2,14.9,52.2,92.7,588,37.8,20.1,84.2,33.3,25,10.3,83.2,44.6,3.4,16,65.1,9.5,44.1,84.8,41,2.3,6.9,11.7,2.4,2.6,5.1,67.2,5.5,19.9,33.9,34.3,5.1,449.2,94.6,1824,16.8,101.5,0,14758.6,0.3,1605.5,61.8,523.5,16.2,11.5,645.3,-4167.5
