"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1909.9,1.2,23.2,15,0.4,27729.3,180,1979.2,569.8,39.8,120.6,40,458.1,21.2,25.5,49.1,21,20.6,61.3,90.4,6.7,60.7,35.6,23.6,119.8,472.5,50.5,31.8,10.6,79.3,3.7,940.5,9.3,12.4,12.7,34.2,741.5,46.3,103.5,946.5,64.4,789.1,94.4,56.8,0,20713.9,0.3,36.3,3419.6,602.2,382.5,121.8,3670.5,-15576.6
"TTL_A03",0.9,26.9,0,0.1,0,185.7,0.2,0.1,0.9,0.6,1.9,1.1,0.2,0.2,0.5,0.2,0.2,1,1.8,1.6,0.1,1.8,0.5,0.1,1,4.7,0.2,1.4,0,0.7,0,50.7,0.1,0.1,0.2,0.1,0.1,0.5,0.3,1.6,0.3,26,1.5,0.1,0,326.7,0.1,1.2,7.3,7,24.1,4.3,80.9,-278.8
"TTL_B05_06",145.1,0.8,443.7,76.6,12.1,1200.8,180.1,106.9,1043.1,33491.4,2963.7,222.4,319.7,1138.2,2119.3,537.2,102.4,172.8,341.1,525.6,41.6,130,8483.6,97.9,171.3,1213.9,74.4,72.4,20.8,45.1,18.8,260.3,52.8,25.7,27.4,195,27.2,275.7,85.2,548.1,283.5,520.8,67.4,119.7,0,12753.5,0.3,5.3,211.6,607.2,15.8,0.6,386.7,-63629.5
"TTL_B07_08",332.3,1.8,4.4,1056.3,15.4,1260.6,10.3,16.2,171.8,125.1,1409.8,118.7,69.5,3966.2,534.1,149.9,78.3,120.1,127.5,175.9,10.3,146.7,113.5,118.2,2949.4,111.5,44,2.8,0.7,32.4,36.4,68.2,9.9,48.4,0.6,2.5,5.4,18.7,9.5,392.4,4.1,42.9,15.2,7.9,0,341.7,0.4,8.1,69.5,340.3,4.6,0.5,1222.2,-8542.8
"TTL_B09",3.1,0.1,62.1,30.1,10.5,9.7,0.3,0.9,7.7,166.7,39.7,1.7,2.7,31.2,24.7,20.2,0.6,0.9,5.9,2.2,0.3,0.8,147.3,4.1,145.9,4.4,9.4,0.7,0.1,13.4,0.1,0.7,0.2,0.2,0.5,1,16.6,3.6,3.5,2.3,0.6,1.5,1,0.9,0,9.8,0.1,0.4,4.1,0.5,1.6,0,426.5,-555.8
"TTL_C10T12",2912.4,0.2,6.2,15.3,0.7,25192.6,88.7,30.6,63.4,143.5,1378.7,222,110.1,41.1,89.9,86.5,89,97.7,173.1,185.2,28.3,64.1,37.9,13.3,206.8,565.6,13.9,99.1,28.6,13.6,3,12220.4,37.2,9.8,4.5,24.5,9.2,186.4,25.8,1139.7,327.8,5485.2,123,167,0,137747.7,1.8,408.7,211.8,2382.7,1524,776.4,22214.6,-28568.1
"TTL_C13T15",46.9,25.7,3.9,3.7,0.7,96,4636.3,25,57.5,40.4,107.2,76.3,491.8,23.9,47.9,143.2,103,110.2,225.4,806.6,73.8,744.6,30.9,16.7,399.4,321.1,16.4,4.8,5.3,20.4,40.6,140.5,20.3,9.3,22.6,28.2,7.2,37.4,34.4,119.4,16.1,361.5,84,33.6,0,33253.1,0.2,234.2,416.3,486.3,782.2,131.8,6334.1,-20632.1
"TTL_C16",105.7,0.8,16,14.3,1.3,347.4,51.6,5389.5,490.5,41.6,318.8,26.6,195.9,107.7,121,598.8,156.1,149.1,614.9,678.1,300,3609.3,198.4,122.6,5757.4,312.4,25.4,2.2,2.6,54.6,13.9,75.4,16.1,60.1,5.1,24,485,78.3,38.3,258.3,184.7,87.7,40,808.7,0,1985.3,0.3,14.2,3180.8,291.8,74.6,36.4,5700.9,-4981.8
"TTL_C17_18",102.9,5.3,23.5,106.3,1.5,4230.7,766.1,260,17708.6,219.5,1963.5,566.9,762.6,356,445.4,684.6,902,722.8,1306.5,1208.6,80.9,1085.4,222.3,170.4,687.6,6284.8,235.3,10.2,19.6,364.5,591.8,417.6,5170.3,931.9,118.6,985.2,99.2,2155.2,794.4,823.5,427,562.4,87,169,0,9461.6,3.9,85.2,1718.5,954.2,191.5,107.8,18300.6,-13101.5
"TTL_C19",1407.4,8.8,34.2,108.6,22.8,1521.5,304.9,367.8,413.9,4768.6,4555,273.6,1645.5,585.8,2565.5,663.3,420.4,463.2,798.1,1196.6,109.9,434,1596.2,522.7,2717.8,3727.1,3555.5,808.1,3307,2407.8,405.5,300.8,408,178,156.7,271.2,184.6,1250.1,683.6,1663.1,1180.7,1226.3,359.5,523.3,0,34393.9,4.9,150.1,654,871.7,599,340.1,14153.2,-22157.4
