"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4954,0.6,7,4,0.6,13698.5,25.2,247.4,47,0.2,55.5,444.6,42.7,1.4,1.4,6.3,3,1.4,3.6,4.3,1.3,19.7,153.6,8,56.9,192.6,11.2,0.7,6.7,5,2.9,45.1,4.6,4,7.2,35.4,26,23.5,30.1,24.2,11.4,63,32.9,9.6,0,13445.1,0.4,0.7,1561.2,218.5,200,130.8,1976.7,-7240.9
"TTL_A03",1.2,221.8,0.1,0,0,510.6,0.2,0.1,0.2,0,0.2,0.1,0.1,0,0.1,0.1,0.4,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.4,3.1,0.5,0.2,0.1,0.6,0.1,157.6,0.3,0.1,0.2,0.5,6.4,0.3,0.3,0.2,0.5,0.5,0.3,0.2,0,238.8,0,0,3.1,11.1,13.4,32.7,368.8,-201.9
"TTL_B05_06",94.8,0.1,892.5,69.3,10.2,22.7,0.4,0.2,6.7,12934.4,758.5,7.7,1.7,69.8,1477.2,0.7,1,4.1,2,1.5,2,17.5,12094.7,0.7,13.1,16,19.5,3.4,3.7,14.6,5.6,0.8,2.5,6.7,1.7,12.5,59.2,253.7,15.3,22.7,48.3,40,69,196.8,0,639.7,0,0.1,20.6,282.6,3.8,0.8,10282.4,-6302.2
"TTL_B07_08",10.6,0,46.6,492,5,9.3,2.7,1.1,6.3,325.6,216.7,2.2,11.1,961,889.6,196.4,3.4,3.4,2.4,8,1.7,55.2,217.4,2.2,2508.7,18.3,6.9,0.6,1,4.9,2,2.4,2.3,1.4,1.6,6.5,10.2,41,76,9.4,5.8,4.5,2.5,30.6,0,108.2,0.1,0.4,20.7,32.2,2.4,2.4,2214.4,-2921.1
"TTL_B09",4.8,0.2,3351.1,306.4,724.7,37.4,7.1,3,18.4,1.4,16.1,3.4,10.3,13.4,12.1,12.8,10.2,6.2,9.6,14.1,4.2,10.4,4.3,12.2,391.7,174,75.4,1.6,2.8,25.1,23.8,8.5,14.2,5,12,57.9,11.1,79.8,32.8,22.1,18.5,24,8.6,7.8,0,299.3,1.6,1.1,92.8,6.6,0.8,18.9,491.6,-294.7
"TTL_C10T12",3117.1,107.6,30.1,13.2,22.8,16506.3,379.7,23.9,279.4,11.3,399.9,253.2,113.3,51.6,64.3,40.2,732.3,393,789.9,169.1,40.5,83.7,49.8,36.5,90.1,1345.1,1103.4,92.2,32.2,731,107.3,13158.2,486.9,64.5,271,465.8,127.4,107.5,388.3,213.6,1048.3,1264.6,765.5,361.3,0,57888.7,0.6,5.7,150.5,674.7,836.4,637.1,8213.7,-18173.9
"TTL_C13T15",9.3,10.6,5.1,2.9,12.5,45,5406.9,4.6,122.8,1.6,37.4,8.2,264.4,33.2,9.3,20,34.5,13.2,23.8,242.5,29.9,784.7,8.6,9.5,466.1,921.7,34.7,1.7,9.5,6.4,15.8,36.8,24.2,6.5,8.3,142,35.3,123.4,14.3,273.6,160.9,190.1,46.1,158.7,0,24677.3,0.2,4.1,313.7,263.7,564,636.5,3477.5,-12140.3
"TTL_C16",3.1,0.2,10,6.1,2,36.1,7.1,2470.3,388.7,0.3,19.3,3.4,27.7,37.3,9.2,120.8,10,33.4,19.3,137.8,42.5,2019.2,1.9,6.7,3219.5,106.6,11.2,0.5,2,4.1,2.9,4.7,10.9,3,4.3,110.1,31.2,17.5,114.8,19.6,99.7,14.9,15.3,319.4,0,728,0.2,0.6,57.3,59.1,36.2,26.4,489.7,-3293
"TTL_C17_18",319.2,1.4,14.5,7,2.9,2275.8,295.8,104.3,6592.4,1.8,398.4,242.2,435.4,250.7,37.4,180.7,311.3,179.3,161.6,209.7,50.3,355.1,115.4,169.3,415.1,2979,64,6.7,11,204,94.9,109.3,4836.5,181.9,192.9,3589.2,305.6,1078.6,621.6,1195.9,1386,1078.8,370.6,280.9,0,4133.4,0.2,3.7,214.6,229.1,91.3,75.6,2674,-7516.6
"TTL_C19",103.7,11.4,62.9,43.8,12.5,129.1,30.6,16.3,63.6,117.3,700.9,7.9,60,90.2,41.3,66.2,26.4,27.9,53.4,32.5,12.3,239,16,167.4,454.8,1324.9,1090.7,53.4,2433.4,41.6,309.4,180.5,18.8,31.8,28.2,279.9,35,118.3,165.8,295,188.4,153.6,26.1,71.5,0,7269.8,0.1,0.5,19.6,91.4,241.8,56.7,2222,-2700.6
"TTL_C20",1538.4,1.1,23.8,166.5,36.4,609.7,895.5,86.8,1792.6,104.3,10565.1,556.1,4928,886.6,303.8,824.4,850.6,582.6,193.1,1530.6,294.6,727.2,145.4,214.8,1451.5,568.3,42.8,2.1,30.1,13.5,8.4,64.8,364.1,10.2,24.4,147.5,62.9,1058,224.8,184.1,324.4,395.6,112,401,0,9032.2,2.2,75.4,473.8,331.5,71.3,201.8,16350,-13203.1
"TTL_C21",59.9,0.4,2.5,3.1,1.4,163.7,28.7,2.9,36.4,2.8,172.7,1493.8,71.8,15.5,12.9,19.9,28.1,13.5,22.1,31.8,9.2,25.9,30.2,17.9,60.4,93.9,20.5,0.8,5.3,12.2,4.1,21,27.4,8.9,32.3,84.6,19.8,548.8,90.7,131.7,102.1,1292.5,22.3,125.6,0,8598.5,7.5,3527.5,614.5,114.2,72.5,38.4,5037.5,-3561.7
"TTL_C22",154,32.2,26.9,20.3,3.1,1875.7,124.7,85.3,459.2,9.8,891,241,2551.7,89.3,39.6,248.5,309.9,489.4,973.4,2366.2,155.5,1052,9.5,100.6,5575.5,1486.8,1088.9,1.3,5.7,62.8,2.8,34.9,33.9,47.4,114,257.4,13.7,67.8,107.3,112.3,109.9,155.1,105.8,65.8,0,3187.4,0.3,6.9,976.7,159.7,6.1,13.9,5609.5,-5456
"TTL_C23",7,0.3,5.1,237,1.5,477,16.5,70.2,14.3,0.9,106.2,39.9,277.3,1775.5,160.3,98.2,63.3,129.8,33.8,388,36.1,39.5,4,85,8717.4,535.5,83.5,0.6,5,5.7,1.9,71.6,7.6,3.2,3.2,20.2,239.1,13.7,13.2,104.1,297.3,40.2,99.8,151.3,0,2382.9,0.2,1.6,267.9,97.5,4.1,4.5,2527.5,-2393.1
"TTL_C24",7,0.5,78.5,3.8,21.2,68.2,10.6,7.6,85.2,3.1,97.4,94.4,80.5,136.1,6278,6341.9,848.1,1696.3,3214.5,3247.5,837.6,1729.6,59.2,179.3,1109.8,144.2,17.8,1.4,14.9,3.5,2.4,7.6,12.7,7,3.8,38.6,39.4,85.8,14,26.3,10,14.5,17.2,10.6,0,400,0.3,1.8,298.7,135.8,1.3,14.5,7392.8,-9025.5
"TTL_C25",235,10.7,452.4,29.8,194.1,1254.8,96,135.1,139.9,18.7,308.7,136.7,675,249.8,638.9,3649.7,615.1,1105.7,4359.3,2959.7,2387.8,920.4,134.5,286.9,4328.8,447.9,98.2,7.9,91.4,11.7,4.6,19.5,20.3,32.7,11.4,93.9,129.5,116.4,138.3,677.7,90.3,92.6,30.7,31,0,3998.5,1.2,2.5,7142.5,205.5,7.7,8,6308.3,-5765.1
"TTL_C26",52.2,8,79.6,19.5,33.2,103.6,26.7,11.6,73.8,9.3,86,22.1,75.6,33.2,73.4,116.2,8714,799,632,483.5,502.6,349.6,145.4,81.2,792,561.6,163.7,10.8,118.1,57.2,40.6,48.4,1278.5,949,446.8,176.5,48.4,490.6,220.8,3198.8,594.7,2150.8,83.2,429.7,0,8868,4.2,6.1,14502,309.6,92.2,28.4,18047.9,-27596.9
"TTL_C27",8.7,1.7,35,8.4,16.4,49.4,12.1,4.4,21.6,4.1,27.3,9.1,32.6,23.2,20.7,124.8,1270.7,1728.5,898.9,545.8,245.9,593.2,104.7,75.5,2734.4,330.4,209,4.9,62,9,4.1,18.5,91.6,71.2,89.7,95.6,16.3,270,125.6,197,83.2,99.4,43.7,34.7,0,7134.6,0.6,2.2,3722.2,127.7,41.6,30.6,5099.3,-6630.7
"TTL_C28",225.5,7.2,407.3,72.6,267.2,508.8,99.8,46.1,489.4,25.8,170.7,193,184.2,162.2,306.5,458.3,277.4,429.4,3191,2002.6,501.4,945.8,423.2,125.1,1383.4,873.1,239.4,24.5,292.5,149.7,35.5,62.5,50.3,137.5,30.3,152.3,18.7,357.8,523.1,173.7,30.1,154.5,96,86.3,0,2676.9,1.2,6.8,21248.8,289.6,7.4,29.9,18512.9,-18948.8
"TTL_C29",15.9,0.7,24.4,32.5,32.6,62.3,17.1,8.3,25.6,2.5,21.8,6.5,42.3,46.9,61.4,64.1,61,41.1,853.2,7060.3,70.5,203.3,26.6,47.5,177.2,5846.9,737.5,4.9,25.3,103.3,100.4,7.3,19,35.8,60.5,241.1,28.3,120.8,558.2,290.8,142.6,123.9,112,21.9,0,25006.9,2,1,12185.8,344.3,61,79.6,15121.7,-24706.8
"TTL_C30",3.2,3,129.7,8.1,26.4,30.5,7,2.5,13,4.9,18.4,6.8,17.3,15.3,26.9,87.1,58.7,19.9,53,137.8,3569.3,631.2,92.1,11.3,44.2,75.5,93,151.9,361.5,7.4,3.4,13.9,7.9,28.1,6.9,66.5,28,45.3,23.9,1316.2,7.5,98.4,26.8,22.3,0,2265.1,2.6,0.2,10256.5,22.9,0.8,6,12679.4,-10147.1
"TTL_C31T33",59.9,39.3,686.2,139.3,254.3,476.3,141.8,108.6,214.5,90.9,350.5,132,271.8,254.6,97.7,478.5,323.6,282.5,597.9,513.7,886.8,1700.6,1675.5,169.4,734.8,1015.1,1069.8,138,1561,66.7,22.8,222.5,272.7,476.2,109.8,634,48.9,321.2,308.9,437.3,350.6,1894,354,221.3,0,14638.5,1.2,43,3879.8,32.5,447.5,205.2,5741.3,-6694.5
"TTL_D",202.6,51.4,153.3,204.9,34.5,1016.4,292,94.4,723.7,119.7,1172.7,135.3,488.2,675,985.6,580.4,367.6,189.9,330.4,404.5,174.1,443.9,14928.5,852.8,1904.7,2407,340.1,5.6,30,51.3,61.3,1019.4,164.3,390.2,196.9,756,1705,832.1,580.7,890.6,844.1,762.3,364.3,271.6,0,17596.7,0.4,0.3,259.7,1.2,7.1,7.3,98.1,-797.1
"TTL_E",88.8,5.9,38.9,29.9,15.3,774.5,194.2,56.2,633.6,43.8,830.1,77.3,168.6,230.4,2176,182.5,150.4,49.7,135.9,115.6,49.4,191.7,226.9,2730.8,720.7,1577.6,205.5,12.1,11.9,59.4,26,543.4,94.9,60.5,80.2,388.8,201.6,343.4,338.1,1802.9,538.9,828.9,397.4,140.5,0,7329.1,0.8,3973.2,333,2.6,4.4,8.5,83.8,-231
