"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",684.3,1.8,0,0,0,973.9,58.4,101.9,6.6,0.1,0.3,0.1,1.5,0.2,0,0.1,0,0.1,0,0,0,1.1,3.4,1.2,0.5,241.7,0.4,0.1,0,0.5,0,17.7,0,0,0,0.1,2.9,0.3,0.6,1.5,0.8,2.7,0.4,8.2,0,764.8,15.2,0.9,27.5,66.2,2.8,18.6,65.5,-135.4
"TTL_A03",3,6.1,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.6,0,0,0,0,0,4.1,0.2,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0,42.7,6.6,0,0,2.2,0.2,1.1,13.6,-0.9
"TTL_B05_06",0.1,0.1,0.1,2.3,0,11.8,0.1,0,0,422.5,6.5,0,0,0,1.4,0,0,0,0.1,0,0,0,70.5,0.2,2.5,0.3,0,0.9,0,3.9,0,0,0,0,0,0.1,0.1,2.5,0.1,0.4,0,0,0,0,0,83.7,1,0,0.4,9.6,0,0,2.1,-582.4
"TTL_B07_08",1.5,0,0.1,4.1,0,4.8,0.1,0,0,0.1,4.9,0,0,14.4,0.6,0,0,0,0,0,0,0,0.1,0.5,26.7,2.9,0,0.2,0,0.1,0,0.3,0,0,0,0,0.6,4.4,0.5,0.1,0,0.1,0,0.4,0,11,0,0,0.1,0.9,0,0,6.1,-27.6
"TTL_B09",0,0,0,0,0,0.9,0,0,0,37,2.3,0,0,0,0.1,0,0,0,0,0,0,0,3.4,0,1.8,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,-21.4
"TTL_C10T12",217.9,0.5,0,0,0,427.1,1.5,0,1.8,0.1,1.8,0.4,0.2,0.2,0.1,0.1,0,0.1,0.1,0,0,0.1,0.5,0.1,5.8,27.4,0.1,1,0.2,5.5,0,204.2,0.3,0.1,0,2,1.7,5,3,88.9,8.8,18.5,11.1,5.8,0,2107.7,4.5,0,0.2,63.4,11.9,63.7,402.5,-285.7
"TTL_C13T15",6.4,0,0,0,0,0.9,177.7,0,0.6,0.1,0.1,0.1,0.3,1.1,0.1,0.2,0.1,0.2,0.3,0.1,0.1,3.7,0,1.3,1.7,12.4,0.8,0.9,0.3,8.6,0.6,5.8,0.4,1.3,0.2,14.3,0.6,1.1,2.4,154.6,0.9,11.6,6.2,2.2,0,541.6,15.3,0.1,0.3,32.8,9.9,37.8,173.5,-188.9
"TTL_C16",4.2,0,0,0,0,1.6,4.7,78.7,0.9,0.1,2,0.1,0.8,3.1,0.2,0.3,0,2.9,0.7,0.1,2.2,79,1.3,0.1,102.3,19.8,0,0.1,0,5,0,1.4,0,0,0,0.1,25.3,24,4.7,0.5,0.9,0.3,0.2,8.2,0,12.4,6.1,0.1,0.2,8.6,0.6,2.6,68.4,-87.1
"TTL_C17_18",16.4,0.1,0,0.1,0,52.3,6.6,0.4,150.5,2.6,5.2,0.6,1.1,4.5,0.2,0.3,0.1,0.3,1.3,0,0,2.6,2.8,2.1,3.6,52.9,0.8,0.9,0,4.5,0.9,30.4,71.5,4.4,1,26.7,0.7,1.3,1.3,3.6,3.2,6.2,11.7,41.5,0,191.7,4.9,0.1,0.4,11.5,1.5,6.5,28.9,-132.8
"TTL_C19",39.4,1.3,0,0.1,0,0.3,0.3,0,0.4,21,7.8,0.5,0.7,0.2,0.2,0.1,0.1,1.4,0.4,0,0.1,0.7,118.3,5.3,68.3,54.9,51.4,98.2,15.3,21,1.2,16.9,0.2,0.7,0.4,5.1,10.7,4.4,3.4,82.2,1.5,5.3,3.2,4.3,0,362.8,4,0.1,0.3,25.4,3.3,15.6,198.7,-47.2
"TTL_C20",146.7,0,0,0.8,0,7.9,7.4,5.3,37.4,18.5,165.7,11.2,97.6,15.8,0.9,4.6,0.8,18.3,3.3,0.1,6.5,18.4,0.5,3.5,52.3,6,0.9,8.6,0,3.9,0,8.4,14,0.1,0,4.9,0.5,7.4,2.8,4.2,3.4,34.1,1.1,3,0,120.2,3.9,0,0.1,18.1,0.9,2.7,73.7,-314.7
"TTL_C21",0.1,0,0,0.5,0,5.1,4.8,0,0,0,6,448.6,0.5,0,0.6,0,0,0,0,0,4.1,0,0,0,0.6,39.7,0,0.4,0,0.1,0,5.5,0,0,0,0,1,1.1,0,3.7,0.2,80.9,0,0.4,0,196.7,1.5,253.3,0,20.1,1.1,3.7,24.6,-108.1
"TTL_C22",32,2.8,0,0.5,0,85.9,4.3,0.7,15.8,7.2,24.5,8.7,39.3,2,1.9,3.8,1.4,2.2,2.2,0.1,0.6,6.4,1,2.5,27.1,149.2,3.7,0.4,0,4.8,0,7,0.4,0.1,0.1,8.2,1,3.7,1.1,7.1,0.4,4.6,3,2,0,12.9,0.1,0.1,1.4,11.2,0.1,0,12.1,-184.1
"TTL_C23",6.2,3.4,0,0.1,0,50.4,11.8,1.6,0.2,0.1,2.2,2.2,4.1,94,2.4,2.2,0.1,0.7,0.9,0.1,0.3,1.8,1,8.8,266.7,40.9,0.2,0.1,0,0.1,0,9.1,0.1,0,0,0.3,1.5,43.4,2.8,0.5,0.3,1.7,0.6,17.4,0,20.8,0.1,0.1,0.5,14.5,0.1,0,53.6,-112.8
"TTL_C24",0.2,0,0,0,0,5.7,0,0.1,0.4,0,0.5,0.1,0.5,7.5,159,92.1,0.1,68.9,77.4,11.7,34.9,7.4,0.9,9.6,113.2,3.5,0,2,0,0.8,0,0.6,3.6,0,0,0,0.6,1.9,0.1,0.1,0.2,0.2,0.1,0.2,0,0.9,0,0,0.1,12.4,0,0,50.6,-306.6
"TTL_C25",9.7,0,0.1,0,0,26.3,0.5,0.8,1.1,6.5,2.1,0.8,4.3,6.2,0.5,12.6,0.4,10.9,13.1,0.2,38.1,19.1,2.7,36.8,160.4,111.5,0.7,8.9,0.1,22.3,0,6.6,24.9,0.4,3.9,9.3,2.4,41.8,20.8,25.5,11.9,9.2,3.9,11.7,0,31.3,8.7,0.2,119.8,25.9,0.2,0,34.2,-231.7
"TTL_C26",2.8,0,0,0,0,0.8,0.5,0,0.4,0.4,0.3,0.2,0.3,2.1,0.1,0.3,5.8,3.9,0.7,0.2,1,11.9,0.6,1.8,6.4,15.6,0.7,2.6,0.1,1,0.4,1.4,2.1,10.1,6,3.9,0.2,2.4,1,161.3,8.3,8.1,1.1,1.6,0,166.8,10.5,20.1,117.8,11.4,1.2,2,31.7,-393.6
"TTL_C27",0.6,0,0,0,0,0.6,0.3,0,0.1,0.2,0.1,0.1,0.1,0.1,0.7,0.2,1,28,7.2,0.1,3.4,10.3,5.8,0.4,31.3,8.3,0.8,90.2,0,3.3,0,3,0.8,0.8,2.8,1.2,0.4,3.8,11.3,4.9,1.1,1.1,0.7,0.3,0,209.9,4.5,0.4,102.1,8.1,0.7,3.1,65.5,-159
