"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",5.9,1.1,0,0,0,71,0.1,0.9,0,0,0,0.1,0,0,0,0.1,0.5,0,0,0,0,0.8,0.1,0.1,0.8,1.3,0.2,0.1,0.2,2.2,0.1,25.1,0,0.1,0.3,6.7,0.3,0.5,2.9,0.5,0.5,0.2,2,0.2,0,109.1,0,15.7,2.8,3.7,1.9,3.3,5.6,-70.3
"TTL_A03",0.1,14.9,0,0,0,0.1,0,0.3,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0.9,0,0,0.4,0.4,0,0.1,0,0.1,0,11,0,0,0.1,9.1,0.1,0.4,0.1,0.1,0.1,0.1,0.2,0,0,10.2,0,1.7,25.2,0.9,0.1,0.5,34.8,-15.3
"TTL_B05_06",0.3,0.2,0.1,0.1,0,0.3,0,0,0,0,0.1,0.1,0,0.4,0,0,0.3,0,0,0,0,0.1,18.4,0.1,1,1,1,0.8,1.6,1,0.2,0.3,0,0,0.1,5,0.1,0.7,0.3,0.1,0,0.2,1,0,0,5,0,0,1.2,0.7,0.1,0,36.4,-31.9
"TTL_B07_08",0.1,0,0.1,1.4,1,0.2,0,0,0,0,0,0,0,23.3,0,0.2,1.5,0,0,0,0.1,0.1,0.1,0.3,32,0.4,1.3,0.2,0.1,0.3,0,0.3,0,0,0,1.2,0.6,0.6,0.1,0.3,0.2,0.2,0.3,0.1,0,1,0,0.3,4,1.1,0,0,0.3,-9.2
"TTL_B09",0.3,0.2,6.5,3.6,3.5,0.1,0,0,0.2,0.1,0.2,0.1,0.1,3.1,0.2,0.4,0.1,0,0,0,0,0.1,27.9,0.5,18.5,0.3,0.4,0.1,0,1.5,0,0.2,0,0,0.1,0.9,0.3,0.4,0.2,0.5,0.1,0.1,1.2,0,0,0,0,0,0.2,0,0,0,9.7,-18.8
"TTL_C10T12",22.4,13.5,1.9,1,0,73.7,0.3,0,0.2,0,0.9,1.6,0.5,1.2,0,0.1,0.6,0,0,0,0,0.3,0.1,0,1.1,1.6,0.5,3.5,0.8,0.6,0,158,0.3,0,0.1,6.3,0.2,0.7,0.4,0.7,0.1,0.4,1.3,0.5,0,374.2,0,0.3,1.1,12.3,7,12,77.3,-308.6
"TTL_C13T15",0.1,0.2,0,0,0,0.4,2.5,0.5,0.4,0,0.1,0.8,0.5,0.1,0,0.1,0.4,0.1,0.1,0,0,1,0.9,0.1,1.8,0.7,0.2,0.3,0.2,0.2,0.1,1.5,0.1,0,0.1,1.7,0.2,0.5,0.5,0.8,0.7,0.4,0.7,0.9,0,110.1,0,0,0.5,4.6,3.6,4.6,11.5,-75.4
"TTL_C16",0.3,0,0.1,0.2,0,0.4,0,3.8,0.4,0.1,0,0.1,0.1,0.1,0,0.1,0.6,0.1,0.2,0.1,0.2,11.3,0.1,0.2,4.6,1.6,0.2,1,0.1,1.2,0,1,0.1,0,0.2,1.6,1.5,0.5,0.4,1,0.3,0.5,0.9,0.2,0,6,0,0.2,1.7,0.2,0.4,0.4,2.2,-24.7
"TTL_C17_18",0.3,0.1,0,0.1,0,2.5,0.3,0.1,31.9,0,0.2,1.7,0.5,0.1,0,0.2,1.7,0.2,0.1,0.1,1.1,3,0.7,0.2,1.5,6.5,0.7,0.6,0.6,1,1.9,3.8,2.8,0.7,3.1,24,0.6,14.5,1.5,1.6,1.9,0.8,5.8,0.2,0,31.5,0,1.1,2.2,2.8,0.9,2,114.2,-77.4
"TTL_C19",2.9,1.6,0.2,0.5,0.1,2.2,0.6,0,0.7,0,0.7,3.2,1.3,1.8,0,0.6,5.2,0.2,0,0,0.1,1,134.8,1,11,10.4,13.8,5.6,21.1,12.7,2.5,2.5,0.1,0.1,0.4,5,0.4,2.5,1.9,1.1,0.2,1.3,2.8,1.2,0,68,0,0.1,1.1,5.9,2.6,0,0,-332.4
"TTL_C20",2,0.1,0.3,0.4,0.1,6.4,6.5,0.1,6.5,0.2,6.3,40.4,18,1.7,0,1.9,16.6,0.4,0.1,0.1,0.3,6.6,0.7,0.7,11.9,6.4,0.4,0.4,0.4,1,0.3,4.8,0.4,0.2,0.6,7.7,1.6,2.7,1.3,1.7,0.9,2.9,5.4,14.5,0,63.6,0,0.7,8.3,3.2,0.9,0.3,10.3,-222.3
"TTL_C21",0.2,0.1,0,0.2,0,2,0.4,0,0.5,0,0.4,35.6,1.1,0.1,0,0.2,1.2,0.1,0,0,0.1,0.6,0.1,0.2,1,0.9,0.1,0.1,0.1,0.2,0.2,0.6,0,0.1,0.2,12,0.2,1.6,8,6.1,0.2,40.9,1.7,0.9,0,81.7,0,23,13.2,6.9,0.7,1.5,178.3,-136.7
"TTL_C22",0.4,0.5,0.1,0.2,0.1,8.8,0.4,1.5,2.3,0,1.1,6.4,12,0.3,0,2.2,1.9,3.8,1.3,0.3,0.4,14.7,0.2,0.3,23.5,14.6,1.4,0.9,1.5,1,0.6,1.4,0.2,0.1,1,2.6,0.3,1.1,0.6,0.5,0.1,0.3,0.8,0.4,0,22.4,0,0.1,3.2,3.4,0.1,0,76,-88.9
"TTL_C23",0.2,0.1,0.2,0.4,0,1.5,0.1,0,0.2,0,0.1,0.5,0.6,21.5,0,1.2,44.7,0.1,0.1,0,3.2,0.6,1.7,5,71.8,1.2,0.4,0.1,0.9,0.7,0.1,1.2,0.1,0,0.2,3.2,6.7,5.9,0.3,0.6,0.3,0.4,1.3,0.9,0,10.1,0,0.6,10.2,1.4,0.1,0.2,5.8,-73.3
"TTL_C24",0,0,0,0,0.1,1.7,0,0,0.2,0,0.1,3,0.2,2.2,0.1,30.4,49.7,2.8,2.4,0.5,0,1.4,3.7,1.1,5.9,0.3,0,0,0,0.3,0,0,0,0,0.1,0.4,0,0.2,0,0,0,0.1,0.2,0,0,0.5,0,0,2.7,0.8,0,0,0.3,-107.3
"TTL_C25",0.7,0.3,0.5,0.6,0.1,5.8,0.2,0.2,0.8,0,0.3,1,1.5,2.2,0,5.3,46.6,1,2.6,0.1,0.3,8.1,0.7,0.7,42.2,2,0.6,0.4,6.9,0.7,0.3,0.8,0.1,0.2,0.8,6.2,0.7,1.4,0.8,1.2,0.2,0.4,2.8,0.2,0,13.7,0,0.4,16.8,1.7,0.1,0.1,21.5,-88.9
"TTL_C26",0.2,0.1,0.2,0.3,0.1,0.5,0.1,0,1,0,0.2,0.4,0.3,0.1,0,0.3,389.4,5.3,3,0,3,1,6,0.3,9.9,1.6,1.3,0.2,24.8,0.5,0.6,0.7,0.2,31.2,61.8,19.9,0.1,7.8,1.7,1.5,0.3,0.8,7.2,2,0,97.2,0,0.2,57,33.6,0.8,1.1,1051.5,-640.4
