"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",376.6,1.8,2.5,0.7,0.3,1920.8,21.3,533.5,288.6,6.4,9,0.6,3.7,4.5,4.8,5.5,4,2.7,7.2,1.3,3.9,15.7,15,0.9,79.4,258.4,4.6,3.1,1.5,5.3,0.3,47.6,23,9.2,12.3,8.4,8.7,39.9,23.8,43.8,7.9,32.1,7.6,5.4,0,1441,0,0.3,29.8,193.6,23,18.4,40.5,-618.8
"TTL_A03",3.2,133.2,0.9,0.1,0,1269.4,0.5,0.7,0.3,0,0.4,0.2,0.2,0.3,0.2,0.4,0.4,0.2,0.4,0.1,0.3,1,1.2,0.1,0.4,6.5,0.2,2.5,0.2,0.1,0.1,70,2.5,0.3,1,1.1,0.1,1.4,0.7,1.8,1.5,27.2,0.7,0,0,126.2,0,0,0.4,61,1.7,2.1,1050.7,-101.5
"TTL_B05_06",5.3,0,11.4,0.2,2.2,1.5,0.1,0.1,0.2,608,8.9,0.3,0,25.6,52.1,0.1,0.1,0,0.3,0,7.4,0.1,10.9,0.2,0.3,1.5,3.3,3.2,0.1,0.4,0.5,0.1,0.2,0.1,0.1,0.2,1.1,0.3,0.2,0.3,0.1,0.1,0.6,0,0,1.5,0,0.1,595,68,0.2,0,18366.2,-192.8
"TTL_B07_08",2.5,1.1,8,12.4,3.8,10.4,0.2,0.9,6.8,0.1,15.4,0.6,0.4,50.1,141.5,26.5,0.6,0.2,0.2,0.1,22.5,0.5,0,6.5,40.8,1.2,8.5,2,0,0.4,1.6,0.1,1.8,0,0.1,0.2,10.8,0.4,0.4,5.3,0.1,1.1,4.7,0,0,10,0,0.1,198.4,10.4,0.2,0,202.4,-276.3
"TTL_B09",0.1,7.6,476.2,5,18,1.2,0,0.1,2,449.3,1.2,0,0.1,8.4,1.4,0.2,0,0,0.2,0,0,0.1,3.5,0.3,23.4,0.3,0.1,0.1,0,1.1,0,0.2,0,0,0,0,1.5,0.2,0.2,1.3,0.1,0.2,0.1,0,0,0.2,0,0,0.1,0,0,0,11.3,-37.7
"TTL_C10T12",600.9,438.5,1,0.3,1.1,3445.4,22.2,1,1.3,1.3,39.7,1.9,0.9,1.7,1.8,1,0.9,0.9,1.5,0.3,0.8,5,2,0.1,1.5,47.7,0.4,17.4,0.2,0.4,0,943.5,5.1,1.4,2.7,1.4,1.2,8.2,3,62.5,11.6,202.7,1.2,0.5,0,6670.8,0,0.2,2.3,448.2,90.7,73.6,1620,-1209
"TTL_C13T15",2,10,17.2,1.2,0.9,7.6,103.3,1.5,4.4,0.9,2.1,0,9.2,1.9,4.4,2.8,4.3,3.3,3.7,1.3,8.1,46.4,7.3,8.2,37.8,52.2,3.9,7.1,0.8,6.2,0,15.5,16.4,2.4,1.2,1,15,25.9,10.3,17.5,4.3,71,37.4,22.9,0,1140.3,0,0.1,39.8,51.4,57.6,11.7,44.2,-1061.8
"TTL_C16",1.7,3.1,0.4,0.2,1.4,11.3,0.9,405.2,22.6,1.4,5.6,0,0.7,3.6,2.3,7,0.5,1,6,1.7,22.1,150.1,3.3,3.2,1241.2,80.6,2,0.7,0.2,2.3,0.1,1.7,1.5,0.9,0.3,2.5,416.2,6,2.2,3.7,10.1,10.3,24.5,4.5,0,92.1,0,0.1,138.8,88.2,4.3,2.9,182,-594.3
"TTL_C17_18",17.4,81.8,6.8,4.4,5.9,244.8,8.3,27.2,1441.1,122.9,8.7,5.8,21.5,47.6,26.1,11.3,5.3,10.6,8.4,1.1,6.9,19.7,9.5,5.6,61.5,466.1,24.9,4.3,2.6,16.3,25.4,46.2,770.1,3.2,2.8,14.4,33,184.1,28.8,157.2,33.5,87.8,57.1,51.3,0,412.4,0,0.3,3.7,266.7,12.9,11,1032.1,-788.2
"TTL_C19",29.8,27.3,13.1,5.7,12.2,15.2,1.5,3.8,12.1,637.3,53.6,1.1,2.7,15.3,33.8,4.1,0.4,14.6,3.3,1.1,5.2,7.6,9.5,7.8,45.5,91.1,177.2,295.6,91.2,37,2.9,13.4,3.1,11.2,1.4,11.5,11.6,19.3,6.5,24.2,8.2,25.8,2.2,3.7,0,730.6,0,0.3,2.5,82.3,24.6,22.4,1406.5,-584.3
"TTL_C20",128.2,0.3,7.2,19.5,18.6,98.9,40.5,56.4,179.9,53.1,607.4,0.1,250.2,35.7,77.9,63.5,6.6,81.8,34.9,17.6,41.2,61.3,2.7,5.5,226.3,20,20.5,16.8,1.1,2.9,0.1,40.3,32.4,1.2,0.4,3.3,73.3,83.5,39.2,4.8,32.9,115.3,11.6,66.7,0,599.1,0,0.3,46.4,162.3,7.8,4.4,1186.8,-1513.9
"TTL_C21",10.4,16.8,1.6,4.2,0.4,22.2,9.1,0,0.1,28,7.9,11.5,0.1,0,17.2,0.1,0,0.1,0.1,0,9,0.1,0,1.2,0.3,0.4,0,0,0,0,0,9,0.1,0,0.1,0.1,0.1,3.8,0.8,4.1,1.4,148.3,0,0,0,204.5,0,148.6,0.9,17.3,8.7,2,81.7,-380.4
"TTL_C22",19.8,34.6,12.7,3,10.8,115.7,6.3,13.7,19.7,12.6,9.7,2,52.2,10,11.1,21.1,27,24.9,34.1,17.9,12.4,70.7,11.9,22.4,252.7,93.6,91.8,3,1.3,11,0.1,13,9.7,5.8,1.7,10.2,71.3,35.8,25.7,17.8,26.5,31.3,4.2,9.6,0,274,0,12.1,27.2,58.3,0.7,0,139,-756.8
"TTL_C23",5,3.4,15.8,4.6,10.8,13.2,0.7,37,2.5,1.8,8.3,0,12.4,128,56.2,38.6,12.3,22.2,11.9,1.3,18.5,11.7,3,3.1,711.1,38.2,1.2,0.5,0.4,9.5,0.1,29.4,3.7,1.3,1.6,0.6,118.5,12.4,4,32.8,15.3,23.7,2.6,0.6,0,170.8,0,0.2,46.2,52.2,0.4,0,139.1,-359.8
"TTL_C24",0,1.1,1.6,0,8.1,4.7,7.9,15.3,5.3,0.4,19.6,0,5,11.7,2256.2,424.5,26.3,305.4,277.4,115.7,262.4,182.4,0,105.1,26.8,69.4,0,0,0,54.3,0,0,1.5,0,0.1,0,0.1,0.3,3.5,4.8,0.9,22.6,1.5,0,0,15.9,0,0,251,352.7,0.1,0,3220.3,-2006.6
"TTL_C25",11.5,19.1,45.9,7.9,19.6,48.1,9.4,34.4,7.5,5.6,14.6,0.1,8.9,13,35.3,153.5,19.4,45.4,149.9,29.3,359.8,273.8,20.2,27.4,552.3,165.5,14.2,33.9,2.6,51.6,0.4,19.6,10.5,7.5,2.9,6.5,29,76,23.2,33.5,7.4,29.4,8.6,32.2,0,317.7,0,0.4,215.1,106.6,0.8,0,277,-956.9
