"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",567.1,6.3,4.5,2.4,3.8,948.8,67.1,140.5,14.5,4.6,3.2,1.9,2.2,3.4,0.8,4.6,3.7,2.1,1.9,0.4,5.4,2.8,11,2.7,30.6,298.5,15.1,0.6,2.5,5.9,0.9,26.5,6.6,8.5,3.2,10.8,6.5,18,14.7,13.3,3.2,6.2,6.1,21.9,0,1389.8,13.2,75.6,142.8,79,6.7,54.8,236.1,-421.7
"TTL_A03",5.1,23.4,0,0,0,19.9,0.4,0,0,0.2,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0.1,0.1,0,0.3,4.8,1.2,0.1,0.2,0.1,0,4.6,0.1,0.1,0,0,0,0.1,0,0.1,0.1,0.2,0.2,0.1,0,90.8,7.3,0.4,1,5,0.4,4.6,36.9,-7.2
"TTL_B05_06",0.3,0.2,12.6,9.9,10.7,15.2,0.1,0,0,730.7,4.5,0.1,0.1,0.1,1.4,0.1,0,0.1,0.6,0,0.4,0.2,179.5,0.3,6.3,0.7,0.2,0.2,0,1.3,0,0.4,0.1,0.1,0,0.1,1.5,1.4,0.2,0.3,0.1,0.2,0,0.1,0,119.5,4,0,5.8,26.1,0.3,0,34.4,-734.6
"TTL_B07_08",4.9,0.2,1.9,116.1,0.3,25.1,0.2,0.3,1.1,0.3,10,0.7,0.4,86.9,3.9,1.1,0.1,0.5,0.2,0.1,0.3,0.4,0.1,1.4,233.7,16,0.1,0,0,0.4,0,2.2,0,0,0,0,9.1,37.2,2.8,0.3,0.1,0.7,0.3,3.3,0,63.1,0,0,0.4,20.2,0.1,0,44.9,-66.4
"TTL_B09",0,0.1,4.2,0.1,6.2,5.9,0,0,0,265.4,6.2,0,0,0,0.5,0,0,0,0,0,0,0,31.4,0.1,18.6,0.3,0.3,0.1,0,0.5,0,0.1,0,0,0,0,0,0.5,0,0,0,0.3,0,0,0,0.5,0,0,0.3,0.1,0,0,10,-51
"TTL_C10T12",163,0.1,0,0.1,0,411,5,0.1,2.2,1.5,3.2,2.4,0.8,0.4,0.1,0.3,0.1,0.3,0.2,0,0.3,0.3,0.5,0.1,9.6,35.2,0.3,0.2,0.2,4.6,0,219.8,0.8,0.2,0.1,1.7,1.4,9.5,1.7,29.6,10.3,28,11.2,4.8,0,3674,4.4,0.2,1.6,93,22.7,179.1,1150.2,-889.9
"TTL_C13T15",5.8,0,0,0.1,0,2.5,131,0.2,0.8,0.3,0.6,0.5,1.9,1.2,0.2,0.4,0.3,1,0.4,0.1,0.6,49.4,1.1,1,5.5,14.4,1.2,0,0.5,5.9,1,9.2,0.4,1,0.3,7.4,2.5,2.7,3.9,68.4,2,19.4,4.6,2.3,0,968.1,13.4,6.1,4.4,42.7,13.6,67.3,296.3,-598.1
"TTL_C16",5.2,0.1,0.1,0.2,0,9.2,1.6,102.7,2.8,0.7,2.6,1,4.4,6.1,0.5,3,0.3,5.7,2,0.4,4.6,75.2,3.6,0.3,201.4,30.2,3.5,0.2,0.6,7.7,0,2.4,0.3,0.3,0.1,1.1,52.5,44.9,5.6,1.7,1.8,4,1.6,9.4,0,62.5,7.2,6.4,10.2,18.5,1.2,11.7,168.4,-227.9
"TTL_C17_18",20.9,0.8,1.7,2.1,1.6,125.5,7.2,3.5,130.4,2.6,11.2,6,3.2,14.9,0.5,3.6,1.3,3,1.9,0.3,2.8,4.5,3.7,2.4,12.4,77.8,7.1,0.5,1.1,6.6,1.7,37.1,79.5,7.6,4.1,37.1,3.2,10.6,3.4,6.5,9.2,13.8,19.6,32.8,0,269.9,5.3,7.7,29.3,15.7,3,15.5,103.5,-355.7
"TTL_C19",80.7,9.9,2.7,6.3,1.1,12.8,5.7,1.7,2.4,145.1,11.8,2.7,4.3,6.8,2.9,4.3,0.7,7.1,3.5,2.5,3,5.6,427.5,9.7,241.4,195.7,161.8,25.5,35.2,45.3,7.3,34.5,2.9,11.9,1.9,18.5,30.2,29.9,16.1,82.5,5.1,21.3,12.5,10.7,0,787.7,8.4,64.3,43.6,58.7,8.9,133.6,639.2,-394.7
